System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:36:00:274, 31798079898860,    6.263,    2.000,  800,   2.349,  20.049,   5.569,   0.943,  10.933,   3.037, 50,  0,   0.176,   1.290,   0.358,   0.196,   1.304,   0.362,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
19:36:00:384, 31798278230095,    6.373,    4.000,  800,   2.760,  20.353,   5.654,   1.338,  11.080,   3.078, 50,  0,   0.184,   1.310,   0.364,   0.213,   1.327,   0.369,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.067
19:36:00:494, 31798475386778,    6.483,    6.000, 2900,   5.217,  20.925,   5.812,   3.718,  11.487,   3.191, 50,  0,   0.289,   1.342,   0.373,   0.250,   1.355,   0.376,  51.000,  51.000,  71.000,   0.000,   0.000,   92,   0.000
19:36:00:602, 31798671280963,    6.592,    6.000,  800,   2.036,  21.146,   5.874,   0.622,  11.555,   3.210, 50,  0,   0.183,   1.362,   0.378,   0.196,   1.376,   0.382,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   0.000
19:36:00:711, 31798867689768,    6.701,    3.000,  800,   2.664,  21.437,   5.955,   1.198,  11.686,   3.246, 50,  0,   0.182,   1.382,   0.384,   0.258,   1.404,   0.390,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
19:36:00:821, 31799065535325,    6.811,    2.000,  800,   2.332,  21.693,   6.026,   0.916,  11.786,   3.274, 50,  0,   0.165,   1.400,   0.389,   0.212,   1.427,   0.397,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:36:00:933, 31799266255580,    6.922,    3.000,  800,   2.501,  21.972,   6.103,   1.049,  11.903,   3.306, 50,  0,   0.180,   1.420,   0.394,   0.212,   1.451,   0.403,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.050
19:36:01:042, 31799461519120,    7.031,    4.000, 2100,   6.337,  22.659,   6.294,   4.534,  12.395,   3.443, 51,  0,   0.178,   1.439,   0.400,   0.209,   1.474,   0.409,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:36:01:152, 31799660301111,    7.141,    7.000, 3500,   4.762,  23.185,   6.440,   3.306,  12.760,   3.545, 50,  0,   0.237,   1.465,   0.407,   0.217,   1.498,   0.416,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.150
19:36:01:261, 31799856109856,    7.250,    5.000,  800,   3.654,  23.583,   6.551,   2.248,  13.005,   3.612, 51,  0,   0.185,   1.486,   0.413,   0.194,   1.519,   0.422,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:36:01:369, 31800051770583,    7.359,    5.000,  800,   2.435,  23.848,   6.624,   0.990,  13.113,   3.642, 50,  0,   0.169,   1.504,   0.418,   0.259,   1.547,   0.430,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:36:01:479, 31800249751786,    7.469,    7.000,  800,   2.540,  24.127,   6.702,   1.069,  13.230,   3.675, 50,  0,   0.239,   1.530,   0.425,   0.251,   1.575,   0.437,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.281
19:36:01:587, 31800443898809,    7.577,    7.000,  800,   2.006,  24.343,   6.762,   0.567,  13.291,   3.692, 50,  0,   0.212,   1.553,   0.431,   0.205,   1.597,   0.444,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.063
19:36:01:620, 31800503406644,    7.610,   38.000, 2400,   3.323,  24.453,   6.793,   1.778,  13.350,   3.708, 50,  0,   0.240,   1.561,   0.434,   0.412,   1.610,   0.447,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000

Total Elapsed Time (sec) = 7.609562
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 24.453186
Cumulative Processor Energy_0 (mWh) = 6.792552
Average Processor Power_0 (Watt) = 3.213481

Cumulative IA Energy_0 (Joules) = 13.350098
Cumulative IA Energy_0 (mWh) = 3.708360
Average IA Power_0 (Watt) = 1.754384

Cumulative DRAM Energy_0 (Joules) = 1.561035
Cumulative DRAM Energy_0 (mWh) = 0.433621
Average DRAM Power_0 (Watt) = 0.205141

Cumulative GT Energy_0 (Joules) = 1.610352
Cumulative GT Energy_0 (mWh) = 0.447320
Average GT Power_0 (Watt) = 0.211622
