System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:01:12:423, 334254517849808,    3.389,   60.000, 3700,  28.557,  97.039,  26.955,  26.264,  88.971,  24.714, 96,  0,   1.361,   4.529,   1.258,   0.106,   0.165,   0.046,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   2.671
01:01:12:533, 334254714665404,    3.498,   42.000, 3400,  28.045, 100.105,  27.807,  25.739,  91.786,  25.496,100,  0,   1.303,   4.671,   1.298,   0.006,   0.165,   0.046,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:01:12:642, 334254910920859,    3.607,   37.000, 3700,  24.569, 102.784,  28.551,  22.739,  94.265,  26.185, 94,  0,   1.129,   4.794,   1.332,   0.008,   0.166,   0.046,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:12:751, 334255107204768,    3.716,   43.000, 3700,  26.377, 105.660,  29.350,  24.182,  96.902,  26.917, 97,  0,   1.213,   4.927,   1.369,   0.008,   0.167,   0.046,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:12:859, 334255301908964,    3.824,   45.000, 3500,  26.883, 108.568,  30.158,  24.925,  99.598,  27.666, 98,  0,   1.287,   5.066,   1.407,   0.010,   0.168,   0.047,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:12:967, 334255497074119,    3.933,   31.000, 3200,  21.971, 110.950,  30.820,  19.850, 101.750,  28.264, 97,  0,   0.998,   5.174,   1.437,   0.026,   0.171,   0.047,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.594
01:01:13:078, 334255695856413,    4.043,   23.000, 3000,  15.744, 112.689,  31.302,  13.986, 103.295,  28.693, 98,  0,   0.636,   5.244,   1.457,   0.007,   0.172,   0.048,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:13:186, 334255890451589,    4.151,   24.000, 3200,  14.616, 114.269,  31.741,  12.540, 104.651,  29.070, 97,  0,   0.719,   5.322,   1.478,   0.010,   0.173,   0.048,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:13:294, 334256085582741,    4.260,   25.000, 3700,  16.721, 116.082,  32.245,  14.683, 106.242,  29.512, 89,  0,   0.625,   5.390,   1.497,   0.007,   0.174,   0.048,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:13:403, 334256281994213,    4.369,   25.000, 3700,  20.905, 118.363,  32.879,  18.702, 108.283,  30.079, 95,  0,   0.780,   5.475,   1.521,   0.034,   0.177,   0.049,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.538
01:01:13:513, 334256478571800,    4.478,   20.000, 3700,  16.231, 120.135,  33.371,  14.019, 109.814,  30.504, 95,  0,   0.654,   5.546,   1.541,   0.031,   0.181,   0.050,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.301
01:01:13:624, 334256679322792,    4.590,   15.000, 3200,  12.916, 121.576,  33.771,  10.864, 111.026,  30.841, 81,  0,   0.632,   5.617,   1.560,   0.040,   0.185,   0.051,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.938
01:01:13:734, 334256877135280,    4.699,   11.000, 3800,   7.919, 122.446,  34.013,   6.019, 111.687,  31.024, 93,  0,   0.378,   5.658,   1.572,   0.009,   0.186,   0.052,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   0.000
01:01:13:843, 334257073131965,    4.808,    6.000, 2300,   6.429, 123.146,  34.207,   4.486, 112.176,  31.160, 77,  0,   0.378,   5.699,   1.583,   0.007,   0.187,   0.052,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:13:951, 334257268602047,    4.917,    4.000,  900,   2.190, 123.384,  34.273,   0.353, 112.214,  31.171, 75,  0,   0.292,   5.731,   1.592,   0.009,   0.188,   0.052,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:14:062, 334257467834810,    5.028,    5.000, 1100,   2.930, 123.708,  34.363,   0.966, 112.321,  31.200, 76,  0,   0.382,   5.773,   1.604,   0.031,   0.191,   0.053,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.637
01:01:14:171, 334257664846938,    5.137,    8.000,  900,   2.383, 123.969,  34.436,   0.581, 112.385,  31.218, 75,  0,   0.308,   5.807,   1.613,   0.008,   0.192,   0.053,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
01:01:14:282, 334257862246942,    5.247,    6.000,  900,   1.832, 124.170,  34.492,   0.419, 112.431,  31.231, 75,  0,   0.312,   5.841,   1.623,   0.011,   0.193,   0.054,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:14:389, 334258055874468,    5.354,    7.000, 3700,   5.041, 124.713,  34.642,   3.646, 112.823,  31.340, 76,  0,   0.388,   5.883,   1.634,   0.032,   0.197,   0.055,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.544
01:01:14:499, 334258255485260,    5.465,    4.000,  900,   2.887, 125.033,  34.731,   1.523, 112.992,  31.387, 75,  0,   0.347,   5.922,   1.645,   0.009,   0.198,   0.055,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   0.000
01:01:14:608, 334258449617908,    5.573,    9.000, 1000,   6.367, 125.719,  34.922,   4.903, 113.520,  31.533, 76,  0,   0.442,   5.969,   1.658,   0.023,   0.200,   0.056,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.580
01:01:14:716, 334258644316575,    5.681,    5.000,  900,   2.387, 125.978,  34.994,   0.793, 113.606,  31.557, 74,  0,   0.305,   6.002,   1.667,   0.007,   0.201,   0.056,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:01:14:824, 334258839855403,    5.790,    7.000,  900,   1.878, 126.182,  35.050,   0.588, 113.670,  31.575, 74,  0,   0.305,   6.035,   1.676,   0.010,   0.202,   0.056,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:14:934, 334259036559362,    5.899,    4.000,  900,   1.616, 126.358,  35.099,   0.321, 113.705,  31.585, 74,  0,   0.297,   6.068,   1.685,   0.007,   0.203,   0.056,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:15:043, 334259233776174,    6.009,    5.000,  900,   1.925, 126.569,  35.158,   0.380, 113.747,  31.596, 73,  0,   0.319,   6.103,   1.695,   0.008,   0.204,   0.057,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:15:152, 334259430289563,    6.118,    8.000,  900,   1.902, 126.777,  35.216,   0.507, 113.802,  31.612, 74,  0,   0.365,   6.142,   1.706,   0.018,   0.206,   0.057,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.419
01:01:15:262, 334259628907169,    6.228,    5.000,  900,   2.678, 127.072,  35.298,   1.198, 113.934,  31.648, 73,  0,   0.295,   6.175,   1.715,   0.005,   0.206,   0.057,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
01:01:15:385, 334259849139985,    6.351,   16.000, 3300,   2.669, 127.399,  35.389,   1.337, 114.098,  31.694, 77,  0,   0.305,   6.212,   1.726,   0.025,   0.209,   0.058,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.449
01:01:15:493, 334260044302583,    6.459,    3.000,  900,   2.222, 127.640,  35.455,   0.866, 114.192,  31.720, 73,  0,   0.347,   6.250,   1.736,   0.011,   0.210,   0.058,  51.000,  51.000,  71.000,   0.000,   0.000,   33,   2.070
01:01:15:603, 334260241944985,    6.569,    9.000, 3700,   3.680, 128.044,  35.568,   2.454, 114.461,  31.795, 81,  0,   0.243,   6.277,   1.744,   0.007,   0.211,   0.059,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:15:700, 334260416154324,    6.666,    4.000,  900,   2.381, 128.274,  35.632,   0.983, 114.556,  31.821, 74,  0,   0.322,   6.308,   1.752,   0.033,   0.214,   0.060,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.671
01:01:15:821, 334260633724539,    6.786,   11.000, 3700,   9.102, 129.374,  35.937,   7.409, 115.452,  32.070, 81,  0,   0.416,   6.358,   1.766,   0.009,   0.216,   0.060,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
01:01:15:930, 334260830086946,    6.896,   23.000, 3700,  19.124, 131.461,  36.517,  16.874, 117.293,  32.581, 93,  0,   1.027,   6.470,   1.797,   0.011,   0.217,   0.060,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:16:040, 334261027363089,    7.005,   21.000, 3700,  17.782, 133.410,  37.058,  15.774, 119.021,  33.062, 83,  0,   0.780,   6.556,   1.821,   0.004,   0.217,   0.060,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:16:148, 334261222965850,    7.114,   12.000, 3100,  11.558, 134.666,  37.407,   9.180, 120.019,  33.339, 78,  0,   0.682,   6.630,   1.842,   0.007,   0.218,   0.061,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:16:258, 334261420157822,    7.223,    6.000,  900,   2.047, 134.890,  37.469,   0.660, 120.091,  33.359, 75,  0,   0.336,   6.667,   1.852,   0.026,   0.221,   0.061,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.605
01:01:16:392, 334261661735301,    7.358,   17.000, 3300,   2.794, 135.265,  37.574,   1.495, 120.292,  33.414, 76,  0,   0.310,   6.708,   1.863,   0.024,   0.224,   0.062,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.744
01:01:16:477, 334261814100300,    7.442,   11.000, 3700,  11.571, 136.244,  37.846,  10.060, 121.143,  33.651, 89,  0,   0.425,   6.744,   1.873,   0.023,   0.226,   0.063,  51.000,  51.000,  71.000,   0.000,   0.000,   32,   1.352
01:01:16:586, 334262010443714,    7.551,   42.000, 3700,  27.254, 139.217,  38.671,  24.759, 123.844,  34.401, 97,  0,   1.159,   6.871,   1.909,   0.077,   0.234,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   1.855
01:01:16:694, 334262205611590,    7.660,   31.000, 3700,  23.671, 141.784,  39.384,  21.543, 126.180,  35.050, 98,  0,   0.832,   6.961,   1.934,   0.059,   0.241,   0.067,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   2.439
01:01:16:804, 334262402164237,    7.769,   14.000, 3800,  15.269, 143.451,  39.847,  13.941, 127.702,  35.473, 95,  0,   0.218,   6.985,   1.940,   0.025,   0.243,   0.068,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.716
01:01:16:912, 334262596893083,    7.877,   12.000, 3700,  14.491, 145.019,  40.283,  13.249, 129.136,  35.871, 97,  0,   0.165,   7.003,   1.945,   0.007,   0.244,   0.068,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
01:01:17:021, 334262792596727,    7.986,   12.000, 3600,  14.366, 146.581,  40.717,  13.050, 130.555,  36.265, 98,  0,   0.168,   7.021,   1.950,   0.006,   0.245,   0.068,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:17:130, 334262989379118,    8.095,   12.000, 3600,  14.330, 148.147,  41.152,  13.126, 131.990,  36.664, 97,  0,   0.161,   7.038,   1.955,   0.004,   0.245,   0.068,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:17:239, 334263186099764,    8.204,   13.000, 3600,  14.296, 149.710,  41.586,  12.907, 133.400,  37.056, 97,  0,   0.180,   7.058,   1.961,   0.005,   0.246,   0.068,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:17:368, 334263418892790,    8.334,   27.000, 3800,  16.599, 151.856,  42.182,  15.309, 135.380,  37.606, 94,  0,   0.236,   7.089,   1.969,   0.040,   0.251,   0.070,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.837
01:01:17:455, 334263574780873,    8.420,   15.000, 3700,  15.983, 153.241,  42.567,  14.488, 136.635,  37.954, 98,  0,   0.301,   7.115,   1.976,   0.022,   0.253,   0.070,  51.000,  51.000,  71.000,   0.000,   0.000,   38,   3.489
01:01:17:565, 334263773404547,    8.531,   17.000, 3700,  15.976, 155.003,  43.057,  14.464, 138.231,  38.397, 93,  0,   0.311,   7.149,   1.986,   0.025,   0.256,   0.071,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.428
01:01:17:675, 334263970314987,    8.640,   13.000, 3600,  15.081, 156.653,  43.515,  13.802, 139.741,  38.817, 97,  0,   0.181,   7.169,   1.991,   0.005,   0.256,   0.071,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
01:01:17:784, 334264166969286,    8.749,   15.000, 3600,  16.114, 158.414,  44.004,  14.739, 141.351,  39.264, 98,  0,   0.187,   7.189,   1.997,   0.004,   0.257,   0.071,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:17:893, 334264362416955,    8.858,   15.000, 3600,  15.293, 160.074,  44.465,  13.731, 142.842,  39.678, 97,  0,   0.207,   7.212,   2.003,   0.029,   0.260,   0.072,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.533
01:01:18:002, 334264559206212,    8.967,   13.000, 3600,  14.597, 161.670,  44.908,  13.045, 144.268,  40.074, 97,  0,   0.175,   7.231,   2.009,   0.006,   0.260,   0.072,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
01:01:18:111, 334264755833400,    9.076,   13.000, 3700,  14.484, 163.252,  45.348,  13.209, 145.711,  40.475, 96,  0,   0.180,   7.251,   2.014,   0.006,   0.261,   0.072,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:18:220, 334264952414828,    9.186,   16.000, 3500,  15.975, 164.997,  45.833,  14.516, 147.296,  40.916, 97,  0,   0.260,   7.279,   2.022,   0.003,   0.261,   0.073,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:18:330, 334265149447476,    9.295,   16.000, 3700,  16.120, 166.762,  46.323,  14.838, 148.920,  41.367, 97,  0,   0.223,   7.303,   2.029,   0.003,   0.262,   0.073,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:18:439, 334265345934091,    9.404,   17.000, 3600,  16.495, 168.562,  46.823,  14.857, 150.542,  41.817, 97,  0,   0.252,   7.331,   2.036,   0.051,   0.267,   0.074,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.192
01:01:18:548, 334265542619005,    9.514,   14.000, 3700,  14.425, 170.138,  47.261,  13.098, 151.973,  42.215, 92,  0,   0.198,   7.353,   2.042,   0.009,   0.268,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
01:01:18:658, 334265740201342,    9.623,   14.000, 3600,  14.384, 171.717,  47.699,  13.076, 153.409,  42.614, 97,  0,   0.181,   7.372,   2.048,   0.006,   0.269,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:18:767, 334265937475001,    9.733,   14.000, 3800,  14.357, 173.291,  48.136,  13.187, 154.854,  43.015, 96,  0,   0.195,   7.394,   2.054,   0.008,   0.270,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:18:877, 334266134200439,    9.842,   13.000, 3700,  14.454, 174.870,  48.575,  13.196, 156.296,  43.416, 98,  0,   0.176,   7.413,   2.059,   0.010,   0.271,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:18:984, 334266327461076,    9.950,   13.000, 3600,  14.587, 176.437,  49.010,  13.196, 157.713,  43.809, 97,  0,   0.189,   7.433,   2.065,   0.028,   0.274,   0.076,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.598
01:01:19:095, 334266526667728,   10.060,   12.000, 3700,  13.867, 177.971,  49.436,  12.660, 159.114,  44.198, 98,  0,   0.159,   7.451,   2.070,   0.009,   0.275,   0.076,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
01:01:19:205, 334266725194334,   10.171,   13.000, 3700,  14.421, 179.562,  49.878,  13.062, 160.555,  44.599, 96,  0,   0.169,   7.470,   2.075,   0.011,   0.276,   0.077,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:19:314, 334266921231827,   10.279,   67.000, 3100,  29.725, 182.799,  50.778,  27.942, 163.598,  45.444, 98,  0,   0.906,   7.568,   2.102,   0.007,   0.277,   0.077,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:19:423, 334267117007657,   10.388,   33.000, 3700,  21.052, 185.089,  51.414,  19.416, 165.710,  46.031, 98,  0,   0.510,   7.624,   2.118,   0.022,   0.279,   0.078,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.654
01:01:19:531, 334267311680435,   10.496,   13.000, 3700,  13.548, 186.554,  51.821,  12.250, 167.035,  46.399, 92,  0,   0.196,   7.645,   2.124,   0.028,   0.282,   0.078,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.855
01:01:19:642, 334267510474169,   10.607,   15.000, 3700,  15.466, 188.262,  52.295,  14.161, 168.599,  46.833, 99,  0,   0.228,   7.670,   2.131,   0.010,   0.283,   0.079,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
01:01:19:750, 334267705653811,   10.715,   14.000, 3600,  14.099, 189.791,  52.720,  12.658, 169.971,  47.214, 96,  0,   0.187,   7.690,   2.136,   0.005,   0.284,   0.079,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:19:859, 334267901641265,   10.824,   17.000, 3800,  14.530, 191.373,  53.159,  13.187, 171.407,  47.613, 98,  0,   0.172,   7.709,   2.141,   0.005,   0.285,   0.079,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:19:967, 334268096355847,   10.932,   50.000, 3300,  22.911, 193.851,  53.848,  21.205, 173.701,  48.250, 97,  0,   0.597,   7.774,   2.159,   0.007,   0.285,   0.079,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:20:075, 334268291168136,   11.041,   40.000, 3100,  20.233, 196.041,  54.456,  18.605, 175.714,  48.810, 97,  0,   0.683,   7.848,   2.180,   0.021,   0.288,   0.080,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.454
01:01:20:185, 334268489452536,   11.151,   13.000, 3500,  13.100, 197.484,  54.857,  11.839, 177.019,  49.172, 97,  0,   0.161,   7.865,   2.185,   0.011,   0.289,   0.080,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
01:01:20:296, 334268687833806,   11.261,   12.000, 3600,  13.560, 198.979,  55.272,  12.314, 178.376,  49.549, 98,  0,   0.164,   7.883,   2.190,   0.006,   0.289,   0.080,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:20:404, 334268882222866,   11.369,   18.000, 3600,  16.148, 200.723,  55.756,  14.837, 179.978,  49.994, 96,  0,   0.219,   7.907,   2.196,   0.024,   0.292,   0.081,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.539
