System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:34:05:184, 31590918149900,    1.759,    3.000,  900,   2.007,   5.390,   1.497,   0.599,   2.832,   0.787, 56,  0,   0.175,   0.417,   0.116,   0.213,   0.313,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:34:05:294, 31591116087919,    1.869,    4.000,  900,   2.391,   5.653,   1.570,   0.954,   2.937,   0.816, 55,  0,   0.170,   0.436,   0.121,   0.223,   0.338,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
19:34:05:404, 31591313887048,    1.979,    2.000,  800,   2.263,   5.902,   1.639,   0.791,   3.024,   0.840, 55,  0,   0.170,   0.454,   0.126,   0.266,   0.367,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:34:05:513, 31591510557900,    2.089,    5.000,  800,   3.197,   6.251,   1.737,   1.771,   3.217,   0.894, 55,  0,   0.191,   0.475,   0.132,   0.225,   0.392,   0.109,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:34:05:624, 31591709150855,    2.199,    3.000, 1400,   4.659,   6.765,   1.879,   3.146,   3.564,   0.990, 56,  0,   0.261,   0.504,   0.140,   0.228,   0.417,   0.116,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:05:733, 31591906209193,    2.308,    5.000,  800,   1.863,   6.969,   1.936,   0.443,   3.613,   1.004, 55,  0,   0.169,   0.523,   0.145,   0.211,   0.440,   0.122,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
19:34:05:843, 31592103098874,    2.418,    2.000,  800,   2.280,   7.219,   2.005,   0.805,   3.701,   1.028, 55,  0,   0.166,   0.541,   0.150,   0.271,   0.470,   0.130,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
19:34:05:951, 31592297905928,    2.526,    2.000,  800,   2.384,   7.477,   2.077,   0.958,   3.804,   1.057, 55,  0,   0.165,   0.559,   0.155,   0.229,   0.494,   0.137,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:34:06:060, 31592493938675,    2.635,    8.000,  800,   3.782,   7.889,   2.191,   2.313,   4.056,   1.127, 55,  0,   0.221,   0.583,   0.162,   0.244,   0.521,   0.145,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.990
19:34:06:169, 31592690012044,    2.744,    4.000, 1700,   6.531,   8.600,   2.389,   4.842,   4.584,   1.273, 56,  0,   0.211,   0.606,   0.168,   0.246,   0.548,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:06:278, 31592886435571,    2.853,    3.000,  900,   1.869,   8.804,   2.446,   0.455,   4.633,   1.287, 55,  0,   0.166,   0.624,   0.173,   0.209,   0.571,   0.158,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:34:06:388, 31593084843032,    2.963,    5.000,  800,   2.588,   9.089,   2.525,   1.170,   4.762,   1.323, 56,  0,   0.164,   0.642,   0.178,   0.229,   0.596,   0.165,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:34:06:496, 31593279637656,    3.071,    8.000, 2900,   4.743,   9.603,   2.667,   3.216,   5.110,   1.420, 60,  0,   0.211,   0.665,   0.185,   0.280,   0.626,   0.174,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:06:606, 31593476817894,    3.181,    8.000, 2100,   4.188,  10.061,   2.795,   2.731,   5.409,   1.503, 56,  0,   0.264,   0.693,   0.193,   0.211,   0.649,   0.180,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:06:715, 31593673591939,    3.290,    4.000,  800,   2.215,  10.304,   2.862,   0.768,   5.493,   1.526, 55,  0,   0.169,   0.712,   0.198,   0.210,   0.672,   0.187,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
19:34:06:826, 31593872966896,    3.401,    4.000,  800,   2.236,  10.551,   2.931,   0.782,   5.580,   1.550, 55,  0,   0.166,   0.730,   0.203,   0.263,   0.701,   0.195,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:34:06:935, 31594069185373,    3.510,    4.000,  800,   2.638,  10.839,   3.011,   1.178,   5.708,   1.586, 55,  0,   0.170,   0.749,   0.208,   0.260,   0.730,   0.203,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:34:07:045, 31594267737162,    3.620,    4.000, 3400,   3.911,  11.270,   3.131,   2.397,   5.973,   1.659, 56,  0,   0.221,   0.773,   0.215,   0.279,   0.761,   0.211,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.206
19:34:07:154, 31594463282689,    3.729,    6.000,  800,   2.148,  11.504,   3.195,   0.748,   6.054,   1.682, 55,  0,   0.185,   0.793,   0.220,   0.204,   0.783,   0.217,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   0.000
19:34:07:263, 31594659290357,    3.838,    4.000,  800,   2.153,  11.738,   3.261,   0.694,   6.130,   1.703, 55,  0,   0.167,   0.811,   0.225,   0.249,   0.810,   0.225,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
19:34:07:373, 31594857100291,    3.948,    4.000,  900,   2.469,  12.009,   3.336,   1.000,   6.240,   1.733, 55,  0,   0.167,   0.830,   0.230,   0.274,   0.840,   0.233,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
19:34:07:482, 31595053451473,    4.057,    7.000,  800,   2.443,  12.276,   3.410,   0.971,   6.346,   1.763, 55,  0,   0.171,   0.848,   0.236,   0.270,   0.870,   0.242,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:34:07:592, 31595251414072,    4.167,    2.000, 2100,   2.953,  12.601,   3.500,   1.446,   6.505,   1.807, 55,  0,   0.234,   0.874,   0.243,   0.255,   0.898,   0.249,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:07:701, 31595447814152,    4.276,    7.000, 1200,   2.697,  12.895,   3.582,   1.269,   6.643,   1.845, 55,  0,   0.194,   0.895,   0.249,   0.209,   0.920,   0.256,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
19:34:07:813, 31595650048297,    4.388,    4.000,  800,   2.246,  13.147,   3.652,   0.775,   6.730,   1.869, 55,  0,   0.167,   0.914,   0.254,   0.261,   0.950,   0.264,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:34:07:922, 31595846402775,    4.497,   10.000, 3800,   8.514,  14.076,   3.910,   6.824,   7.475,   2.076, 58,  0,   0.488,   0.967,   0.269,   0.271,   0.979,   0.272,  51.000,  51.000,  71.000,   0.000,   0.000,   94,   0.000
19:34:08:033, 31596045171182,    4.608,   15.000, 2400,   2.838,  14.389,   3.997,   1.377,   7.627,   2.119, 57,  0,   0.216,   0.991,   0.275,   0.228,   1.004,   0.279,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.552
19:34:08:142, 31596241203649,    4.717,    9.000, 3700,   7.155,  15.168,   4.213,   5.390,   8.214,   2.282, 66,  0,   0.237,   1.017,   0.282,   0.211,   1.027,   0.285,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   1.818
19:34:08:251, 31596437626709,    4.826,    3.000,  900,   3.568,  15.558,   4.322,   1.882,   8.419,   2.339, 56,  0,   0.184,   1.037,   0.288,   0.208,   1.050,   0.292,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:34:08:360, 31596634172227,    4.935,    9.000, 2800,   4.110,  16.007,   4.446,   2.635,   8.707,   2.419, 56,  0,   0.243,   1.063,   0.295,   0.223,   1.074,   0.298,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:08:469, 31596830553588,    5.044,    5.000,  800,   1.957,  16.220,   4.506,   0.533,   8.765,   2.435, 55,  0,   0.170,   1.082,   0.301,   0.208,   1.097,   0.305,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
19:34:08:578, 31597026798827,    5.153,    4.000, 1000,   2.394,  16.481,   4.578,   0.936,   8.867,   2.463, 55,  0,   0.203,   1.104,   0.307,   0.264,   1.126,   0.313,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
19:34:08:687, 31597223386780,    5.262,    5.000, 3700,   2.803,  16.787,   4.663,   1.392,   9.019,   2.505, 62,  0,   0.178,   1.124,   0.312,   0.217,   1.150,   0.319,  51.000,  51.000,  71.000,   0.000,   0.000,   99,   0.000
19:34:08:798, 31597423563856,    5.373,    2.000,  800,   2.683,  17.086,   4.746,   1.254,   9.158,   2.544, 55,  0,   0.182,   1.144,   0.318,   0.205,   1.172,   0.326,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:34:08:907, 31597619810461,    5.483,    4.000,  800,   2.581,  17.367,   4.824,   0.945,   9.261,   2.573, 55,  0,   0.167,   1.162,   0.323,   0.220,   1.196,   0.332,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:34:09:014, 31597812381265,    5.590,    9.000, 3700,   4.120,  17.808,   4.947,   2.612,   9.541,   2.650, 57,  0,   0.208,   1.184,   0.329,   0.289,   1.227,   0.341,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.391
19:34:09:124, 31598010387896,    5.700,    6.000,  800,   4.670,  18.321,   5.089,   3.234,   9.896,   2.749, 55,  0,   0.227,   1.209,   0.336,   0.210,   1.250,   0.347,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   0.038
19:34:09:234, 31598208027136,    5.809,    5.000,  800,   2.197,  18.563,   5.156,   0.742,   9.978,   2.772, 55,  0,   0.167,   1.228,   0.341,   0.247,   1.278,   0.355,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
19:34:09:343, 31598403164959,    5.918,    3.000,  900,   2.554,  18.840,   5.233,   1.088,  10.096,   2.804, 55,  0,   0.182,   1.247,   0.347,   0.269,   1.307,   0.363,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
19:34:09:450, 31598596431285,    6.025,    7.000, 3700,   6.650,  19.554,   5.432,   5.089,  10.642,   2.956, 62,  0,   0.361,   1.286,   0.357,   0.223,   1.331,   0.370,  51.000,  51.000,  71.000,   0.000,   0.000,  154,   0.000
19:34:09:558, 31598791212126,    6.133,    4.000,  800,   3.397,  19.921,   5.534,   1.982,  10.857,   3.016, 55,  0,   0.197,   1.308,   0.363,   0.208,   1.353,   0.376,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:34:09:666, 31598985667325,    6.241,    5.000,  900,   2.888,  20.233,   5.620,   1.412,  11.009,   3.058, 55,  0,   0.220,   1.331,   0.370,   0.221,   1.377,   0.383,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:34:09:777, 31599185468043,    6.352,    3.000, 1600,   3.488,  20.620,   5.728,   2.017,  11.233,   3.120, 55,  0,   0.181,   1.351,   0.375,   0.267,   1.407,   0.391,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:09:886, 31599381989229,    6.462,    5.000,  800,   1.981,  20.836,   5.788,   0.561,  11.294,   3.137, 55,  0,   0.202,   1.374,   0.382,   0.210,   1.430,   0.397,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
19:34:10:020, 31599622921214,    6.595,   16.000, 2800,   2.570,  21.180,   5.883,   1.145,  11.448,   3.180, 55,  0,   0.194,   1.399,   0.389,   0.235,   1.461,   0.406,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.698
19:34:10:108, 31599781150445,    6.683,    6.000, 3700,   5.993,  21.707,   6.030,   4.422,  11.836,   3.288, 57,  0,   0.347,   1.430,   0.397,   0.214,   1.480,   0.411,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.496
19:34:10:218, 31599978092792,    6.793,    9.000, 3700,   5.604,  22.320,   6.200,   4.183,  12.294,   3.415, 64,  0,   0.201,   1.452,   0.403,   0.209,   1.503,   0.417,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:10:327, 31600175728433,    6.902,    7.000,  800,   4.922,  22.861,   6.350,   3.300,  12.656,   3.516, 56,  0,   0.224,   1.477,   0.410,   0.205,   1.525,   0.424,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
19:34:10:436, 31600371132470,    7.011,    3.000,  900,   3.605,  23.252,   6.459,   2.139,  12.889,   3.580, 55,  0,   0.223,   1.501,   0.417,   0.216,   1.549,   0.430,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:34:10:544, 31600566483823,    7.120,    4.000,  800,   2.465,  23.520,   6.533,   1.036,  13.001,   3.611, 55,  0,   0.169,   1.519,   0.422,   0.222,   1.573,   0.437,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
19:34:10:654, 31600763244776,    7.229,    2.000, 1600,   2.799,  23.826,   6.618,   1.288,  13.142,   3.651, 55,  0,   0.224,   1.544,   0.429,   0.259,   1.601,   0.445,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:34:10:763, 31600959337480,    7.338,    6.000, 3700,   2.473,  24.095,   6.693,   1.121,  13.264,   3.684, 60,  0,   0.178,   1.563,   0.434,   0.206,   1.624,   0.451,  51.000,  51.000,  71.000,   0.000,   0.000,   91,   0.000
19:34:10:873, 31601158234277,    7.448,    5.000,  800,   2.594,  24.382,   6.773,   1.123,  13.388,   3.719, 55,  0,   0.186,   1.584,   0.440,   0.205,   1.646,   0.457,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
19:34:11:021, 31601424717002,    7.596,   16.000, 2800,   2.643,  24.773,   6.881,   1.179,  13.563,   3.767, 56,  0,   0.197,   1.613,   0.448,   0.256,   1.684,   0.468,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.649
19:34:11:091, 31601550885626,    7.666,    1.000, 2200,   3.306,  25.005,   6.946,   1.866,  13.693,   3.804, 55,  0,   0.209,   1.627,   0.452,   0.219,   1.700,   0.472,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.618
19:34:11:200, 31601747095184,    7.775,    5.000,  800,   2.143,  25.239,   7.011,   0.706,  13.770,   3.825, 54,  0,   0.217,   1.651,   0.459,   0.209,   1.722,   0.478,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.229
19:34:11:312, 31601948930245,    7.888,    3.000,  800,   2.563,  25.526,   7.091,   0.902,  13.872,   3.853, 54,  0,   0.203,   1.674,   0.465,   0.258,   1.751,   0.486,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.148
19:34:11:321, 31601965934892,    7.897,   14.000, 3700,   5.453,  25.577,   7.105,   4.936,  13.918,   3.866, 57,  0,   0.233,   1.676,   0.466,   0.439,   1.755,   0.488,  51.000,  51.000,  71.000,   0.000,   0.000,  135,   0.000

Total Elapsed Time (sec) = 7.897030
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 25.577393
Cumulative Processor Energy_0 (mWh) = 7.104831
Average Processor Power_0 (Watt) = 3.238862

Cumulative IA Energy_0 (Joules) = 13.918152
Cumulative IA Energy_0 (mWh) = 3.866153
Average IA Power_0 (Watt) = 1.762454

Cumulative DRAM Energy_0 (Joules) = 1.675903
Cumulative DRAM Energy_0 (mWh) = 0.465529
Average DRAM Power_0 (Watt) = 0.212219

Cumulative GT Energy_0 (Joules) = 1.755432
Cumulative GT Energy_0 (mWh) = 0.487620
Average GT Power_0 (Watt) = 0.222290
