System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:04:40:042, 445529675973,    1.200,    6.000,  900,   2.738,   3.812,   1.059,   1.038,   2.073,   0.576, 58,  0,   0.167,   0.267,   0.074,   0.277,   0.216,   0.060,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
21:04:40:152, 445727982242,    1.310,    5.000,  900,   2.663,   4.105,   1.140,   0.957,   2.178,   0.605, 58,  0,   0.169,   0.286,   0.079,   0.278,   0.247,   0.069,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
21:04:40:262, 445924834821,    1.420,    4.000,  900,   2.484,   4.377,   1.216,   1.001,   2.288,   0.635, 58,  0,   0.160,   0.303,   0.084,   0.282,   0.278,   0.077,  51.000,  51.000,  71.000,   0.000,   0.000,   29,   0.000
21:04:40:371, 446121941948,    1.529,    5.000,  900,   2.795,   4.683,   1.301,   1.085,   2.407,   0.668, 58,  0,   0.165,   0.321,   0.089,   0.281,   0.309,   0.086,  51.000,  51.000,  71.000,   0.000,   0.000,   30,   0.000
21:04:40:481, 446318440382,    1.638,    4.000,  900,   2.730,   4.981,   1.384,   1.212,   2.539,   0.705, 58,  0,   0.177,   0.341,   0.095,   0.283,   0.340,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:40:589, 446513219595,    1.747,    1.000, 2900,   3.088,   5.315,   1.476,   1.632,   2.716,   0.754, 58,  0,   0.171,   0.359,   0.100,   0.228,   0.364,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,  129,   0.000
21:04:40:698, 446710261130,    1.856,    8.000, 3900,   4.505,   5.808,   1.613,   3.052,   3.050,   0.847, 59,  0,   0.201,   0.381,   0.106,   0.231,   0.390,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.621
21:04:40:807, 446906557699,    1.965,    2.000,  900,   2.577,   6.089,   1.691,   1.131,   3.173,   0.881, 58,  0,   0.179,   0.401,   0.111,   0.213,   0.413,   0.115,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:40:917, 447104484839,    2.075,    2.000,  900,   2.426,   6.356,   1.766,   0.975,   3.280,   0.911, 58,  0,   0.155,   0.418,   0.116,   0.233,   0.438,   0.122,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:41:026, 447299668075,    2.184,    4.000,  900,   2.428,   6.619,   1.839,   0.970,   3.385,   0.940, 58,  0,   0.160,   0.435,   0.121,   0.229,   0.463,   0.129,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
21:04:41:135, 447496772717,    2.293,    9.000,  900,   2.419,   6.884,   1.912,   0.944,   3.489,   0.969, 58,  0,   0.166,   0.453,   0.126,   0.267,   0.492,   0.137,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
21:04:41:245, 447693970548,    2.403,    4.000, 2000,   5.641,   7.502,   2.084,   3.947,   3.921,   1.089, 59,  0,   0.178,   0.473,   0.131,   0.261,   0.521,   0.145,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:04:41:354, 447890887940,    2.512,    3.000,  900,   1.958,   7.716,   2.143,   0.530,   3.979,   1.105, 58,  0,   0.156,   0.490,   0.136,   0.211,   0.544,   0.151,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:41:462, 448085712396,    2.620,    5.000,  900,   2.626,   8.001,   2.222,   1.179,   4.107,   1.141, 58,  0,   0.167,   0.508,   0.141,   0.233,   0.569,   0.158,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
21:04:41:572, 448282630399,    2.730,    4.000,  900,   2.399,   8.263,   2.295,   0.902,   4.205,   1.168, 58,  0,   0.175,   0.527,   0.146,   0.262,   0.598,   0.166,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:04:41:698, 448510000060,    2.856,   15.000, 3900,   3.296,   8.679,   2.411,   1.877,   4.442,   1.234, 62,  0,   0.197,   0.552,   0.153,   0.244,   0.629,   0.175,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.021
21:04:41:789, 448673011280,    2.946,    4.000, 3800,   4.140,   9.054,   2.515,   2.605,   4.678,   1.300, 60,  0,   0.218,   0.572,   0.159,   0.216,   0.648,   0.180,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   1.986
21:04:41:898, 448870481572,    3.056,    2.000,  900,   2.370,   9.314,   2.587,   0.944,   4.782,   1.328, 58,  0,   0.159,   0.589,   0.164,   0.209,   0.671,   0.186,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
21:04:42:007, 449066761958,    3.165,    4.000,  900,   2.439,   9.580,   2.661,   0.992,   4.890,   1.358, 58,  0,   0.160,   0.607,   0.168,   0.226,   0.696,   0.193,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
21:04:42:117, 449263045212,    3.274,    4.000,  900,   2.318,   9.833,   2.731,   0.842,   4.982,   1.384, 58,  0,   0.164,   0.624,   0.173,   0.262,   0.724,   0.201,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
21:04:42:226, 449459254833,    3.383,    2.000,  900,   2.326,  10.087,   2.802,   0.851,   5.075,   1.410, 58,  0,   0.160,   0.642,   0.178,   0.264,   0.753,   0.209,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:42:334, 449654270581,    3.492,    2.000,  900,   2.561,  10.364,   2.879,   1.147,   5.199,   1.444, 58,  0,   0.156,   0.659,   0.183,   0.225,   0.778,   0.216,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
21:04:42:443, 449851353497,    3.601,    4.000,  900,   2.327,  10.619,   2.950,   0.906,   5.298,   1.472, 58,  0,   0.153,   0.676,   0.188,   0.227,   0.802,   0.223,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:04:42:553, 450048219653,    3.710,    4.000,  900,   2.868,  10.932,   3.037,   1.398,   5.451,   1.514, 58,  0,   0.177,   0.695,   0.193,   0.268,   0.832,   0.231,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:42:682, 450280198133,    3.839,   16.000, 3700,   4.131,  11.465,   3.185,   2.677,   5.796,   1.610, 64,  0,   0.202,   0.721,   0.200,   0.239,   0.863,   0.240,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.946
21:04:42:771, 450441375559,    3.929,    5.000,  900,   2.777,  11.714,   3.254,   1.367,   5.918,   1.644, 58,  0,   0.185,   0.738,   0.205,   0.218,   0.882,   0.245,  51.000,  51.000,  71.000,   0.000,   0.000,   32,   0.259
21:04:42:895, 450664053372,    4.053,    2.000,  900,   2.455,  12.017,   3.338,   0.975,   6.039,   1.678, 58,  0,   0.164,   0.758,   0.211,   0.275,   0.916,   0.254,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:42:990, 450835031248,    4.148,    2.000,  900,   2.345,  12.240,   3.400,   0.925,   6.127,   1.702, 58,  0,   0.155,   0.773,   0.215,   0.226,   0.938,   0.260,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:43:100, 451032963791,    4.258,    4.000,  900,   2.849,  12.553,   3.487,   1.425,   6.284,   1.745, 58,  0,   0.165,   0.791,   0.220,   0.225,   0.962,   0.267,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
21:04:43:211, 451233147051,    4.369,    6.000, 3700,   4.761,  13.083,   3.634,   3.272,   6.648,   1.847, 67,  0,   0.199,   0.813,   0.226,   0.267,   0.992,   0.276,  51.000,  51.000,  71.000,   0.000,   0.000,   97,   0.000
21:04:43:323, 451434063645,    4.480,    3.000,  900,   3.541,  13.478,   3.744,   1.798,   6.848,   1.902, 58,  0,   0.168,   0.832,   0.231,   0.209,   1.015,   0.282,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
21:04:43:432, 451631152293,    4.590,    3.000,  900,   2.592,  13.762,   3.823,   1.138,   6.973,   1.937, 58,  0,   0.190,   0.852,   0.237,   0.226,   1.040,   0.289,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:43:543, 451831101869,    4.701,    6.000,  900,   2.554,  14.046,   3.902,   1.132,   7.099,   1.972, 58,  0,   0.158,   0.870,   0.242,   0.224,   1.065,   0.296,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:04:43:699, 452111746649,    4.857,   16.000, 3300,   3.103,  14.529,   4.036,   1.659,   7.357,   2.044, 63,  0,   0.199,   0.901,   0.250,   0.267,   1.106,   0.307,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.841
21:04:43:763, 452227170650,    4.921,    1.000, 2400,   3.404,  14.748,   4.097,   1.907,   7.480,   2.078, 58,  0,   0.200,   0.914,   0.254,   0.215,   1.120,   0.311,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.471
21:04:43:872, 452423351381,    5.030,    2.000,  900,   1.931,  14.958,   4.155,   0.524,   7.537,   2.094, 58,  0,   0.158,   0.931,   0.259,   0.212,   1.143,   0.318,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:43:982, 452621631780,    5.140,    4.000,  900,   2.684,  15.254,   4.237,   1.262,   7.676,   2.132, 58,  0,   0.161,   0.949,   0.264,   0.223,   1.168,   0.324,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
21:04:44:093, 452821597118,    5.251,    5.000,  900,   2.519,  15.533,   4.315,   1.031,   7.791,   2.164, 58,  0,   0.168,   0.968,   0.269,   0.273,   1.198,   0.333,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:04:44:204, 453019649225,    5.361,    4.000,  900,   2.441,  15.802,   4.389,   0.971,   7.897,   2.194, 57,  0,   0.163,   0.985,   0.274,   0.274,   1.228,   0.341,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:04:44:315, 453220425945,    5.473,    5.000,  900,   2.333,  16.062,   4.462,   0.868,   7.994,   2.221, 58,  0,   0.162,   1.004,   0.279,   0.273,   1.259,   0.350,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
21:04:44:425, 453419219990,    5.583,    5.000,  900,   2.529,  16.342,   4.539,   0.964,   8.101,   2.250, 57,  0,   0.167,   1.022,   0.284,   0.263,   1.288,   0.358,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:04:44:521, 453590360693,    5.678,    5.000, 1000,   2.819,  16.610,   4.614,   1.191,   8.214,   2.282, 58,  0,   0.187,   1.040,   0.289,   0.268,   1.313,   0.365,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
21:04:44:631, 453788985996,    5.789,    4.000,  900,   2.736,  16.911,   4.698,   1.315,   8.359,   2.322, 57,  0,   0.168,   1.058,   0.294,   0.223,   1.338,   0.372,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
21:04:44:741, 453986833058,    5.899,    4.000, 2200,   4.803,  17.439,   4.844,   3.312,   8.723,   2.423, 58,  0,   0.209,   1.081,   0.300,   0.279,   1.369,   0.380,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.131
21:04:44:850, 454183051946,    6.008,    3.000,  900,   1.914,  17.648,   4.902,   0.503,   8.778,   2.438, 57,  0,   0.161,   1.099,   0.305,   0.208,   1.391,   0.386,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
21:04:44:960, 454381229883,    6.118,    3.000,  900,   2.392,  17.911,   4.975,   0.983,   8.886,   2.468, 57,  0,   0.156,   1.116,   0.310,   0.221,   1.416,   0.393,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
21:04:45:068, 454576383217,    6.226,    5.000,  900,   2.421,  18.174,   5.048,   0.882,   8.982,   2.495, 58,  0,   0.162,   1.134,   0.315,   0.263,   1.444,   0.401,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:04:45:178, 454773547039,    6.336,    2.000,  900,   2.582,  18.457,   5.127,   0.980,   9.089,   2.525, 57,  0,   0.162,   1.151,   0.320,   0.272,   1.474,   0.409,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:45:287, 454970051175,    6.445,    5.000, 3600,   5.576,  19.065,   5.296,   4.139,   9.541,   2.650, 59,  0,   0.167,   1.170,   0.325,   0.224,   1.498,   0.416,  51.000,  51.000,  71.000,   0.000,   0.000,  193,   0.000
21:04:45:396, 455166394066,    6.554,    4.000,  900,   2.070,  19.291,   5.359,   0.681,   9.615,   2.671, 57,  0,   0.157,   1.187,   0.330,   0.208,   1.521,   0.423,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
21:04:45:505, 455362831464,    6.663,    3.000, 3700,   3.122,  19.632,   5.453,   1.668,   9.797,   2.721, 62,  0,   0.162,   1.204,   0.335,   0.262,   1.550,   0.430,  51.000,  51.000,  71.000,   0.000,   0.000,   95,   0.000
21:04:45:616, 455562333143,    6.774,    5.000,  900,   4.445,  20.125,   5.590,   3.025,  10.132,   2.815, 58,  0,   0.175,   1.224,   0.340,   0.205,   1.572,   0.437,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
21:04:45:725, 455757440744,    6.882,    5.000, 2400,   4.484,  20.611,   5.725,   2.979,  10.455,   2.904, 58,  0,   0.210,   1.247,   0.346,   0.279,   1.603,   0.445,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.309
21:04:45:834, 455954668917,    6.992,    3.000,  900,   1.957,  20.825,   5.785,   0.563,  10.517,   2.921, 57,  0,   0.156,   1.264,   0.351,   0.209,   1.626,   0.452,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:45:946, 456156290550,    7.104,    2.000,  900,   2.381,  21.092,   5.859,   0.963,  10.625,   2.951, 57,  0,   0.157,   1.281,   0.356,   0.226,   1.651,   0.459,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:46:055, 456352643320,    7.213,    8.000, 3800,   4.152,  21.545,   5.985,   2.683,  10.917,   3.033, 60,  0,   0.233,   1.307,   0.363,   0.222,   1.675,   0.465,  51.000,  51.000,  71.000,   0.000,   0.000,  124,   0.000
21:04:46:164, 456549149192,    7.322,    4.000,  900,   2.276,  21.793,   6.054,   0.862,  11.012,   3.059, 57,  0,   0.169,   1.325,   0.368,   0.208,   1.698,   0.472,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
21:04:46:274, 456746194659,    7.432,    3.000,  900,   2.501,  22.067,   6.130,   1.017,  11.123,   3.090, 57,  0,   0.165,   1.343,   0.373,   0.269,   1.727,   0.480,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:46:382, 456941529725,    7.540,    2.000,  900,   2.393,  22.327,   6.202,   0.981,  11.229,   3.119, 57,  0,   0.165,   1.361,   0.378,   0.224,   1.752,   0.487,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:46:492, 457139513992,    7.650,    2.000,  900,   2.590,  22.611,   6.281,   1.165,  11.358,   3.155, 57,  0,   0.158,   1.379,   0.383,   0.222,   1.776,   0.493,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:46:602, 457337634562,    7.760,    2.000, 1700,   3.849,  23.035,   6.399,   2.416,  11.623,   3.229, 57,  0,   0.191,   1.400,   0.389,   0.223,   1.801,   0.500,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:04:46:711, 457532504612,    7.868,    6.000, 3800,   4.490,  23.521,   6.534,   3.042,  11.953,   3.320, 58,  0,   0.211,   1.422,   0.395,   0.228,   1.825,   0.507,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   1.458
21:04:46:820, 457729538031,    7.978,    5.000,  900,   2.531,  23.798,   6.611,   1.127,  12.076,   3.355, 57,  0,   0.179,   1.442,   0.401,   0.209,   1.848,   0.513,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.000
21:04:46:930, 457926761160,    8.087,    4.000,  900,   2.271,  24.047,   6.680,   0.803,  12.164,   3.379, 57,  0,   0.159,   1.459,   0.405,   0.263,   1.877,   0.521,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
21:04:47:040, 458124593398,    8.197,    5.000,  900,   2.309,  24.301,   6.750,   0.838,  12.256,   3.405, 57,  0,   0.158,   1.477,   0.410,   0.268,   1.906,   0.530,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
21:04:47:149, 458320957481,    8.306,    5.000,  900,   2.375,  24.560,   6.822,   0.921,  12.357,   3.432, 57,  0,   0.170,   1.495,   0.415,   0.263,   1.935,   0.537,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:04:47:258, 458517115111,    8.415,    2.000,  900,   2.425,  24.824,   6.896,   0.948,  12.460,   3.461, 57,  0,   0.163,   1.513,   0.420,   0.269,   1.964,   0.546,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:04:47:367, 458714133531,    8.525,    5.000, 1100,   5.845,  25.464,   7.073,   4.240,  12.924,   3.590, 57,  0,   0.168,   1.532,   0.425,   0.223,   1.989,   0.552,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:47:478, 458913154923,    8.635,    2.000,  900,   2.546,  25.746,   7.152,   1.108,  13.047,   3.624, 57,  0,   0.161,   1.549,   0.430,   0.226,   2.014,   0.559,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:47:585, 459106948265,    8.743,    2.000, 3000,   2.925,  26.060,   7.239,   1.523,  13.211,   3.670, 57,  0,   0.168,   1.567,   0.435,   0.216,   2.037,   0.566,  51.000,  51.000,  71.000,   0.000,   0.000,  147,   0.000
21:04:47:694, 459302325131,    8.852,    6.000, 3700,   7.082,  26.829,   7.453,   5.616,  13.820,   3.839, 59,  0,   0.270,   1.597,   0.444,   0.220,   2.061,   0.572,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.577
21:04:47:803, 459499421153,    8.961,    5.000,  900,   2.440,  27.096,   7.527,   1.051,  13.935,   3.871, 57,  0,   0.172,   1.616,   0.449,   0.203,   2.083,   0.579,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
21:04:47:913, 459696550305,    9.071,    2.000,  900,   2.429,  27.362,   7.601,   0.946,  14.039,   3.900, 57,  0,   0.158,   1.633,   0.454,   0.270,   2.113,   0.587,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:04:48:022, 459893447512,    9.180,    2.000,  900,   2.447,  27.630,   7.675,   1.035,  14.152,   3.931, 57,  0,   0.158,   1.650,   0.458,   0.215,   2.136,   0.593,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:48:132, 460092052647,    9.290,    4.000,  900,   2.563,  27.913,   7.754,   1.137,  14.278,   3.966, 57,  0,   0.160,   1.668,   0.463,   0.220,   2.161,   0.600,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:04:48:243, 460289789892,    9.400,    5.000,  900,   2.502,  28.188,   7.830,   1.019,  14.390,   3.997, 57,  0,   0.167,   1.686,   0.468,   0.275,   2.191,   0.609,  51.000,  51.000,  71.000,   0.000,   0.000,   29,   0.000
21:04:48:352, 460486005246,    9.509,    2.000,  900,   2.501,  28.460,   7.906,   1.051,  14.504,   4.029, 57,  0,   0.158,   1.704,   0.473,   0.271,   2.220,   0.617,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:04:48:462, 460684141725,    9.619,    3.000,  900,   2.394,  28.724,   7.979,   0.957,  14.609,   4.058, 56,  0,   0.157,   1.721,   0.478,   0.220,   2.245,   0.623,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
21:04:48:571, 460880892424,    9.729,    5.000, 1300,   2.659,  29.014,   8.060,   1.204,  14.741,   4.095, 57,  0,   0.187,   1.741,   0.484,   0.256,   2.273,   0.631,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
21:04:48:695, 461105227373,    9.853,   16.000, 3200,   4.343,  29.556,   8.210,   2.836,  15.095,   4.193, 61,  0,   0.277,   1.776,   0.493,   0.222,   2.300,   0.639,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.074
21:04:48:789, 461272614413,    9.946,    4.000,  900,   3.022,  29.837,   8.288,   1.601,  15.243,   4.234, 57,  0,   0.188,   1.793,   0.498,   0.207,   2.320,   0.644,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.179
21:04:48:898, 461469592905,   10.056,    5.000,  900,   2.605,  30.122,   8.367,   1.108,  15.365,   4.268, 56,  0,   0.191,   1.814,   0.504,   0.268,   2.349,   0.652,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
21:04:49:008, 461668537183,   10.166,   10.000, 3700,   8.663,  31.079,   8.633,   7.097,  16.149,   4.486, 72,  0,   0.211,   1.837,   0.510,   0.267,   2.378,   0.661,  51.000,  51.000,  71.000,   0.000,   0.000,   95,   0.000
21:04:49:119, 461867131842,   10.277,    7.000,  900,   7.700,  31.929,   8.869,   5.678,  16.775,   4.660, 58,  0,   0.214,   1.861,   0.517,   0.206,   2.401,   0.667,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
21:04:49:230, 462067709117,   10.388,    2.000,  900,   2.357,  32.191,   8.942,   0.932,  16.879,   4.689, 57,  0,   0.160,   1.879,   0.522,   0.221,   2.426,   0.674,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:04:49:340, 462265391218,   10.498,    5.000, 3700,   4.648,  32.702,   9.084,   3.263,  17.238,   4.788, 64,  0,   0.173,   1.898,   0.527,   0.220,   2.450,   0.681,  51.000,  51.000,  71.000,   0.000,   0.000,  134,   0.000
21:04:49:452, 462467164169,   10.610,    4.000,  900,   3.134,  33.053,   9.181,   1.503,  17.406,   4.835, 57,  0,   0.163,   1.916,   0.532,   0.205,   2.473,   0.687,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:04:49:561, 462663256184,   10.719,    4.000,  900,   2.277,  33.301,   9.250,   0.826,  17.496,   4.860, 57,  0,   0.167,   1.934,   0.537,   0.250,   2.500,   0.694,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:04:49:684, 462885384468,   10.842,   13.000, 3800,   3.865,  33.778,   9.383,   2.418,  17.794,   4.943, 65,  0,   0.186,   1.957,   0.544,   0.229,   2.528,   0.702,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.638
21:04:49:779, 463056027264,   10.937,    4.000, 3700,   3.773,  34.136,   9.482,   2.453,  18.027,   5.007, 69,  0,   0.202,   1.976,   0.549,   0.209,   2.548,   0.708,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.414
21:04:49:889, 463253438272,   11.047,   12.000, 3700,  13.556,  35.623,   9.895,  11.794,  19.320,   5.367, 84,  0,   0.208,   1.999,   0.555,   0.204,   2.571,   0.714,  51.000,  51.000,  71.000,   0.000,   0.000,  156,   0.000
21:04:50:000, 463452484891,   11.157,   13.000, 3700,  14.548,  37.232,  10.342,  12.725,  20.728,   5.758, 74,  0,   0.238,   2.025,   0.563,   0.209,   2.594,   0.720,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:04:50:108, 463647594879,   11.266,   10.000, 3700,  12.800,  38.619,  10.727,  10.842,  21.903,   6.084, 62,  0,   0.242,   2.052,   0.570,   0.209,   2.616,   0.727,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:04:50:217, 463844537309,   11.375,    4.000,  900,   2.369,  38.878,  10.799,   0.839,  21.995,   6.110, 58,  0,   0.162,   2.069,   0.575,   0.209,   2.639,   0.733,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:04:50:326, 464039606104,   11.483,    8.000, 1000,   3.722,  39.281,  10.912,   2.251,  22.239,   6.177, 58,  0,   0.227,   2.094,   0.582,   0.252,   2.667,   0.741,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
