System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:46:26:924, 32926053266439,    4.016,    2.000,  800,   2.165,  13.144,   3.651,   0.707,   7.287,   2.024, 55,  0,   0.156,   0.792,   0.220,   0.260,   0.908,   0.252,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:46:27:035, 32926253157271,    4.127,    4.000,  800,   2.385,  13.409,   3.725,   0.951,   7.392,   2.053, 55,  0,   0.171,   0.811,   0.225,   0.231,   0.934,   0.259,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:27:130, 32926423202069,    4.221,    5.000,  800,   2.686,  13.663,   3.795,   1.227,   7.508,   2.086, 55,  0,   0.169,   0.827,   0.230,   0.233,   0.956,   0.265,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
19:46:27:239, 32926620281254,    4.331,    3.000, 1500,   4.171,  14.120,   3.922,   2.505,   7.783,   2.162, 56,  0,   0.182,   0.847,   0.235,   0.271,   0.985,   0.274,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:46:27:349, 32926817099792,    4.440,    5.000,  800,   1.957,  14.333,   3.982,   0.431,   7.830,   2.175, 55,  0,   0.167,   0.865,   0.240,   0.202,   1.007,   0.280,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.000
19:46:27:458, 32927013061578,    4.549,    7.000, 3700,   4.399,  14.812,   4.115,   2.876,   8.143,   2.262, 56,  0,   0.366,   0.905,   0.251,   0.105,   1.019,   0.283,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.100
19:46:27:568, 32927212178153,    4.659,    6.000,  800,   1.829,  15.015,   4.171,   0.560,   8.205,   2.279, 55,  0,   0.326,   0.941,   0.261,   0.004,   1.019,   0.283,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   0.000
19:46:27:678, 32927409486895,    4.769,    4.000,  800,   2.319,  15.269,   4.241,   0.866,   8.300,   2.305, 55,  0,   0.165,   0.959,   0.266,   0.252,   1.047,   0.291,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:46:27:788, 32927607413347,    4.879,    2.000,  800,   2.172,  15.508,   4.308,   0.719,   8.379,   2.327, 55,  0,   0.154,   0.976,   0.271,   0.256,   1.075,   0.299,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:46:27:898, 32927805485020,    4.989,    2.000,  800,   2.271,  15.758,   4.377,   0.854,   8.473,   2.354, 55,  0,   0.151,   0.993,   0.276,   0.227,   1.100,   0.306,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:28:007, 32928002217725,    5.098,    4.000,  800,   2.354,  16.015,   4.449,   0.934,   8.575,   2.382, 55,  0,   0.151,   1.009,   0.280,   0.226,   1.125,   0.312,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:46:28:118, 32928201012790,    5.209,    6.000,  800,   2.533,  16.295,   4.526,   1.068,   8.693,   2.415, 55,  0,   0.167,   1.028,   0.285,   0.282,   1.156,   0.321,  51.000,  51.000,  71.000,   0.000,   0.000,   29,   0.000
19:46:28:227, 32928397813556,    5.318,    9.000, 3700,   7.415,  17.106,   4.752,   5.785,   9.325,   2.590, 59,  0,   0.211,   1.051,   0.292,   0.276,   1.186,   0.329,  51.000,  51.000,  71.000,   0.000,   0.000,   91,   0.000
19:46:28:337, 32928595931161,    5.428,    1.000,  800,   2.322,  17.361,   4.823,   0.820,   9.416,   2.615, 55,  0,   0.152,   1.067,   0.296,   0.210,   1.209,   0.336,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:46:28:447, 32928794327590,    5.538,   16.000, 3700,   4.711,  17.880,   4.967,   3.248,   9.774,   2.715, 59,  0,   0.252,   1.095,   0.304,   0.237,   1.235,   0.343,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.578
19:46:28:559, 32928995429004,    5.650,    3.000,  800,   2.574,  18.168,   5.047,   1.087,   9.895,   2.749, 55,  0,   0.185,   1.116,   0.310,   0.219,   1.260,   0.350,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.517
19:46:28:669, 32929193412304,    5.760,    7.000,  800,   2.326,  18.424,   5.118,   0.865,   9.990,   2.775, 55,  0,   0.167,   1.134,   0.315,   0.262,   1.289,   0.358,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
19:46:28:779, 32929391365824,    5.870,    2.000, 1700,   3.615,  18.821,   5.228,   1.884,  10.197,   2.833, 56,  0,   0.179,   1.154,   0.321,   0.277,   1.319,   0.366,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
19:46:28:889, 32929589443668,    5.980,    3.000,  800,   1.894,  19.030,   5.286,   0.475,  10.250,   2.847, 55,  0,   0.164,   1.172,   0.326,   0.216,   1.343,   0.373,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:46:28:999, 32929787892221,    6.090,    4.000,  800,   2.370,  19.291,   5.359,   0.952,  10.355,   2.876, 55,  0,   0.157,   1.189,   0.330,   0.230,   1.368,   0.380,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:46:29:109, 32929985946900,    6.200,    2.000,  800,   2.306,  19.545,   5.429,   0.832,  10.446,   2.902, 55,  0,   0.155,   1.206,   0.335,   0.273,   1.398,   0.388,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:29:219, 32930184029927,    6.310,    4.000,  800,   2.946,  19.869,   5.519,   1.520,  10.613,   2.948, 55,  0,   0.180,   1.226,   0.341,   0.224,   1.423,   0.395,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:46:29:330, 32930382761059,    6.421,    3.000,  800,   3.864,  20.296,   5.638,   2.439,  10.883,   3.023, 55,  0,   0.169,   1.245,   0.346,   0.231,   1.448,   0.402,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:29:470, 32930636058867,    6.562,   20.000, 2800,   2.984,  20.715,   5.754,   1.512,  11.095,   3.082, 57,  0,   0.246,   1.279,   0.355,   0.235,   1.481,   0.412,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.652
19:46:29:551, 32930781310666,    6.642,    1.000, 1800,   2.966,  20.955,   5.821,   1.470,  11.214,   3.115, 55,  0,   0.199,   1.295,   0.360,   0.217,   1.499,   0.416,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.384
19:46:29:645, 32930950830338,    6.736,    3.000,  800,   1.865,  21.130,   5.870,   0.449,  11.256,   3.127, 55,  0,   0.157,   1.310,   0.364,   0.213,   1.519,   0.422,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
19:46:29:756, 32931150659281,    6.848,    3.000,  800,   2.764,  21.437,   5.955,   1.351,  11.406,   3.168, 55,  0,   0.168,   1.329,   0.369,   0.224,   1.544,   0.429,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:29:867, 32931350601119,    6.959,    5.000,  900,   4.936,  21.985,   6.107,   3.412,  11.785,   3.274, 55,  0,   0.200,   1.351,   0.375,   0.228,   1.569,   0.436,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:46:29:976, 32931546780435,    7.068,    4.000,  800,   2.491,  22.257,   6.182,   0.886,  11.882,   3.301, 55,  0,   0.154,   1.368,   0.380,   0.280,   1.600,   0.444,  51.000,  51.000,  71.000,   0.000,   0.000,   30,   0.000
19:46:30:087, 32931745678212,    7.178,    4.000,  800,   2.392,  22.521,   6.256,   0.905,  11.982,   3.328, 55,  0,   0.160,   1.385,   0.385,   0.286,   1.631,   0.453,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:46:30:197, 32931944264395,    7.288,    4.000,  800,   2.273,  22.772,   6.326,   0.807,  12.071,   3.353, 55,  0,   0.173,   1.404,   0.390,   0.263,   1.660,   0.461,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:30:307, 32932141912373,    7.398,   11.000, 3100,  10.325,  23.906,   6.640,   8.632,  13.019,   3.616, 57,  0,   0.287,   1.436,   0.399,   0.225,   1.685,   0.468,  51.000,  51.000,  71.000,   0.000,   0.000,  137,   0.000
19:46:30:442, 32932385463881,    7.534,   14.000, 3800,   3.499,  24.379,   6.772,   2.111,  13.304,   3.696, 64,  0,   0.189,   1.462,   0.406,   0.223,   1.715,   0.476,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.329
19:46:30:526, 32932536520019,    7.617,    2.000, 2000,   4.004,  24.715,   6.865,   2.432,  13.508,   3.752, 55,  0,   0.267,   1.484,   0.412,   0.220,   1.734,   0.482,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.534
19:46:30:636, 32932734562607,    7.727,    3.000,  800,   1.869,  24.921,   6.922,   0.459,  13.559,   3.766, 55,  0,   0.153,   1.501,   0.417,   0.214,   1.757,   0.488,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:46:30:746, 32932932255900,    7.837,    4.000,  800,   2.456,  25.191,   6.997,   1.016,  13.671,   3.797, 55,  0,   0.175,   1.520,   0.422,   0.228,   1.782,   0.495,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:46:30:858, 32933133625254,    7.949,    3.000, 1500,   3.533,  25.586,   7.107,   2.049,  13.900,   3.861, 55,  0,   0.243,   1.547,   0.430,   0.231,   1.808,   0.502,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.312
19:46:30:968, 32933332213864,    8.059,    7.000,  800,   1.982,  25.804,   7.168,   0.566,  13.962,   3.878, 55,  0,   0.190,   1.568,   0.436,   0.215,   1.832,   0.509,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.124
19:46:30:994, 32933378987093,    8.085,   18.000, 2000,   3.044,  25.884,   7.190,   1.466,  14.000,   3.889, 55,  0,   0.228,   1.574,   0.437,   0.411,   1.843,   0.512,  51.000,  51.000,  71.000,   0.000,   0.000,   14,   0.000

Total Elapsed Time (sec) = 8.085465
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 25.883545
Cumulative Processor Energy_0 (mWh) = 7.189874
Average Processor Power_0 (Watt) = 3.201244

Cumulative IA Energy_0 (Joules) = 14.000366
Cumulative IA Energy_0 (mWh) = 3.888991
Average IA Power_0 (Watt) = 1.731547

Cumulative DRAM Energy_0 (Joules) = 1.574097
Cumulative DRAM Energy_0 (mWh) = 0.437249
Average DRAM Power_0 (Watt) = 0.194682

Cumulative GT Energy_0 (Joules) = 1.842712
Cumulative GT Energy_0 (mWh) = 0.511865
Average GT Power_0 (Watt) = 0.227904
