System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:38:39:569, 8016025143739,    1.649,   14.000, 1000,   2.171,   9.093,   2.526,   0.896,   6.452,   1.792, 55,  0,   0.377,   0.883,   0.245,   0.006,   0.232,   0.064,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:39:679, 8016223083853,    1.759,   12.000, 1000,   2.110,   9.325,   2.590,   0.800,   6.540,   1.817, 55,  0,   0.411,   0.928,   0.258,   0.008,   0.232,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:39:787, 8016417377908,    1.867,    8.000, 1900,   3.054,   9.654,   2.682,   1.711,   6.724,   1.868, 56,  0,   0.425,   0.974,   0.271,   0.006,   0.233,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:39:896, 8016614541884,    1.976,    6.000,  800,   1.820,   9.854,   2.737,   0.555,   6.785,   1.885, 55,  0,   0.347,   1.012,   0.281,   0.007,   0.234,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:40:005, 8016810400944,    2.085,   17.000,  800,   2.045,  10.076,   2.799,   0.791,   6.871,   1.909, 55,  0,   0.364,   1.052,   0.292,   0.005,   0.234,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:40:129, 8017034091143,    2.210,   14.000, 3600,   3.639,  10.529,   2.925,   2.285,   7.155,   1.988, 61,  0,   0.447,   1.107,   0.308,   0.014,   0.236,   0.066,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.314
15:38:40:226, 8017208342464,    2.306,    8.000, 3700,   8.950,  11.395,   3.165,   7.531,   7.884,   2.190, 59,  0,   0.365,   1.142,   0.317,   0.021,   0.238,   0.066,  51.000,  51.000,  71.000,   0.000,   0.000,   36,   2.963
15:38:40:337, 8017407165220,    2.417,    5.000,  800,   2.060,  11.622,   3.228,   0.818,   7.974,   2.215, 56,  0,   0.312,   1.177,   0.327,   0.007,   0.239,   0.066,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:40:443, 8017600396627,    2.524,   22.000, 3700,   3.770,  12.027,   3.341,   2.599,   8.253,   2.293, 61,  0,   0.393,   1.219,   0.339,   0.020,   0.241,   0.067,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.210
15:38:40:556, 8017802632067,    2.637,    8.000, 1300,   9.732,  13.121,   3.645,   7.897,   9.141,   2.539, 57,  0,   0.665,   1.294,   0.359,   0.215,   0.265,   0.074,  51.000,  51.000,  71.000,   0.000,   0.000,  178,  34.927
15:38:40:667, 8018001452430,    2.747,   13.000, 1200,   2.109,  13.354,   3.709,   0.849,   9.234,   2.565, 57,  0,   0.343,   1.332,   0.370,   0.008,   0.266,   0.074,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
15:38:40:777, 8018199494254,    2.857,    6.000,  800,   2.170,  13.592,   3.776,   0.751,   9.317,   2.588, 55,  0,   0.429,   1.379,   0.383,   0.040,   0.271,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   1.303
15:38:40:886, 8018396727251,    2.967,    7.000,  800,   1.579,  13.765,   3.824,   0.362,   9.357,   2.599, 55,  0,   0.297,   1.411,   0.392,   0.007,   0.271,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
15:38:40:996, 8018593330804,    3.076,    6.000,  800,   1.551,  13.935,   3.871,   0.294,   9.389,   2.608, 55,  0,   0.306,   1.445,   0.401,   0.008,   0.272,   0.076,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:41:106, 8018791557466,    3.186,    7.000, 2600,   2.621,  14.223,   3.951,   1.324,   9.535,   2.649, 55,  0,   0.371,   1.486,   0.413,   0.008,   0.273,   0.076,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:41:217, 8018990847701,    3.297,   30.000, 3700,  15.843,  15.977,   4.438,  13.994,  11.084,   3.079, 69,  0,   0.824,   1.577,   0.438,   0.172,   0.292,   0.081,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   4.205
15:38:41:326, 8019188212331,    3.406,   17.000, 3700,  17.202,  17.863,   4.962,  15.619,  12.797,   3.555, 82,  0,   0.492,   1.631,   0.453,   0.111,   0.304,   0.084,  51.000,  51.000,  71.000,   0.000,   0.000,   29,   4.773
15:38:41:437, 8019388256548,    3.517,   14.000, 3700,  16.408,  19.687,   5.469,  14.973,  14.461,   4.017, 89,  0,   0.314,   1.666,   0.463,   0.087,   0.314,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,   72,  12.225
15:38:41:548, 8019586408779,    3.628,   13.000, 3700,  15.589,  21.403,   5.945,  14.389,  16.045,   4.457, 92,  0,   0.172,   1.685,   0.468,   0.006,   0.314,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
15:38:41:659, 8019786871009,    3.739,   13.000, 3700,  15.694,  23.151,   6.431,  14.485,  17.658,   4.905, 86,  0,   0.191,   1.706,   0.474,   0.006,   0.315,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:41:755, 8019960719645,    3.835,   12.000, 3700,  15.487,  24.647,   6.846,  14.229,  19.032,   5.287, 83,  0,   0.164,   1.722,   0.478,   0.011,   0.316,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:41:865, 8020157296772,    3.945,   13.000, 3700,  15.778,  26.370,   7.325,  14.442,  20.609,   5.725, 77,  0,   0.175,   1.741,   0.484,   0.006,   0.317,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:41:974, 8020353872120,    4.054,   12.000, 3700,  15.574,  28.071,   7.797,  14.204,  22.160,   6.156, 85,  0,   0.159,   1.758,   0.488,   0.005,   0.317,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:42:099, 8020578666944,    4.179,   13.000, 3700,  15.930,  30.060,   8.350,  14.778,  24.006,   6.668, 80,  0,   0.222,   1.786,   0.496,   0.005,   0.318,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:42:208, 8020775314729,    4.288,   20.000, 3700,  18.733,  32.107,   8.918,  17.264,  25.892,   7.192, 89,  0,   0.365,   1.826,   0.507,   0.038,   0.322,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.976
15:38:42:317, 8020972114968,    4.397,   18.000, 3700,  18.174,  34.094,   9.470,  16.683,  27.716,   7.699, 93,  0,   0.270,   1.856,   0.515,   0.027,   0.325,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   1.267
15:38:42:443, 8021197756929,    4.523,   13.000, 3700,  15.576,  36.046,  10.013,  14.420,  29.524,   8.201, 78,  0,   0.172,   1.877,   0.521,   0.008,   0.326,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:42:552, 8021394604065,    4.632,   13.000, 3700,  15.762,  37.770,  10.492,  14.444,  31.103,   8.640, 87,  0,   0.170,   1.896,   0.527,   0.007,   0.327,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:42:675, 8021615266104,    4.755,   13.000, 3800,  16.051,  39.738,  11.038,  14.887,  32.928,   9.147, 84,  0,   0.186,   1.918,   0.533,   0.004,   0.327,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:42:785, 8021813668268,    4.865,   12.000, 3700,  15.646,  41.462,  11.517,  14.130,  34.486,   9.579, 80,  0,   0.179,   1.938,   0.538,   0.003,   0.328,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:42:880, 8021985327024,    4.960,   12.000, 3700,  15.580,  42.948,  11.930,  14.425,  35.861,   9.961, 84,  0,   0.165,   1.954,   0.543,   0.010,   0.329,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:42:989, 8022181745428,    5.069,   12.000, 3700,  15.529,  44.643,  12.401,  14.318,  37.424,  10.395, 83,  0,   0.157,   1.971,   0.548,   0.006,   0.329,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:43:113, 8022403845472,    5.193,   13.000, 3700,  15.969,  46.613,  12.948,  14.769,  39.246,  10.902, 85,  0,   0.213,   1.997,   0.555,   0.004,   0.330,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:43:223, 8022602473631,    5.303,   17.000, 3700,  17.442,  48.538,  13.483,  16.023,  41.014,  11.393, 86,  0,   0.249,   2.025,   0.562,   0.030,   0.333,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.617
15:38:43:317, 8022772210095,    5.397,   13.000, 3800,  15.858,  50.033,  13.898,  14.477,  42.379,  11.772, 83,  0,   0.195,   2.043,   0.568,   0.005,   0.334,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
15:38:43:443, 8022997881667,    5.523,   15.000, 3700,  16.965,  52.160,  14.489,  15.727,  44.351,  12.320, 80,  0,   0.244,   2.074,   0.576,   0.007,   0.334,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:43:552, 8023194492944,    5.632,   12.000, 3700,  15.625,  53.867,  14.963,  14.326,  45.916,  12.754, 84,  0,   0.170,   2.092,   0.581,   0.009,   0.336,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:43:676, 8023418290566,    5.756,   13.000, 3700,  15.651,  55.813,  15.504,  14.457,  47.713,  13.254, 82,  0,   0.173,   2.114,   0.587,   0.006,   0.336,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:43:771, 8023588367347,    5.851,   16.000, 3700,  16.524,  57.374,  15.937,  15.313,  49.160,  13.656, 91,  0,   0.256,   2.138,   0.594,   0.006,   0.337,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:43:880, 8023785127840,    5.960,   12.000, 3700,  15.452,  59.063,  16.406,  14.172,  50.709,  14.086, 87,  0,   0.167,   2.156,   0.599,   0.007,   0.338,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:43:990, 8023983916353,    6.071,   12.000, 3700,  15.321,  60.755,  16.876,  14.173,  52.275,  14.521, 86,  0,   0.160,   2.174,   0.604,   0.006,   0.338,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:44:100, 8024180528609,    6.180,   12.000, 3700,  15.338,  62.430,  17.342,  14.114,  53.816,  14.949, 80,  0,   0.163,   2.192,   0.609,   0.009,   0.339,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:44:223, 8024402428601,    6.303,   16.000, 3700,  17.618,  64.602,  17.945,  16.248,  55.819,  15.505, 85,  0,   0.287,   2.227,   0.619,   0.020,   0.342,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.748
15:38:44:332, 8024598898457,    6.412,   18.000, 3700,  18.224,  66.591,  18.498,  16.788,  57.652,  16.014, 86,  0,   0.235,   2.253,   0.626,   0.003,   0.342,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:44:427, 8024769701276,    6.507,   12.000, 3700,  15.841,  68.094,  18.915,  14.554,  59.033,  16.398, 87,  0,   0.167,   2.269,   0.630,   0.012,   0.343,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:44:538, 8024970261843,    6.619,   13.000, 3700,  15.429,  69.814,  19.393,  14.248,  60.620,  16.839, 80,  0,   0.171,   2.288,   0.635,   0.011,   0.344,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:44:648, 8025166811456,    6.728,   13.000, 3700,  16.280,  71.591,  19.886,  14.836,  62.240,  17.289, 92,  0,   0.168,   2.306,   0.641,   0.006,   0.345,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:44:757, 8025363480883,    6.837,   13.000, 3700,  15.774,  73.315,  20.365,  14.444,  63.818,  17.727, 88,  0,   0.176,   2.325,   0.646,   0.010,   0.346,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:44:866, 8025560255821,    6.946,   12.000, 3700,  15.524,  75.012,  20.837,  14.356,  65.388,  18.163, 83,  0,   0.177,   2.345,   0.651,   0.012,   0.347,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:44:975, 8025755296932,    7.055,   12.000, 3800,  15.610,  76.703,  21.306,  14.412,  66.949,  18.597, 87,  0,   0.165,   2.362,   0.656,   0.007,   0.348,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:45:083, 8025951135885,    7.163,   12.000, 3700,  15.570,  78.397,  21.777,  14.300,  68.505,  19.029, 86,  0,   0.190,   2.383,   0.662,   0.007,   0.349,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:45:193, 8026147911204,    7.273,   16.000, 3700,  16.834,  80.238,  22.288,  15.534,  70.203,  19.501, 84,  0,   0.286,   2.414,   0.671,   0.033,   0.353,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.718
15:38:45:302, 8026344573311,    7.382,   15.000, 3700,  16.854,  82.079,  22.800,  15.506,  71.898,  19.972, 85,  0,   0.230,   2.440,   0.678,   0.004,   0.353,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
15:38:45:413, 8026544795309,    7.493,   14.000, 3700,  16.143,  83.875,  23.299,  14.928,  73.558,  20.433, 84,  0,   0.193,   2.461,   0.684,   0.005,   0.354,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:45:523, 8026741568433,    7.603,   12.000, 3700,  15.911,  85.614,  23.782,  14.764,  75.172,  20.881, 94,  0,   0.171,   2.480,   0.689,   0.006,   0.354,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:45:632, 8026938449538,    7.712,   12.000, 3700,  15.482,  87.308,  24.252,  14.128,  76.717,  21.310, 86,  0,   0.164,   2.498,   0.694,   0.011,   0.356,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:45:742, 8027137136799,    7.822,   12.000, 3700,  15.587,  89.028,  24.730,  14.420,  78.309,  21.753, 81,  0,   0.158,   2.515,   0.699,   0.007,   0.356,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:45:851, 8027332798935,    7.931,   12.000, 3700,  15.605,  90.724,  25.201,  14.344,  79.868,  22.186, 85,  0,   0.166,   2.533,   0.704,   0.010,   0.357,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:45:960, 8027529884122,    8.041,   12.000, 3700,  15.807,  92.455,  25.682,  14.637,  81.471,  22.631, 94,  0,   0.178,   2.553,   0.709,   0.005,   0.358,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:46:070, 8027726574488,    8.150,   12.000, 3700,  15.182,  94.114,  26.143,  13.990,  83.000,  23.055, 92,  0,   0.161,   2.570,   0.714,   0.007,   0.359,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:46:178, 8027921708602,    8.258,   18.000, 3800,  17.134,  95.971,  26.659,  15.728,  84.705,  23.529, 93,  0,   0.282,   2.601,   0.722,   0.027,   0.362,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.678
15:38:46:287, 8028117733668,    8.367,   14.000, 3700,  16.545,  97.773,  27.159,  15.316,  86.373,  23.992, 82,  0,   0.187,   2.621,   0.728,   0.005,   0.362,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
15:38:46:396, 8028314496402,    8.476,   16.000, 3700,  17.350,  99.670,  27.686,  16.168,  88.140,  24.483, 93,  0,   0.183,   2.641,   0.734,   0.007,   0.363,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:46:507, 8028513220394,    8.587,   13.000, 3700,  15.787, 101.413,  28.170,  14.580,  89.750,  24.930, 97,  0,   0.183,   2.661,   0.739,   0.009,   0.364,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:46:618, 8028713444815,    8.698,   12.000, 3700,  15.487, 103.135,  28.649,  14.148,  91.323,  25.368, 82,  0,   0.159,   2.679,   0.744,   0.012,   0.365,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:46:728, 8028912046960,    8.808,   12.000, 3700,  15.361, 104.830,  29.120,  14.197,  92.890,  25.803, 97,  0,   0.162,   2.697,   0.749,   0.006,   0.366,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:46:839, 8029110635704,    8.919,   13.000, 3700,  15.858, 106.580,  29.606,  14.684,  94.510,  26.253, 82,  0,   0.167,   2.715,   0.754,   0.006,   0.367,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:46:949, 8029309395247,    9.029,   12.000, 3700,  15.638, 108.307,  30.085,  14.333,  96.093,  26.692, 85,  0,   0.175,   2.734,   0.760,   0.003,   0.367,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:47:060, 8029509545069,    9.140,   12.000, 3700,  15.723, 110.055,  30.571,  14.519,  97.707,  27.141, 87,  0,   0.169,   2.753,   0.765,   0.007,   0.368,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:47:171, 8029708342279,    9.251,   22.000, 3700,  17.441, 111.981,  31.106,  16.043,  99.479,  27.633, 85,  0,   0.294,   2.786,   0.774,   0.023,   0.370,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.442
15:38:47:282, 8029908523895,    9.362,   15.000, 3700,  17.038, 113.876,  31.632,  15.766, 101.232,  28.120, 82,  0,   0.217,   2.810,   0.781,   0.007,   0.371,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
15:38:47:392, 8030107082705,    9.472,   12.000, 3700,  15.505, 115.586,  32.107,  14.328, 102.813,  28.559, 88,  0,   0.171,   2.829,   0.786,   0.011,   0.372,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:47:503, 8030305702862,    9.583,   13.000, 3700,  15.755, 117.325,  32.590,  14.549, 104.418,  29.005, 82,  0,   0.179,   2.849,   0.791,   0.009,   0.373,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:47:614, 8030505941645,    9.694,   12.000, 3700,  15.604, 119.061,  33.072,  14.279, 106.006,  29.446, 89,  0,   0.170,   2.867,   0.797,   0.010,   0.374,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:47:708, 8030675768669,    9.788,   12.000, 3700,  15.610, 120.533,  33.482,  14.412, 107.366,  29.824, 82,  0,   0.158,   2.882,   0.801,   0.012,   0.375,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:47:819, 8030874487262,    9.899,   12.000, 3700,  15.815, 122.279,  33.967,  14.418, 108.958,  30.266, 80,  0,   0.173,   2.901,   0.806,   0.007,   0.376,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:47:928, 8031071284889,   10.008,   12.000, 3700,  15.640, 123.989,  34.441,  14.299, 110.521,  30.700, 93,  0,   0.169,   2.920,   0.811,   0.008,   0.377,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:48:039, 8031271535963,   10.119,   12.000, 3700,  15.848, 125.752,  34.931,  14.666, 112.153,  31.154, 89,  0,   0.173,   2.939,   0.816,   0.010,   0.378,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:48:148, 8031466791415,   10.228,   20.000, 3800,  16.183, 127.508,  35.419,  14.966, 113.776,  31.605, 87,  0,   0.209,   2.962,   0.823,   0.028,   0.381,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.610
15:38:48:258, 8031664992776,   10.338,   20.000, 3700,  19.700, 129.677,  36.021,  18.331, 115.795,  32.165, 83,  0,   0.430,   3.009,   0.836,   0.008,   0.382,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,   40,   0.000
15:38:48:367, 8031861732403,   10.447,   17.000, 3700,  17.821, 131.625,  36.563,  16.465, 117.594,  32.665, 89,  0,   0.215,   3.033,   0.842,   0.011,   0.383,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:48:478, 8032062115425,   10.558,   15.000, 3700,  16.869, 133.503,  37.084,  15.481, 119.318,  33.144, 91,  0,   0.188,   3.054,   0.848,   0.008,   0.384,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:48:589, 8032262048884,   10.670,   12.000, 3700,  15.524, 135.227,  37.563,  14.314, 120.908,  33.585, 86,  0,   0.182,   3.074,   0.854,   0.005,   0.385,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:48:701, 8032462230405,   10.781,   12.000, 3700,  15.665, 136.969,  38.047,  14.431, 122.513,  34.031, 86,  0,   0.165,   3.092,   0.859,   0.006,   0.385,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:38:48:810, 8032658687203,   10.890,   12.000, 3700,  15.386, 138.649,  38.514,  14.175, 124.060,  34.461, 87,  0,   0.157,   3.109,   0.864,   0.006,   0.386,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:48:920, 8032856714894,   11.000,   12.000, 3700,  15.849, 140.392,  38.998,  14.502, 125.655,  34.904, 85,  0,   0.164,   3.127,   0.869,   0.010,   0.387,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:49:031, 8033056674281,   11.111,   12.000, 3700,  15.595, 142.125,  39.479,  14.352, 127.249,  35.347, 92,  0,   0.165,   3.146,   0.874,   0.009,   0.388,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:38:49:140, 8033253485473,   11.220,   25.000, 3700,  16.489, 143.928,  39.980,  15.359, 128.929,  35.814, 82,  0,   0.195,   3.167,   0.880,   0.013,   0.390,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.119
15:38:49:251, 8033451958733,   11.331,   14.000, 3700,  16.100, 145.703,  40.473,  14.744, 130.554,  36.265, 95,  0,   0.282,   3.198,   0.888,   0.017,   0.391,   0.109,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   3.100
15:38:49:362, 8033652281831,   11.442,   14.000, 3700,  16.360, 147.524,  40.979,  15.142, 132.240,  36.733, 87,  0,   0.182,   3.218,   0.894,   0.005,   0.392,   0.109,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
