System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:37:22:625, 38426326487754,    1.990,    5.000,  900,   2.756,  14.649,   4.069,   0.978,  11.232,   3.120, 60,  0,   0.205,   1.085,   0.301,   0.211,   0.433,   0.120,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.000
20:37:22:736, 38426525550711,    2.100,    4.000,  900,   2.294,  14.902,   4.140,   0.817,  11.322,   3.145, 59,  0,   0.164,   1.103,   0.306,   0.263,   0.463,   0.128,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
20:37:22:843, 38426719099095,    2.208,    5.000,  900,   2.445,  15.165,   4.213,   0.971,  11.426,   3.174, 59,  0,   0.178,   1.122,   0.312,   0.265,   0.491,   0.136,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
20:37:22:954, 38426918516564,    2.319,   15.000, 3700,  11.214,  16.408,   4.558,   9.513,  12.480,   3.467, 73,  0,   0.516,   1.180,   0.328,   0.277,   0.522,   0.145,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   3.015
20:37:23:064, 38427116977097,    2.429,   16.000, 3700,  16.336,  18.209,   5.058,  14.674,  14.098,   3.916, 76,  0,   0.452,   1.229,   0.342,   0.279,   0.553,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   3.471
20:37:23:176, 38427317383238,    2.540,   12.000, 3700,  14.613,  19.836,   5.510,  13.233,  15.572,   4.325, 83,  0,   0.155,   1.247,   0.346,   0.220,   0.577,   0.160,  51.000,  51.000,  71.000,   0.000,   0.000,  138,   0.000
20:37:23:286, 38427515750882,    2.650,   12.000, 3700,  14.835,  21.471,   5.964,  13.398,  17.048,   4.736, 81,  0,   0.152,   1.263,   0.351,   0.226,   0.602,   0.167,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:23:395, 38427712647227,    2.760,   22.000, 3700,  21.400,  23.812,   6.614,  19.495,  19.181,   5.328, 85,  0,   0.270,   1.293,   0.359,   0.214,   0.625,   0.174,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:23:520, 38427936993712,    2.884,   21.000, 3700,  18.884,  26.165,   7.268,  17.349,  21.343,   5.929, 84,  0,   0.262,   1.326,   0.368,   0.246,   0.656,   0.182,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.707
20:37:23:628, 38428131108601,    2.992,   12.000, 3700,  15.471,  27.834,   7.732,  13.760,  22.827,   6.341, 96,  0,   0.171,   1.344,   0.373,   0.233,   0.681,   0.189,  51.000,  51.000,  71.000,   0.000,   0.000,  150,   0.000
20:37:23:737, 38428327114314,    3.101,   12.000, 3700,  15.232,  29.492,   8.192,  13.772,  24.326,   6.757, 97,  0,   0.153,   1.361,   0.378,   0.233,   0.707,   0.196,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:23:845, 38428522882050,    3.210,   14.000, 3700,  15.735,  31.204,   8.668,  14.226,  25.874,   7.187, 82,  0,   0.220,   1.385,   0.385,   0.228,   0.731,   0.203,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:23:954, 38428718901093,    3.319,   19.000, 3700,  17.772,  33.139,   9.205,  16.203,  27.638,   7.677, 94,  0,   0.355,   1.423,   0.395,   0.238,   0.757,   0.210,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.765
20:37:24:066, 38428919781783,    3.430,   13.000, 3700,  15.084,  34.822,   9.673,  13.675,  29.164,   8.101, 82,  0,   0.185,   1.444,   0.401,   0.222,   0.782,   0.217,  51.000,  51.000,  71.000,   0.000,   0.000,  161,   0.000
20:37:24:176, 38429117651943,    3.540,   12.000, 3700,  15.033,  36.475,  10.132,  13.608,  30.660,   8.517, 96,  0,   0.156,   1.461,   0.406,   0.224,   0.807,   0.224,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:24:270, 38429287597035,    3.635,   11.000, 3700,  14.719,  37.865,  10.518,  13.163,  31.903,   8.862, 83,  0,   0.153,   1.476,   0.410,   0.216,   0.827,   0.230,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:24:395, 38429511486864,    3.759,   23.000, 3700,  22.086,  40.612,  11.281,  20.726,  34.481,   9.578, 91,  0,   0.250,   1.507,   0.419,   0.212,   0.853,   0.237,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:24:504, 38429708090468,    3.868,   17.000, 3700,  17.172,  42.487,  11.802,  15.654,  36.191,  10.053, 84,  0,   0.254,   1.535,   0.426,   0.236,   0.879,   0.244,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.677
20:37:24:613, 38429904678817,    3.978,   12.000, 3700,  15.128,  44.140,  12.261,  13.706,  37.688,  10.469, 95,  0,   0.171,   1.553,   0.431,   0.218,   0.903,   0.251,  51.000,  51.000,  71.000,   0.000,   0.000,  144,   0.000
20:37:24:708, 38430074986558,    4.072,   12.000, 3700,  15.296,  45.587,  12.663,  13.786,  38.992,  10.831, 97,  0,   0.156,   1.568,   0.436,   0.228,   0.925,   0.257,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:24:832, 38430298435026,    4.196,   13.000, 3700,  15.005,  47.450,  13.180,  13.599,  40.680,  11.300, 90,  0,   0.162,   1.588,   0.441,   0.214,   0.951,   0.264,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:24:940, 38430493646252,    4.305,   13.000, 3700,  15.809,  49.164,  13.657,  13.984,  42.197,  11.721, 85,  0,   0.240,   1.614,   0.448,   0.214,   0.974,   0.271,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
20:37:25:049, 38430690171927,    4.414,   13.000, 3700,  15.886,  50.899,  14.138,  14.450,  43.775,  12.160, 89,  0,   0.187,   1.635,   0.454,   0.206,   0.997,   0.277,  51.000,  51.000,  71.000,   0.000,   0.000,  143,   0.000
20:37:25:158, 38430886360593,    4.523,   12.000, 3700,  15.247,  52.560,  14.600,  13.839,  45.283,  12.579, 96,  0,   0.171,   1.653,   0.459,   0.213,   1.020,   0.283,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:25:269, 38431084289479,    4.633,   12.000, 3700,  15.106,  54.221,  15.062,  13.668,  46.786,  12.996, 95,  0,   0.154,   1.670,   0.464,   0.213,   1.044,   0.290,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:25:377, 38431279292379,    4.741,   21.000, 3700,  20.442,  56.436,  15.677,  19.110,  48.856,  13.571, 93,  0,   0.201,   1.692,   0.470,   0.214,   1.067,   0.296,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:25:486, 38431476142502,    4.851,   20.000, 3700,  18.293,  58.437,  16.232,  16.673,  50.680,  14.078, 87,  0,   0.233,   1.717,   0.477,   0.237,   1.093,   0.304,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.732
20:37:25:595, 38431672706771,    4.960,   16.000, 3700,  17.076,  60.301,  16.750,  15.462,  52.368,  14.547, 87,  0,   0.182,   1.737,   0.483,   0.210,   1.116,   0.310,  51.000,  51.000,  71.000,   0.000,   0.000,  178,   0.000
20:37:25:705, 38431869541029,    5.069,   12.000, 3800,  15.133,  61.956,  17.210,  13.726,  53.869,  14.964, 96,  0,   0.171,   1.756,   0.488,   0.213,   1.139,   0.316,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:25:814, 38432065768257,    5.178,   12.000, 3700,  15.321,  63.626,  17.674,  13.889,  55.383,  15.384, 97,  0,   0.160,   1.773,   0.493,   0.219,   1.163,   0.323,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:25:924, 38432263925994,    5.288,   12.000, 3700,  15.214,  65.301,  18.139,  13.771,  56.899,  15.805, 87,  0,   0.169,   1.792,   0.498,   0.211,   1.186,   0.329,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:26:033, 38432460887893,    5.398,   14.000, 3700,  16.351,  67.090,  18.636,  14.807,  58.519,  16.255, 87,  0,   0.232,   1.817,   0.505,   0.206,   1.208,   0.336,  51.000,  51.000,  71.000,   0.000,   0.000,  152,   0.000
20:37:26:142, 38432657272601,    5.507,   12.000, 3700,  15.142,  68.742,  19.095,  13.741,  60.018,  16.672, 84,  0,   0.155,   1.834,   0.510,   0.203,   1.231,   0.342,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:26:252, 38432855254532,    5.617,   12.000, 3700,  14.818,  70.372,  19.548,  13.363,  61.488,  17.080, 86,  0,   0.168,   1.853,   0.515,   0.204,   1.253,   0.348,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:26:362, 38433052136370,    5.726,   19.000, 3700,  18.963,  72.446,  20.124,  17.590,  63.412,  17.614, 86,  0,   0.165,   1.871,   0.520,   0.207,   1.276,   0.354,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:26:470, 38433247053358,    5.834,   23.000, 3800,  19.261,  74.532,  20.703,  17.812,  65.341,  18.150, 85,  0,   0.237,   1.896,   0.527,   0.231,   1.301,   0.361,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.626
20:37:26:579, 38433443727018,    5.944,   16.000, 3700,  16.638,  76.350,  21.208,  15.043,  66.985,  18.607, 83,  0,   0.286,   1.928,   0.535,   0.207,   1.323,   0.368,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   1.923
20:37:26:687, 38433638455887,    6.052,   12.000, 3700,  15.149,  77.989,  21.664,  13.713,  68.468,  19.019, 97,  0,   0.155,   1.944,   0.540,   0.213,   1.346,   0.374,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:26:797, 38433835345200,    6.161,   13.000, 3700,  15.099,  79.640,  22.122,  13.698,  69.966,  19.435, 85,  0,   0.181,   1.964,   0.546,   0.210,   1.369,   0.380,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:26:906, 38434032148844,    6.271,   12.000, 3700,  14.906,  81.270,  22.575,  13.371,  71.428,  19.841, 84,  0,   0.154,   1.981,   0.550,   0.210,   1.392,   0.387,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:27:015, 38434227517336,    6.379,   15.000, 3700,  15.976,  83.004,  23.057,  14.572,  73.010,  20.281, 96,  0,   0.222,   2.005,   0.557,   0.207,   1.415,   0.393,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:27:122, 38434420643097,    6.486,   12.000, 3800,  15.312,  84.647,  23.513,  13.854,  74.496,  20.693, 83,  0,   0.166,   2.023,   0.562,   0.215,   1.438,   0.399,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:27:231, 38434617318305,    6.596,   13.000, 3700,  15.654,  86.357,  23.988,  14.105,  76.038,  21.122, 83,  0,   0.168,   2.041,   0.567,   0.213,   1.461,   0.406,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:27:339, 38434811263148,    6.703,   19.000, 3700,  18.486,  88.349,  24.541,  17.076,  77.877,  21.633, 83,  0,   0.308,   2.074,   0.576,   0.202,   1.483,   0.412,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:27:458, 38435026639103,    6.823,   26.000, 3800,  19.319,  90.661,  25.183,  17.439,  79.964,  22.212, 86,  0,   0.270,   2.107,   0.585,   0.221,   1.509,   0.419,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.786
20:37:27:557, 38435204126710,    6.922,   16.000, 3700,  16.828,  92.320,  25.644,  15.090,  81.452,  22.626, 85,  0,   0.326,   2.139,   0.594,   0.214,   1.530,   0.425,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.335
20:37:27:666, 38435400514449,    7.031,   16.000, 3700,  17.555,  94.235,  26.176,  15.854,  83.182,  23.106, 97,  0,   0.178,   2.158,   0.600,   0.209,   1.553,   0.431,  51.000,  51.000,  71.000,   0.000,   0.000,  151,   0.000
20:37:27:776, 38435597560197,    7.140,   13.000, 3700,  15.306,  95.911,  26.642,  13.919,  84.706,  23.529, 84,  0,   0.176,   2.178,   0.605,   0.209,   1.576,   0.438,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:27:885, 38435794150932,    7.250,   12.000, 3700,  15.013,  97.550,  27.097,  13.635,  86.195,  23.943, 86,  0,   0.164,   2.195,   0.610,   0.207,   1.599,   0.444,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:27:993, 38435989101048,    7.358,   13.000, 3700,  15.833,  99.265,  27.574,  14.232,  87.736,  24.371, 98,  0,   0.226,   2.220,   0.617,   0.207,   1.621,   0.450,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:28:103, 38436185804789,    7.467,   13.000, 3700,  15.867, 100.999,  28.055,  14.464,  89.317,  24.810, 87,  0,   0.169,   2.238,   0.622,   0.212,   1.644,   0.457,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:28:211, 38436380825170,    7.575,   12.000, 3700,  14.909, 102.614,  28.504,  13.535,  90.783,  25.218, 87,  0,   0.163,   2.256,   0.627,   0.208,   1.667,   0.463,  51.000,  51.000,  71.000,   0.000,   0.000,  176,   0.000
20:37:28:320, 38436577796043,    7.685,   16.000, 3700,  16.600, 104.431,  29.009,  15.052,  92.430,  25.675, 90,  0,   0.198,   2.278,   0.633,   0.201,   1.689,   0.469,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:28:457, 38436824341604,    7.822,   24.000, 3800,  21.125, 107.324,  29.812,  19.687,  95.127,  26.424, 86,  0,   0.216,   2.307,   0.641,   0.210,   1.718,   0.477,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.362
20:37:28:537, 38436968270923,    7.902,   12.000, 3700,  15.130, 108.534,  30.148,  13.617,  96.216,  26.727, 98,  0,   0.192,   2.323,   0.645,   0.226,   1.736,   0.482,  51.000,  51.000,  71.000,   0.000,   0.000,   47,   5.257
20:37:28:646, 38437163508585,    8.010,   13.000, 3700,  15.394, 110.204,  30.612,  14.022,  97.737,  27.149, 90,  0,   0.169,   2.341,   0.650,   0.212,   1.759,   0.489,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
20:37:28:755, 38437359273338,    8.119,   12.000, 3700,  15.081, 111.844,  31.068,  13.606,  99.216,  27.560, 84,  0,   0.163,   2.359,   0.655,   0.210,   1.782,   0.495,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:28:880, 38437584554179,    8.244,   13.000, 3700,  15.478, 113.781,  31.606,  14.049, 100.975,  28.049, 92,  0,   0.177,   2.381,   0.661,   0.205,   1.807,   0.502,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:28:989, 38437781338287,    8.354,   14.000, 3700,  16.267, 115.560,  32.100,  14.618, 102.573,  28.492, 92,  0,   0.247,   2.408,   0.669,   0.208,   1.830,   0.508,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:29:098, 38437978003686,    8.463,   14.000, 3700,  15.641, 117.268,  32.575,  14.099, 104.113,  28.920, 87,  0,   0.174,   2.427,   0.674,   0.206,   1.853,   0.515,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:29:208, 38438174744850,    8.572,   12.000, 3700,  14.796, 118.886,  33.024,  13.425, 105.581,  29.328, 86,  0,   0.160,   2.444,   0.679,   0.202,   1.875,   0.521,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:29:318, 38438373322562,    8.682,   12.000, 3700,  14.819, 120.521,  33.478,  13.421, 107.061,  29.739, 87,  0,   0.154,   2.461,   0.684,   0.210,   1.898,   0.527,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
20:37:29:453, 38438617315927,    8.818,   25.000, 3800,  21.901, 123.489,  34.303,  20.399, 109.826,  30.507, 91,  0,   0.256,   2.496,   0.693,   0.216,   1.927,   0.535,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.448
20:37:29:537, 38438766791821,    8.901,   12.000, 3700,  15.225, 124.754,  34.654,  13.725, 110.966,  30.824, 89,  0,   0.190,   2.512,   0.698,   0.215,   1.945,   0.540,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   1.631
20:37:29:647, 38438966688774,    9.012,   16.000, 3700,  17.741, 126.724,  35.201,  16.229, 112.768,  31.325, 86,  0,   0.166,   2.530,   0.703,   0.209,   1.968,   0.547,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:29:756, 38439162121552,    9.121,   12.000, 3600,  15.238, 128.378,  35.661,  13.732, 114.259,  31.739, 98,  0,   0.166,   2.548,   0.708,   0.223,   1.992,   0.553,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:29:867, 38439361078475,    9.231,   12.000, 3700,  15.239, 130.063,  36.129,  13.757, 115.780,  32.161, 93,  0,   0.165,   2.567,   0.713,   0.215,   2.016,   0.560,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:29:977, 38439559169345,    9.341,   14.000, 3700,  15.551, 131.774,  36.604,  14.089, 117.330,  32.592, 98,  0,   0.187,   2.587,   0.719,   0.213,   2.039,   0.567,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:30:088, 38439759608065,    9.453,   15.000, 3700,  15.912, 133.546,  37.096,  14.475, 118.942,  33.039, 82,  0,   0.230,   2.613,   0.726,   0.225,   2.065,   0.573,  51.000,  51.000,  71.000,   0.000,   0.000,  132,   0.000
20:37:30:198, 38439957819233,    9.563,   12.000, 3700,  15.279, 135.228,  37.563,  13.821, 120.464,  33.462, 87,  0,   0.156,   2.630,   0.731,   0.215,   2.088,   0.580,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:30:310, 38440158265373,    9.674,   12.000, 3700,  15.151, 136.916,  38.032,  13.615, 121.980,  33.883, 93,  0,   0.168,   2.649,   0.736,   0.208,   2.111,   0.586,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:30:421, 38440358761160,    9.785,   30.000, 3700,  25.418, 139.747,  38.819,  23.771, 124.628,  34.619, 88,  0,   0.445,   2.698,   0.750,   0.208,   2.135,   0.593,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:30:532, 38440558089115,    9.896,   16.000, 3700,  17.410, 141.675,  39.354,  15.784, 126.376,  35.104, 98,  0,   0.246,   2.726,   0.757,   0.237,   2.161,   0.600,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.594
20:37:30:643, 38440758593940,   10.008,   12.000, 3700,  15.299, 143.379,  39.827,  13.895, 127.924,  35.534, 88,  0,   0.158,   2.743,   0.762,   0.220,   2.185,   0.607,  51.000,  51.000,  71.000,   0.000,   0.000,  147,   0.000
20:37:30:753, 38440956559439,   10.118,   16.000, 3700,  16.455, 145.189,  40.330,  14.938, 129.566,  35.991, 90,  0,   0.245,   2.770,   0.769,   0.214,   2.209,   0.614,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:30:863, 38441155085170,   10.228,   12.000, 3700,  15.386, 146.886,  40.802,  13.797, 131.088,  36.413, 85,  0,   0.172,   2.789,   0.775,   0.219,   2.233,   0.620,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:30:958, 38441325276600,   10.322,   12.000, 3700,  15.132, 148.316,  41.199,  13.795, 132.392,  36.776, 92,  0,   0.170,   2.805,   0.779,   0.209,   2.253,   0.626,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:31:069, 38441525050511,   10.433,   13.000, 3700,  15.603, 150.048,  41.680,  14.055, 133.952,  37.209, 98,  0,   0.216,   2.829,   0.786,   0.213,   2.276,   0.632,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:31:180, 38441725263279,   10.545,   13.000, 3700,  15.722, 151.797,  42.166,  14.260, 135.538,  37.650, 97,  0,   0.169,   2.848,   0.791,   0.223,   2.301,   0.639,  51.000,  51.000,  71.000,   0.000,   0.000,  146,   0.000
20:37:31:291, 38441925411960,   10.656,   12.000, 3700,  15.035, 153.469,  42.630,  13.462, 137.035,  38.065, 97,  0,   0.168,   2.867,   0.796,   0.225,   2.326,   0.646,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:31:402, 38442124116411,   10.766,   22.000, 3700,  20.810, 155.766,  43.268,  19.377, 139.174,  38.660, 85,  0,   0.227,   2.892,   0.803,   0.226,   2.351,   0.653,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:37:31:511, 38442321601885,   10.876,   19.000, 3700,  18.491, 157.795,  43.832,  16.868, 141.025,  39.174, 88,  0,   0.285,   2.923,   0.812,   0.236,   2.377,   0.660,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.193
20:37:31:623, 38442522004706,   10.987,   12.000, 3700,  15.058, 159.471,  44.298,  13.643, 142.544,  39.596, 87,  0,   0.158,   2.940,   0.817,   0.215,   2.401,   0.667,  51.000,  51.000,  71.000,   0.000,   0.000,  168,   0.000
20:37:31:733, 38442720579795,   11.098,   17.000, 3700,  17.838, 161.439,  44.844,  16.104, 144.320,  40.089, 98,  0,   0.184,   2.961,   0.822,   0.219,   2.425,   0.674,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:31:842, 38442916397286,   11.206,   13.000, 3700,  15.525, 163.128,  45.313,  14.008, 145.844,  40.512, 94,  0,   0.168,   2.979,   0.827,   0.224,   2.449,   0.680,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:31:951, 38443113678513,   11.316,   12.000, 3700,  15.537, 164.831,  45.786,  14.026, 147.382,  40.939, 91,  0,   0.169,   2.997,   0.833,   0.223,   2.474,   0.687,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:37:32:062, 38443312928389,   11.427,   14.000, 3700,  15.593, 166.557,  46.266,  14.160, 148.949,  41.375, 90,  0,   0.224,   3.022,   0.840,   0.212,   2.497,   0.694,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
