System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:38:42:723, 38570503121623,    1.562,    7.000,  800,   1.882,   9.820,   2.728,   0.638,   7.152,   1.987, 58,  0,   0.296,   0.865,   0.240,   0.003,   0.330,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,   15,   0.000
20:38:42:832, 38570699930999,    1.672,    3.000, 1000,   2.099,  10.050,   2.792,   0.788,   7.238,   2.010, 58,  0,   0.270,   0.895,   0.249,   0.074,   0.339,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
20:38:42:927, 38570871049241,    1.767,   26.000, 3700,  10.200,  11.019,   3.061,   8.812,   8.075,   2.243, 71,  0,   0.631,   0.955,   0.265,   0.208,   0.358,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,   50,   9.702
20:38:43:037, 38571068801604,    1.877,   15.000, 3700,  16.081,  12.786,   3.552,  14.127,   9.628,   2.674, 63,  0,   0.572,   1.018,   0.283,   0.332,   0.395,   0.110,  51.000,  51.000,  71.000,   0.000,   0.000,   34,   7.014
20:38:43:147, 38571265010446,    1.986,    5.000, 2400,   6.032,  13.444,   3.734,   4.476,  10.115,   2.810, 61,  0,   0.334,   1.054,   0.293,   0.223,   0.419,   0.116,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.293
20:38:43:257, 38571465010575,    2.097,    4.000,  900,   2.291,  13.698,   3.805,   0.787,  10.203,   2.834, 59,  0,   0.237,   1.080,   0.300,   0.231,   0.445,   0.124,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   1.043
20:38:43:367, 38571662998435,    2.207,    2.000,  900,   2.535,  13.977,   3.882,   1.097,  10.323,   2.868, 58,  0,   0.160,   1.098,   0.305,   0.232,   0.470,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
20:38:43:508, 38571916022250,    2.347,   14.000, 3700,   4.731,  14.642,   4.067,   3.243,  10.779,   2.994, 66,  0,   0.216,   1.128,   0.313,   0.248,   0.505,   0.140,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.796
20:38:43:586, 38572056294273,    2.425,    9.000, 3700,   6.981,  15.186,   4.218,   5.428,  11.202,   3.112, 63,  0,   0.297,   1.152,   0.320,   0.218,   0.522,   0.145,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   1.636
20:38:43:696, 38572254051079,    2.535,   13.000, 3800,  11.077,  16.403,   4.556,   9.355,  12.230,   3.397, 70,  0,   0.468,   1.203,   0.334,   0.265,   0.551,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   2.000
20:38:43:806, 38572452650908,    2.645,   16.000, 3700,  16.981,  18.276,   5.077,  15.298,  13.918,   3.866, 85,  0,   0.395,   1.247,   0.346,   0.265,   0.581,   0.161,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   3.048
20:38:43:917, 38572651301127,    2.756,   15.000, 3700,  16.463,  20.093,   5.581,  14.910,  15.563,   4.323, 81,  0,   0.176,   1.266,   0.352,   0.210,   0.604,   0.168,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:44:026, 38572848144631,    2.865,   24.000, 3700,  22.226,  22.524,   6.257,  20.597,  17.816,   4.949, 86,  0,   0.290,   1.298,   0.360,   0.215,   0.627,   0.174,  51.000,  51.000,  71.000,   0.000,   0.000,  139,   0.000
20:38:44:135, 38573044449834,    2.974,   15.000, 3700,  16.809,  24.357,   6.766,  15.119,  19.465,   5.407, 84,  0,   0.246,   1.325,   0.368,   0.216,   0.651,   0.181,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:44:246, 38573244738058,    3.085,   12.000, 3700,  14.882,  26.013,   7.226,  13.368,  20.952,   5.820, 88,  0,   0.158,   1.342,   0.373,   0.214,   0.675,   0.187,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:44:356, 38573441575151,    3.195,   12.000, 3700,  14.725,  27.623,   7.673,  13.352,  22.412,   6.226, 82,  0,   0.157,   1.359,   0.378,   0.214,   0.698,   0.194,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:44:466, 38573640002988,    3.305,   12.000, 3700,  14.915,  29.267,   8.130,  13.527,  23.903,   6.640, 84,  0,   0.157,   1.377,   0.382,   0.213,   0.721,   0.200,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:44:576, 38573838483157,    3.415,   19.000, 3800,  17.985,  31.250,   8.681,  16.289,  25.700,   7.139, 83,  0,   0.340,   1.414,   0.393,   0.235,   0.747,   0.208,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.824
20:38:44:686, 38574035745388,    3.525,   16.000, 3700,  16.298,  33.036,   9.177,  14.880,  27.330,   7.592, 83,  0,   0.268,   1.443,   0.401,   0.225,   0.772,   0.214,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.872
20:38:44:796, 38574234138955,    3.635,   12.000, 3700,  14.874,  34.676,   9.632,  13.488,  28.817,   8.005, 83,  0,   0.168,   1.462,   0.406,   0.213,   0.795,   0.221,  51.000,  51.000,  71.000,   0.000,   0.000,  154,   0.000
20:38:44:906, 38574431628884,    3.745,   12.000, 3700,  15.071,  36.329,  10.091,  13.609,  30.310,   8.419, 83,  0,   0.161,   1.480,   0.411,   0.204,   0.818,   0.227,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:45:016, 38574630441242,    3.855,   24.000, 3700,  21.365,  38.689,  10.747,  19.815,  32.499,   9.027, 89,  0,   0.253,   1.508,   0.419,   0.199,   0.840,   0.233,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:45:125, 38574826990554,    3.964,   15.000, 3700,  16.201,  40.458,  11.238,  14.769,  34.111,   9.475, 82,  0,   0.248,   1.535,   0.426,   0.203,   0.862,   0.239,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:45:236, 38575025561413,    4.075,   13.000, 3700,  15.085,  42.122,  11.701,  13.693,  35.622,   9.895, 85,  0,   0.179,   1.554,   0.432,   0.204,   0.885,   0.246,  51.000,  51.000,  71.000,   0.000,   0.000,  165,   0.000
20:38:45:345, 38575222554150,    4.184,   12.000, 3700,  15.279,  43.794,  12.165,  13.675,  37.118,  10.311, 87,  0,   0.166,   1.572,   0.437,   0.199,   0.906,   0.252,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:45:456, 38575422633809,    4.295,   12.000, 3700,  14.909,  45.452,  12.625,  13.395,  38.607,  10.724, 85,  0,   0.155,   1.590,   0.442,   0.195,   0.928,   0.258,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:45:552, 38575594613601,    4.391,   18.000, 3700,  16.965,  47.073,  13.076,  15.578,  40.096,  11.138, 86,  0,   0.242,   1.613,   0.448,   0.219,   0.949,   0.264,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.674
20:38:45:661, 38575791073746,    4.500,   16.000, 3700,  16.829,  48.909,  13.586,  15.424,  41.779,  11.605, 93,  0,   0.178,   1.632,   0.453,   0.202,   0.971,   0.270,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
20:38:45:772, 38575991390971,    4.611,   12.000, 3700,  15.269,  50.609,  14.058,  13.730,  43.307,  12.030, 96,  0,   0.173,   1.652,   0.459,   0.212,   0.995,   0.276,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:45:883, 38576191710842,    4.723,   16.000, 3700,  16.316,  52.424,  14.562,  14.888,  44.964,  12.490, 80,  0,   0.240,   1.678,   0.466,   0.210,   1.018,   0.283,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:45:995, 38576391989067,    4.834,   22.000, 3700,  21.304,  54.795,  15.221,  19.982,  47.187,  13.108, 87,  0,   0.188,   1.699,   0.472,   0.200,   1.040,   0.289,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:46:105, 38576589569409,    4.944,   15.000, 3700,  17.153,  56.678,  15.744,  15.265,  48.863,  13.573, 85,  0,   0.209,   1.722,   0.478,   0.204,   1.062,   0.295,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:46:214, 38576787441603,    5.054,   13.000, 3700,  15.460,  58.377,  16.216,  13.971,  50.399,  14.000, 94,  0,   0.231,   1.747,   0.485,   0.209,   1.085,   0.301,  51.000,  51.000,  71.000,   0.000,   0.000,  147,   0.000
20:38:46:325, 38576985741562,    5.164,   12.000, 3800,  14.877,  60.016,  16.671,  13.488,  51.884,  14.412, 86,  0,   0.158,   1.765,   0.490,   0.209,   1.108,   0.308,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:46:434, 38577183277144,    5.274,   12.000, 3700,  15.027,  61.665,  17.129,  13.576,  53.374,  14.826, 85,  0,   0.157,   1.782,   0.495,   0.201,   1.130,   0.314,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:46:543, 38577377951684,    5.382,   20.000, 3700,  16.421,  63.441,  17.623,  14.983,  54.995,  15.276, 83,  0,   0.223,   1.806,   0.502,   0.222,   1.154,   0.321,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.726
20:38:46:653, 38577576455304,    5.492,   13.000, 3900,  15.230,  65.121,  18.089,  13.837,  56.521,  15.700, 83,  0,   0.192,   1.827,   0.508,   0.198,   1.176,   0.327,  51.000,  51.000,  71.000,   0.000,   0.000,  142,   0.000
20:38:46:764, 38577776991919,    5.603,   12.000, 3700,  15.060,  66.799,  18.555,  13.544,  58.030,  16.119, 84,  0,   0.170,   1.846,   0.513,   0.199,   1.198,   0.333,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:46:873, 38577973404462,    5.712,   12.000, 3700,  14.882,  68.422,  19.006,  13.498,  59.503,  16.528, 85,  0,   0.163,   1.864,   0.518,   0.198,   1.220,   0.339,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:46:985, 38578174029003,    5.824,   19.000, 3700,  19.096,  70.551,  19.597,  17.591,  61.463,  17.073, 83,  0,   0.206,   1.887,   0.524,   0.198,   1.242,   0.345,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:47:095, 38578372381670,    5.934,   16.000, 3700,  17.711,  72.503,  20.140,  16.195,  63.248,  17.569, 79,  0,   0.204,   1.910,   0.530,   0.209,   1.265,   0.351,  51.000,  51.000,  71.000,   0.000,   0.000,  152,   0.000
20:38:47:205, 38578570360459,    6.044,   14.000, 3800,  16.119,  74.275,  20.632,  14.635,  64.857,  18.016, 88,  0,   0.229,   1.935,   0.537,   0.203,   1.287,   0.358,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:47:316, 38578769891416,    6.155,   12.000, 3800,  15.102,  75.949,  21.097,  13.694,  66.375,  18.438, 86,  0,   0.169,   1.954,   0.543,   0.199,   1.309,   0.364,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:47:426, 38578968146467,    6.265,   12.000, 3700,  15.171,  77.620,  21.561,  13.768,  67.892,  18.859, 84,  0,   0.157,   1.971,   0.548,   0.198,   1.331,   0.370,  51.000,  51.000,  71.000,   0.000,   0.000,  169,   0.000
20:38:47:520, 38579137966152,    6.359,   24.000, 3700,  16.819,  79.207,  22.002,  15.298,  69.335,  19.260, 81,  0,   0.197,   1.990,   0.553,   0.211,   1.351,   0.375,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.449
20:38:47:631, 38579336536636,    6.470,   12.000, 3700,  15.062,  80.869,  22.464,  13.644,  70.840,  19.678, 82,  0,   0.183,   2.010,   0.558,   0.202,   1.373,   0.382,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.433
20:38:47:740, 38579533549070,    6.579,   17.000, 3700,  17.234,  82.755,  22.988,  15.523,  72.539,  20.150, 86,  0,   0.179,   2.029,   0.564,   0.198,   1.395,   0.388,  51.000,  51.000,  71.000,   0.000,   0.000,  147,   0.000
20:38:47:851, 38579733870213,    6.690,   16.000, 3700,  16.475,  84.589,  23.497,  15.004,  74.209,  20.614, 91,  0,   0.276,   2.060,   0.572,   0.199,   1.417,   0.394,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:47:962, 38579932677108,    6.801,   17.000, 3700,  17.991,  86.576,  24.049,  16.678,  76.051,  21.125, 87,  0,   0.209,   2.083,   0.579,   0.201,   1.439,   0.400,  51.000,  51.000,  71.000,   0.000,   0.000,  158,   0.000
20:38:48:072, 38580131075761,    6.911,   18.000, 3700,  19.116,  88.683,  24.634,  17.431,  77.972,  21.659, 90,  0,   0.215,   2.107,   0.585,   0.197,   1.461,   0.406,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:48:183, 38580331521617,    7.023,   14.000, 3700,  16.237,  90.491,  25.136,  14.699,  79.609,  22.114, 81,  0,   0.220,   2.131,   0.592,   0.201,   1.483,   0.412,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:48:295, 38580532074267,    7.134,   12.000, 3700,  14.888,  92.150,  25.597,  13.509,  81.114,  22.532, 87,  0,   0.164,   2.150,   0.597,   0.202,   1.506,   0.418,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:48:405, 38580731132578,    7.245,   12.000, 3700,  15.121,  93.822,  26.062,  13.640,  82.623,  22.951, 84,  0,   0.174,   2.169,   0.602,   0.203,   1.528,   0.425,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:48:527, 38580949794636,    7.366,   24.000, 3800,  16.186,  95.788,  26.608,  14.855,  84.427,  23.452, 85,  0,   0.189,   2.192,   0.609,   0.215,   1.555,   0.432,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.507
20:38:48:626, 38581128398236,    7.465,   15.000, 3800,  16.343,  97.410,  27.058,  14.610,  85.877,  23.855, 93,  0,   0.230,   2.215,   0.615,   0.208,   1.575,   0.438,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.264
20:38:48:737, 38581328684402,    7.577,   12.000, 3700,  15.069,  99.086,  27.524,  13.569,  87.387,  24.274, 89,  0,   0.161,   2.233,   0.620,   0.205,   1.598,   0.444,  51.000,  51.000,  71.000,   0.000,   0.000,  177,   0.000
20:38:48:848, 38581527305611,    7.687,   18.000, 3700,  17.607, 101.029,  28.064,  16.076,  89.161,  24.767, 82,  0,   0.405,   2.277,   0.633,   0.196,   1.620,   0.450,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:48:942, 38581697065955,    7.781,   18.000, 3700,  17.956, 102.723,  28.534,  16.390,  90.707,  25.196, 89,  0,   0.235,   2.299,   0.639,   0.199,   1.638,   0.455,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:49:053, 38581897238115,    7.892,   21.000, 3700,  21.172, 105.077,  29.188,  19.476,  92.872,  25.798, 95,  0,   0.263,   2.329,   0.647,   0.203,   1.661,   0.461,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:49:164, 38582095696858,    8.003,   15.000, 3700,  16.306, 106.875,  29.688,  14.899,  94.515,  26.254, 84,  0,   0.226,   2.354,   0.654,   0.202,   1.683,   0.468,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:49:274, 38582294215678,    8.113,   12.000, 3700,  15.343, 108.567,  30.158,  13.955,  96.054,  26.682, 87,  0,   0.199,   2.376,   0.660,   0.196,   1.705,   0.474,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:49:385, 38582494468549,    8.224,   12.000, 3700,  15.369, 110.277,  30.633,  13.828,  97.593,  27.109, 87,  0,   0.171,   2.395,   0.665,   0.201,   1.727,   0.480,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:49:523, 38582742386008,    8.362,   24.000, 3800,  16.876, 112.601,  31.278,  15.318,  99.702,  27.695, 84,  0,   0.211,   2.424,   0.673,   0.223,   1.758,   0.488,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   1.063
20:38:49:605, 38582890742390,    8.444,   13.000, 3700,  15.244, 113.858,  31.627,  13.642, 100.827,  28.007, 92,  0,   0.204,   2.441,   0.678,   0.212,   1.775,   0.493,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.260
20:38:49:716, 38583089533585,    8.555,   17.000, 3700,  17.638, 115.806,  32.168,  16.132, 102.608,  28.502, 97,  0,   0.206,   2.463,   0.684,   0.212,   1.799,   0.500,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:49:826, 38583287919024,    8.665,   13.000, 3700,  15.218, 117.483,  32.634,  13.676, 104.116,  28.921, 80,  0,   0.173,   2.482,   0.690,   0.204,   1.821,   0.506,  51.000,  51.000,  71.000,   0.000,   0.000,  158,   0.000
20:38:49:937, 38583488245530,    8.776,   15.000, 3700,  16.022, 119.266,  33.129,  14.455, 105.724,  29.368, 82,  0,   0.200,   2.505,   0.696,   0.203,   1.844,   0.512,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:50:047, 38583686890112,    8.887,   19.000, 3700,  19.801, 121.451,  33.736,  18.100, 107.722,  29.923, 87,  0,   0.229,   2.530,   0.703,   0.203,   1.866,   0.518,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:50:158, 38583885057531,    8.997,   12.000, 3700,  15.193, 123.124,  34.201,  13.690, 109.229,  30.341, 89,  0,   0.157,   2.547,   0.708,   0.198,   1.888,   0.524,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:50:268, 38584083245210,    9.107,   14.000, 3800,  16.458, 124.936,  34.704,  14.965, 110.877,  30.799, 89,  0,   0.220,   2.571,   0.714,   0.197,   1.910,   0.530,  51.000,  51.000,  71.000,   0.000,   0.000,  177,   0.000
20:38:50:379, 38584283731568,    9.218,   12.000, 3700,  14.952, 126.601,  35.167,  13.423, 112.372,  31.214, 83,  0,   0.162,   2.589,   0.719,   0.195,   1.932,   0.537,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:50:473, 38584453598149,    9.313,   12.000, 3700,  15.097, 128.026,  35.563,  13.697, 113.664,  31.573, 95,  0,   0.170,   2.605,   0.724,   0.204,   1.951,   0.542,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:50:583, 38584650305320,    9.422,   17.000, 3700,  16.970, 129.881,  36.078,  15.534, 115.362,  32.045, 90,  0,   0.221,   2.630,   0.730,   0.223,   1.975,   0.549,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.682
20:38:50:693, 38584848810237,    9.532,   12.000, 3700,  15.387, 131.577,  36.549,  13.753, 116.879,  32.466, 87,  0,   0.168,   2.648,   0.736,   0.194,   1.997,   0.555,  51.000,  51.000,  71.000,   0.000,   0.000,  146,   0.000
20:38:50:803, 38585047620829,    9.643,   12.000, 3700,  15.135, 133.249,  37.014,  13.609, 118.382,  32.884, 87,  0,   0.171,   2.667,   0.741,   0.196,   2.018,   0.561,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:50:912, 38585243120548,    9.751,   13.000, 3700,  15.077, 134.887,  37.469,  13.584, 119.857,  33.294, 87,  0,   0.162,   2.685,   0.746,   0.200,   2.040,   0.567,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:38:51:022, 38585441649960,    9.861,   24.000, 3700,  22.756, 137.397,  38.166,  21.278, 122.204,  33.946, 87,  0,   0.255,   2.713,   0.754,   0.198,   2.062,   0.573,  51.000,  51.000,  71.000,   0.000,   0.000,  138,   0.000
20:38:51:133, 38585639895642,    9.972,   13.000, 3700,  15.925, 139.151,  38.653,  14.481, 123.799,  34.389, 87,  0,   0.167,   2.731,   0.759,   0.200,   2.084,   0.579,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:51:243, 38585839220876,   10.082,   14.000, 3700,  16.353, 140.961,  39.156,  14.816, 125.440,  34.844, 88,  0,   0.224,   2.756,   0.766,   0.201,   2.106,   0.585,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:51:354, 38586037923016,   10.193,   12.000, 3700,  14.938, 142.610,  39.614,  13.554, 126.936,  35.260, 90,  0,   0.162,   2.774,   0.771,   0.198,   2.128,   0.591,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:51:463, 38586234514437,   10.302,   12.000, 3700,  14.867, 144.234,  40.065,  13.439, 128.404,  35.668, 92,  0,   0.160,   2.791,   0.775,   0.199,   2.150,   0.597,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:51:574, 38586434785240,   10.413,   18.000, 3700,  17.198, 146.148,  40.597,  15.593, 130.138,  36.150, 91,  0,   0.252,   2.819,   0.783,   0.224,   2.175,   0.604,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.790
20:38:51:685, 38586633405760,   10.524,   12.000, 3700,  15.094, 147.813,  41.059,  13.698, 131.650,  36.569, 97,  0,   0.157,   2.837,   0.788,   0.204,   2.197,   0.610,  51.000,  51.000,  71.000,   0.000,   0.000,  151,   0.000
20:38:51:795, 38586831986853,   10.634,   16.000, 3700,  17.390, 149.732,  41.592,  15.783, 133.391,  37.053, 82,  0,   0.169,   2.855,   0.793,   0.208,   2.220,   0.617,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:51:903, 38587027046116,   10.742,   12.000, 3700,  15.047, 151.362,  42.045,  13.476, 134.852,  37.459, 93,  0,   0.158,   2.872,   0.798,   0.200,   2.242,   0.623,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:52:013, 38587225008437,   10.852,   23.000, 3800,  21.879, 153.768,  42.713,  20.401, 137.095,  38.082, 98,  0,   0.224,   2.897,   0.805,   0.211,   2.265,   0.629,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:52:123, 38587422629517,   10.962,   14.000, 3700,  16.220, 155.549,  43.208,  14.690, 138.708,  38.530, 83,  0,   0.189,   2.918,   0.811,   0.207,   2.288,   0.635,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:52:233, 38587621327134,   11.072,   14.000, 3700,  16.045, 157.320,  43.700,  14.426, 140.301,  38.972, 89,  0,   0.220,   2.942,   0.817,   0.203,   2.310,   0.642,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:52:342, 38587817688313,   11.181,   12.000, 3700,  15.089, 158.966,  44.157,  13.618, 141.786,  39.385, 84,  0,   0.156,   2.959,   0.822,   0.210,   2.333,   0.648,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:52:453, 38588016117912,   11.292,   12.000, 3700,  15.046, 160.625,  44.618,  13.619, 143.287,  39.802, 89,  0,   0.156,   2.976,   0.827,   0.212,   2.356,   0.655,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:38:52:563, 38588214660607,   11.402,   19.000, 3700,  17.000, 162.500,  45.139,  15.523, 145.000,  40.278, 88,  0,   0.241,   3.003,   0.834,   0.225,   2.381,   0.661,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.660
