System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:05:20:969, 519197214964,    1.640,    3.000,  900,   2.967,  35.497,   9.860,   1.302,  32.101,   8.917, 64,  0,   0.307,   1.085,   0.301,   0.004,   0.024,   0.007,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
21:05:21:078, 519393801139,    1.749,    7.000,  900,   3.079,  35.833,   9.954,   1.784,  32.296,   8.971, 62,  0,   0.305,   1.119,   0.311,   0.030,   0.028,   0.008,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
21:05:21:187, 519589590782,    1.858,    5.000,  900,   2.136,  36.065,  10.018,   0.782,  32.381,   8.995, 61,  0,   0.276,   1.149,   0.319,   0.100,   0.039,   0.011,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
21:05:21:296, 519785822804,    1.967,   12.000,  800,   4.013,  36.503,  10.140,   2.431,  32.646,   9.068, 61,  0,   0.295,   1.181,   0.328,   0.105,   0.050,   0.014,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:05:21:404, 519980495028,    2.075,    2.000, 1700,   3.719,  36.905,  10.251,   2.182,  32.882,   9.134, 61,  0,   0.223,   1.205,   0.335,   0.252,   0.077,   0.021,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:21:514, 520179024960,    2.185,    4.000,  900,   1.975,  37.123,  10.312,   0.565,  32.945,   9.151, 60,  0,   0.172,   1.224,   0.340,   0.193,   0.099,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:05:21:623, 520374597164,    2.294,    8.000, 3700,   8.691,  38.067,  10.574,   7.171,  33.724,   9.368, 70,  0,   0.257,   1.252,   0.348,   0.208,   0.121,   0.034,  51.000,  51.000,  71.000,   0.000,   0.000,  162,   0.000
21:05:21:731, 520569744252,    2.402,   13.000, 3700,  14.735,  39.664,  11.018,  12.533,  35.083,   9.745, 70,  0,   0.382,   1.293,   0.359,   0.214,   0.144,   0.040,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.519
21:05:21:839, 520763638155,    2.510,   12.000, 3700,  14.095,  41.183,  11.440,  12.161,  36.393,  10.109, 73,  0,   0.262,   1.321,   0.367,   0.201,   0.166,   0.046,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:21:950, 520962205012,    2.620,    6.000, 3000,   8.994,  42.175,  11.715,   7.059,  37.171,  10.325, 64,  0,   0.191,   1.342,   0.373,   0.198,   0.188,   0.052,  51.000,  51.000,  71.000,   0.000,   0.000,  168,   0.000
21:05:22:060, 521162034181,    2.731,    3.000,  900,   2.085,  42.406,  11.780,   0.594,  37.237,  10.344, 61,  0,   0.162,   1.360,   0.378,   0.200,   0.210,   0.058,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
21:05:22:172, 521362385107,    2.843,    9.000, 3700,   9.148,  43.424,  12.062,   7.362,  38.057,  10.571, 64,  0,   0.241,   1.387,   0.385,   0.212,   0.234,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:22:282, 521560250283,    2.953,    2.000,  900,   2.214,  43.668,  12.130,   0.806,  38.145,  10.596, 61,  0,   0.159,   1.405,   0.390,   0.197,   0.255,   0.071,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
21:05:22:391, 521756478986,    3.062,    2.000,  900,   2.599,  43.951,  12.209,   1.180,  38.274,  10.632, 60,  0,   0.165,   1.423,   0.395,   0.214,   0.279,   0.077,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
21:05:22:503, 521958117930,    3.174,    5.000,  900,   2.603,  44.243,  12.290,   1.100,  38.397,  10.666, 60,  0,   0.171,   1.442,   0.401,   0.209,   0.302,   0.084,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:05:22:612, 522154281059,    3.283,    4.000, 1100,   2.997,  44.569,  12.380,   1.381,  38.547,  10.708, 59,  0,   0.176,   1.461,   0.406,   0.268,   0.331,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:05:22:722, 522352612927,    3.393,   16.000, 3700,  14.941,  46.216,  12.838,  13.051,  39.986,  11.107, 76,  0,   0.323,   1.497,   0.416,   0.231,   0.357,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.076
21:05:22:831, 522549568440,    3.502,   13.000, 3700,  15.265,  47.886,  13.302,  13.330,  41.444,  11.512, 76,  0,   0.288,   1.528,   0.424,   0.199,   0.378,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,  154,   0.000
21:05:22:940, 522745484717,    3.611,   12.000, 3700,  14.301,  49.442,  13.734,  12.369,  42.790,  11.886, 84,  0,   0.208,   1.551,   0.431,   0.201,   0.400,   0.111,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:23:052, 522946227222,    3.723,    3.000,  900,   3.041,  49.782,  13.828,   1.329,  42.939,  11.927, 62,  0,   0.172,   1.570,   0.436,   0.198,   0.422,   0.117,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
21:05:23:146, 523115914013,    3.817,    6.000,  900,   2.673,  50.034,  13.898,   1.222,  43.054,  11.959, 61,  0,   0.183,   1.587,   0.441,   0.223,   0.443,   0.123,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:05:23:256, 523314532467,    3.927,    4.000,  900,   2.456,  50.305,  13.973,   0.767,  43.138,  11.983, 60,  0,   0.157,   1.605,   0.446,   0.257,   0.472,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
21:05:23:368, 523516145683,    4.039,    4.000,  900,   2.398,  50.573,  14.048,   0.930,  43.243,  12.012, 60,  0,   0.160,   1.622,   0.451,   0.265,   0.501,   0.139,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:05:23:477, 523712486625,    4.148,    2.000,  900,   2.449,  50.840,  14.122,   0.970,  43.348,  12.041, 60,  0,   0.163,   1.640,   0.456,   0.260,   0.530,   0.147,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:05:23:587, 523910557891,    4.258,    5.000,  900,   2.605,  51.127,  14.202,   1.164,  43.477,  12.077, 59,  0,   0.178,   1.660,   0.461,   0.214,   0.553,   0.154,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   0.000
21:05:23:698, 524110019690,    4.369,   32.000, 3700,  10.535,  52.294,  14.526,   8.997,  44.473,  12.354, 74,  0,   0.425,   1.707,   0.474,   0.241,   0.580,   0.161,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.964
21:05:23:808, 524306887065,    4.479,   10.000, 3700,  13.384,  53.758,  14.933,  11.208,  45.699,  12.694, 78,  0,   0.296,   1.739,   0.483,   0.202,   0.602,   0.167,  51.000,  51.000,  71.000,   0.000,   0.000,  158,   0.000
21:05:23:917, 524503459960,    4.588,   12.000, 3700,  14.352,  55.326,  15.368,  12.549,  47.070,  13.075, 78,  0,   0.217,   1.763,   0.490,   0.202,   0.624,   0.173,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
21:05:24:026, 524701048716,    4.698,   11.000, 3700,  13.971,  56.859,  15.794,  12.086,  48.396,  13.443, 74,  0,   0.207,   1.786,   0.496,   0.201,   0.646,   0.179,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:24:136, 524896888132,    4.806,    4.000, 2400,   3.391,  57.228,  15.897,   1.769,  48.589,  13.497, 62,  0,   0.174,   1.805,   0.501,   0.200,   0.668,   0.186,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
21:05:24:246, 525095049837,    4.916,    5.000, 1200,   4.792,  57.756,  16.043,   3.171,  48.938,  13.594, 61,  0,   0.167,   1.823,   0.506,   0.200,   0.690,   0.192,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:24:355, 525291401026,    5.026,    5.000,  900,   1.867,  57.959,  16.100,   0.446,  48.987,  13.607, 60,  0,   0.164,   1.841,   0.511,   0.196,   0.711,   0.198,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
21:05:24:466, 525492793975,    5.137,    4.000,  900,   2.346,  58.222,  16.173,   0.901,  49.087,  13.635, 60,  0,   0.164,   1.859,   0.516,   0.253,   0.740,   0.205,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
21:05:24:576, 525689368282,    5.247,    2.000, 2300,   3.674,  58.623,  16.284,   1.901,  49.295,  13.693, 60,  0,   0.192,   1.880,   0.522,   0.251,   0.767,   0.213,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:24:685, 525885826791,    5.356,   13.000, 3700,   4.117,  59.072,  16.409,   2.718,  49.592,  13.775, 69,  0,   0.195,   1.901,   0.528,   0.209,   0.790,   0.219,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.669
21:05:24:794, 526082602533,    5.465,    8.000, 3700,   9.638,  60.126,  16.702,   8.048,  50.471,  14.020, 80,  0,   0.252,   1.929,   0.536,   0.205,   0.812,   0.226,  51.000,  51.000,  71.000,   0.000,   0.000,  179,  18.358
21:05:24:903, 526279427089,    5.574,   12.000, 3700,  14.529,  61.715,  17.143,  12.574,  51.846,  14.402, 83,  0,   0.237,   1.955,   0.543,   0.199,   0.834,   0.232,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:25:014, 526477592769,    5.685,   10.000, 3700,  13.033,  63.149,  17.542,  11.008,  53.058,  14.738, 80,  0,   0.243,   1.982,   0.550,   0.198,   0.856,   0.238,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:25:123, 526674592918,    5.794,    7.000, 3700,  10.082,  64.253,  17.848,   8.378,  53.975,  14.993, 64,  0,   0.204,   2.004,   0.557,   0.202,   0.878,   0.244,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:25:233, 526872899817,    5.904,    4.000,  900,   2.207,  64.496,  17.916,   0.802,  54.063,  15.018, 61,  0,   0.157,   2.021,   0.561,   0.199,   0.900,   0.250,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   0.000
21:05:25:343, 527070888602,    6.014,    5.000,  900,   2.398,  64.760,  17.989,   0.921,  54.165,  15.046, 60,  0,   0.159,   2.039,   0.566,   0.263,   0.929,   0.258,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   0.000
21:05:25:451, 527265512447,    6.122,    3.000,  900,   3.027,  65.087,  18.080,   1.411,  54.317,  15.088, 60,  0,   0.188,   2.059,   0.572,   0.264,   0.957,   0.266,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:05:25:562, 527464506354,    6.233,    6.000, 3700,   7.604,  65.928,  18.313,   6.108,  54.992,  15.276, 68,  0,   0.203,   2.081,   0.578,   0.212,   0.981,   0.272,  51.000,  51.000,  71.000,   0.000,   0.000,  121,   0.000
21:05:25:704, 527720717622,    6.375,   16.000, 3300,   3.092,  66.368,  18.435,   1.527,  55.210,  15.336, 63,  0,   0.199,   2.110,   0.586,   0.214,   1.011,   0.281,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.607
21:05:25:781, 527858818839,    6.452,    1.000, 1800,   3.551,  66.640,  18.511,   1.758,  55.345,  15.374, 60,  0,   0.206,   2.125,   0.590,   0.200,   1.027,   0.285,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.239
21:05:25:890, 528055493385,    6.561,   12.000, 3700,  12.152,  67.968,  18.880,  10.307,  56.471,  15.686, 73,  0,   0.263,   2.154,   0.598,   0.197,   1.048,   0.291,  51.000,  51.000,  71.000,   0.000,   0.000,  102,   0.000
21:05:26:001, 528254233754,    6.672,   12.000, 3700,  14.306,  69.548,  19.319,  12.332,  57.833,  16.065, 79,  0,   0.258,   2.183,   0.606,   0.200,   1.070,   0.297,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:26:110, 528450802368,    6.781,   11.000, 3800,  14.204,  71.099,  19.750,  12.262,  59.172,  16.437, 83,  0,   0.242,   2.209,   0.614,   0.206,   1.093,   0.303,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:26:220, 528649289486,    6.891,    5.000, 1700,   3.767,  71.514,  19.865,   2.018,  59.394,  16.498, 61,  0,   0.169,   2.228,   0.619,   0.204,   1.115,   0.310,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
21:05:26:329, 528846268890,    7.000,    4.000,  900,   4.055,  71.958,  19.988,   2.635,  59.682,  16.578, 61,  0,   0.161,   2.245,   0.624,   0.202,   1.137,   0.316,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
21:05:26:438, 529041734704,    7.109,    3.000,  900,   2.462,  72.225,  20.063,   1.040,  59.795,  16.610, 60,  0,   0.165,   2.263,   0.629,   0.215,   1.160,   0.322,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:05:26:546, 529236169522,    7.217,    3.000,  900,   2.410,  72.486,  20.135,   0.971,  59.900,  16.639, 60,  0,   0.159,   2.281,   0.633,   0.217,   1.184,   0.329,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   0.000
21:05:26:694, 529501867631,    7.365,   17.000, 3700,   5.832,  73.346,  20.374,   4.374,  60.546,  16.818, 66,  0,   0.227,   2.314,   0.643,   0.238,   1.219,   0.339,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.795
21:05:26:765, 529629884109,    7.436,   14.000, 3700,  14.346,  74.367,  20.657,  12.385,  61.427,  17.063, 67,  0,   0.476,   2.348,   0.652,   0.203,   1.233,   0.343,  51.000,  51.000,  71.000,   0.000,   0.000,   32,   3.299
21:05:26:874, 529826789270,    7.545,   11.000, 3700,  12.512,  75.735,  21.038,  10.389,  62.563,  17.379, 69,  0,   0.459,   2.398,   0.666,   0.206,   1.256,   0.349,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
21:05:26:984, 530023524389,    7.655,   11.000, 3800,  13.679,  77.230,  21.453,  11.692,  63.841,  17.734, 77,  0,   0.233,   2.424,   0.673,   0.207,   1.279,   0.355,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:27:093, 530220273536,    7.764,   13.000, 3700,  15.163,  78.888,  21.913,  13.146,  65.278,  18.133, 71,  0,   0.288,   2.455,   0.682,   0.203,   1.301,   0.361,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
21:05:27:203, 530418934658,    7.874,   10.000,  900,   9.264,  79.910,  22.197,   7.231,  66.076,  18.354, 63,  0,   0.242,   2.482,   0.689,   0.206,   1.324,   0.368,  51.000,  51.000,  71.000,   0.000,   0.000,   18,   0.000
21:05:27:312, 530614922554,    7.983,    4.000,  900,   3.130,  80.251,  22.292,   1.395,  66.228,  18.397, 61,  0,   0.183,   2.502,   0.695,   0.251,   1.351,   0.375,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
21:05:27:421, 530811056767,    8.092,    4.000,  900,   2.271,  80.498,  22.361,   0.813,  66.317,  18.421, 60,  0,   0.161,   2.519,   0.700,   0.253,   1.378,   0.383,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:05:27:530, 531008091960,    8.201,    2.000,  900,   2.437,  80.765,  22.435,   0.955,  66.421,  18.450, 60,  0,   0.171,   2.538,   0.705,   0.257,   1.407,   0.391,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:05:27:639, 531203408374,    8.310,    3.000,  900,   2.760,  81.065,  22.518,   1.345,  66.567,  18.491, 59,  0,   0.169,   2.556,   0.710,   0.217,   1.430,   0.397,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:05:27:748, 531399842544,    8.419,    6.000, 1600,   6.327,  81.755,  22.710,   4.633,  67.073,  18.631, 60,  0,   0.224,   2.581,   0.717,   0.234,   1.456,   0.404,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.085
21:05:27:857, 531595923529,    8.528,    5.000,  900,   4.778,  82.276,  22.854,   3.177,  67.419,  18.727, 59,  0,   0.255,   2.609,   0.725,   0.201,   1.478,   0.410,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:05:27:967, 531794776775,    8.639,   12.000, 3700,  13.226,  83.737,  23.260,  11.483,  68.687,  19.080, 75,  0,   0.217,   2.632,   0.731,   0.218,   1.502,   0.417,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:28:077, 531991033803,    8.748,   12.000, 3700,  14.365,  85.303,  23.695,  12.328,  70.031,  19.453, 89,  0,   0.220,   2.656,   0.738,   0.203,   1.524,   0.423,  51.000,  51.000,  71.000,   0.000,   0.000,  165,   0.000
21:05:28:184, 532184279892,    8.855,   13.000, 3700,  14.192,  86.827,  24.119,  12.466,  71.370,  19.825, 72,  0,   0.244,   2.683,   0.745,   0.205,   1.546,   0.429,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:28:294, 532382420180,    8.965,    6.000, 3700,   5.108,  87.389,  24.275,   3.403,  71.744,  19.929, 70,  0,   0.171,   2.702,   0.750,   0.201,   1.568,   0.436,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:28:404, 532580601024,    9.075,    2.000,  900,   2.710,  87.687,  24.358,   1.053,  71.860,  19.961, 60,  0,   0.159,   2.719,   0.755,   0.200,   1.590,   0.442,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
21:05:28:513, 532776932667,    9.184,    5.000,  900,   2.450,  87.955,  24.432,   1.023,  71.972,  19.992, 59,  0,   0.166,   2.737,   0.760,   0.217,   1.614,   0.448,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
21:05:28:622, 532973392721,    9.293,    3.000,  900,   2.752,  88.255,  24.515,   1.206,  72.104,  20.029, 59,  0,   0.169,   2.756,   0.765,   0.261,   1.642,   0.456,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:05:28:731, 533169577329,    9.402,    5.000, 2900,   5.327,  88.836,  24.677,   3.736,  72.511,  20.142, 60,  0,   0.213,   2.779,   0.772,   0.232,   1.667,   0.463,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.079
21:05:28:840, 533365996616,    9.511,    3.000,  900,   1.992,  89.053,  24.737,   0.578,  72.574,  20.159, 60,  0,   0.156,   2.796,   0.777,   0.200,   1.689,   0.469,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:05:28:948, 533559875849,    9.619,    7.000, 3700,   7.689,  89.881,  24.967,   6.194,  73.241,  20.345, 73,  0,   0.216,   2.819,   0.783,   0.215,   1.712,   0.476,  51.000,  51.000,  71.000,   0.000,   0.000,  154,   0.000
21:05:29:059, 533758765851,    9.730,   11.000, 3700,  14.176,  91.448,  25.402,  12.107,  74.579,  20.716, 82,  0,   0.254,   2.847,   0.791,   0.198,   1.734,   0.482,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:29:168, 533955114309,    9.839,   12.000, 3700,  14.585,  93.039,  25.844,  12.635,  75.957,  21.099, 82,  0,   0.239,   2.873,   0.798,   0.204,   1.756,   0.488,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:29:277, 534151549760,    9.948,    8.000,  900,   8.327,  93.947,  26.096,   6.605,  76.678,  21.299, 62,  0,   0.171,   2.892,   0.803,   0.207,   1.779,   0.494,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:05:29:388, 534351383938,   10.059,    3.000,  900,   2.427,  94.217,  26.171,   0.934,  76.781,  21.328, 60,  0,   0.171,   2.911,   0.809,   0.250,   1.807,   0.502,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
21:05:29:499, 534551203981,   10.170,    4.000,  900,   2.464,  94.490,  26.247,   1.040,  76.897,  21.360, 59,  0,   0.163,   2.929,   0.814,   0.217,   1.831,   0.509,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
21:05:29:609, 534748701861,   10.280,    2.000, 1200,   2.767,  94.794,  26.332,   1.291,  77.039,  21.400, 59,  0,   0.172,   2.948,   0.819,   0.258,   1.859,   0.516,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
21:05:29:719, 534947034369,   10.390,   12.000, 3700,   3.272,  95.154,  26.432,   1.829,  77.240,  21.456, 60,  0,   0.217,   2.972,   0.826,   0.227,   1.884,   0.523,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.294
21:05:29:828, 535143011858,   10.499,    2.000,  900,   2.880,  95.468,  26.519,   1.450,  77.398,  21.499, 59,  0,   0.183,   2.992,   0.831,   0.206,   1.907,   0.530,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.198
21:05:29:935, 535336744987,   10.606,    3.000,  900,   2.440,  95.730,  26.592,   1.016,  77.507,  21.530, 59,  0,   0.159,   3.009,   0.836,   0.218,   1.930,   0.536,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
21:05:30:044, 535532615165,   10.715,   12.000, 3700,  13.491,  97.198,  27.000,  11.715,  78.782,  21.884, 76,  0,   0.271,   3.038,   0.844,   0.217,   1.954,   0.543,  51.000,  51.000,  71.000,   0.000,   0.000,  125,   0.000
21:05:30:154, 535729332738,   10.824,   12.000, 3700,  14.104,  98.740,  27.428,  12.269,  80.123,  22.256, 81,  0,   0.202,   3.060,   0.850,   0.204,   1.976,   0.549,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:30:263, 535926827245,   10.934,   12.000, 3700,  13.238, 100.192,  27.831,  11.882,  81.427,  22.619, 92,  0,   0.164,   3.078,   0.855,   0.215,   1.999,   0.555,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:30:373, 536124801119,   11.044,   11.000, 3700,  11.760, 101.486,  28.191,  10.264,  82.556,  22.932, 66,  0,   0.231,   3.104,   0.862,   0.210,   2.023,   0.562,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:30:482, 536320972843,   11.153,    4.000,  900,   2.772, 101.788,  28.274,   1.148,  82.681,  22.967, 61,  0,   0.169,   3.122,   0.867,   0.204,   2.045,   0.568,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
21:05:30:592, 536519402544,   11.263,    5.000, 2500,   5.839, 102.432,  28.453,   4.363,  83.162,  23.100, 61,  0,   0.194,   3.144,   0.873,   0.246,   2.072,   0.576,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
21:05:30:705, 536722238746,   11.376,   16.000, 3300,   3.152, 102.787,  28.552,   1.742,  83.358,  23.155, 62,  0,   0.203,   3.166,   0.880,   0.222,   2.097,   0.582,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.085
21:05:30:811, 536912956168,   11.482,    2.000,  900,   3.320, 103.139,  28.650,   1.641,  83.532,  23.203, 59,  0,   0.196,   3.187,   0.885,   0.202,   2.118,   0.588,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.328
