System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:25:25:389, 37135298635286,    2.315,   26.000, 3700,  11.970,  11.784,   3.273,   9.985,   8.095,   2.249, 59,  0,   0.716,   0.991,   0.275,   0.458,   0.482,   0.134,  51.000,  51.000,  71.000,   0.000,   0.000,   71,  13.635
20:25:25:498, 37135495326241,    2.424,    5.000,  800,   3.066,  12.119,   3.366,   1.600,   8.270,   2.297, 57,  0,   0.220,   1.015,   0.282,   0.206,   0.504,   0.140,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
20:25:25:609, 37135694474897,    2.534,    6.000, 1100,   3.490,  12.505,   3.474,   1.923,   8.483,   2.356, 56,  0,   0.275,   1.045,   0.290,   0.279,   0.535,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   1.132
20:25:25:719, 37135893017592,    2.645,    3.000, 1500,   4.862,  13.041,   3.622,   3.402,   8.858,   2.461, 56,  0,   0.211,   1.068,   0.297,   0.217,   0.559,   0.155,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:25:831, 37136093752812,    2.756,    7.000,  900,   2.030,  13.267,   3.685,   0.615,   8.927,   2.480, 56,  0,   0.171,   1.087,   0.302,   0.204,   0.582,   0.162,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
20:25:25:941, 37136291394867,    2.866,   14.000, 3700,   4.966,  13.813,   3.837,   3.524,   9.314,   2.587, 66,  0,   0.204,   1.110,   0.308,   0.226,   0.606,   0.168,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.623
20:25:26:049, 37136486785782,    2.975,    3.000, 3800,   3.644,  14.208,   3.947,   2.175,   9.550,   2.653, 59,  0,   0.252,   1.137,   0.316,   0.207,   0.629,   0.175,  51.000,  51.000,  71.000,   0.000,   0.000,  170,  23.991
20:25:26:158, 37136682273587,    3.083,    4.000,  900,   2.213,  14.448,   4.013,   0.790,   9.636,   2.677, 56,  0,   0.160,   1.155,   0.321,   0.202,   0.651,   0.181,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
20:25:26:269, 37136882106863,    3.194,    5.000,  900,   2.245,  14.698,   4.083,   0.781,   9.722,   2.701, 56,  0,   0.156,   1.172,   0.326,   0.263,   0.680,   0.189,  51.000,  51.000,  71.000,   0.000,   0.000,   29,   0.000
20:25:26:379, 37137080343096,    3.304,    2.000,  900,   2.528,  14.976,   4.160,   1.064,   9.839,   2.733, 56,  0,   0.163,   1.190,   0.331,   0.273,   0.710,   0.197,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
20:25:26:487, 37137274679730,    3.412,    4.000,  900,   3.356,  15.338,   4.261,   1.855,  10.040,   2.789, 56,  0,   0.199,   1.211,   0.337,   0.219,   0.734,   0.204,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
20:25:26:598, 37137474471420,    3.523,    6.000,  900,   4.311,  15.817,   4.394,   2.746,  10.344,   2.873, 56,  0,   0.233,   1.237,   0.344,   0.221,   0.758,   0.211,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
20:25:26:707, 37137671472320,    3.633,    7.000, 1600,   2.929,  16.138,   4.483,   1.509,  10.510,   2.919, 57,  0,   0.181,   1.257,   0.349,   0.223,   0.783,   0.217,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:26:817, 37137868310296,    3.742,    5.000,  900,   2.033,  16.360,   4.544,   0.615,  10.577,   2.938, 55,  0,   0.162,   1.275,   0.354,   0.203,   0.805,   0.224,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
20:25:26:924, 37138061816862,    3.850,   25.000, 3800,  10.273,  17.464,   4.851,   8.878,  11.531,   3.203, 65,  0,   0.265,   1.303,   0.362,   0.233,   0.830,   0.231,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.871
20:25:27:036, 37138262993908,    3.961,    6.000,  900,   3.172,  17.819,   4.950,   1.626,  11.713,   3.254, 56,  0,   0.214,   1.327,   0.369,   0.210,   0.853,   0.237,  51.000,  51.000,  71.000,   0.000,   0.000,   34,   0.412
20:25:27:146, 37138461954598,    4.072,    1.000, 1600,   3.096,  18.161,   5.045,   1.548,  11.884,   3.301, 56,  0,   0.209,   1.350,   0.375,   0.302,   0.887,   0.246,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:27:257, 37138661564296,    4.183,    3.000,  900,   1.844,  18.365,   5.101,   0.433,  11.932,   3.314, 55,  0,   0.152,   1.367,   0.380,   0.204,   0.909,   0.253,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
20:25:27:365, 37138856246772,    4.291,    5.000,  900,   4.105,  18.809,   5.225,   2.685,  12.223,   3.395, 56,  0,   0.176,   1.386,   0.385,   0.221,   0.933,   0.259,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
20:25:27:475, 37139054921821,    4.401,    3.000, 1400,   3.842,  19.233,   5.343,   2.342,  12.481,   3.467, 56,  0,   0.207,   1.409,   0.391,   0.268,   0.963,   0.267,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:27:584, 37139250515338,    4.510,    5.000,  800,   1.961,  19.446,   5.402,   0.535,  12.539,   3.483, 55,  0,   0.181,   1.429,   0.397,   0.205,   0.985,   0.274,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
20:25:27:695, 37139449311140,    4.620,    2.000, 2700,   2.776,  19.753,   5.487,   1.364,  12.690,   3.525, 55,  0,   0.169,   1.447,   0.402,   0.209,   1.008,   0.280,  51.000,  51.000,  71.000,   0.000,   0.000,   97,   0.000
20:25:27:805, 37139647614614,    4.731,    6.000,  900,   2.488,  20.027,   5.563,   1.083,  12.809,   3.558, 55,  0,   0.176,   1.467,   0.407,   0.203,   1.031,   0.286,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
20:25:27:947, 37139903090919,    4.873,   17.000, 3900,   4.505,  20.666,   5.741,   2.967,  13.230,   3.675, 61,  0,   0.215,   1.497,   0.416,   0.230,   1.063,   0.295,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.874
20:25:28:024, 37140041432290,    4.949,    6.000, 1100,   3.621,  20.945,   5.818,   2.073,  13.390,   3.719, 57,  0,   0.241,   1.516,   0.421,   0.209,   1.079,   0.300,  51.000,  51.000,  71.000,   0.000,   0.000,   14,   0.359
20:25:28:133, 37140237697043,    5.058,   22.000, 3700,  16.109,  22.701,   6.306,  14.191,  14.937,   4.149, 71,  0,   0.722,   1.594,   0.443,   0.312,   1.113,   0.309,  51.000,  51.000,  71.000,   0.000,   0.000,   30,   5.609
20:25:28:242, 37140434472101,    5.168,   17.000, 3700,  17.329,  24.596,   6.832,  15.460,  16.627,   4.619, 85,  0,   0.478,   1.647,   0.457,   0.279,   1.144,   0.318,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   3.858
20:25:28:350, 37140627589739,    5.275,   14.000, 3700,  16.416,  26.357,   7.321,  14.845,  18.220,   5.061, 85,  0,   0.323,   1.681,   0.467,   0.265,   1.172,   0.326,  51.000,  51.000,  71.000,   0.000,   0.000,   15,   2.697
20:25:28:459, 37140824428605,    5.384,   12.000, 3700,  15.877,  28.093,   7.804,  14.487,  19.804,   5.501, 78,  0,   0.156,   1.698,   0.472,   0.210,   1.195,   0.332,  51.000,  51.000,  71.000,   0.000,   0.000,  141,   0.000
20:25:28:570, 37141024194174,    5.495,   12.000, 3700,  15.826,  29.849,   8.292,  14.405,  21.402,   5.945, 81,  0,   0.180,   1.718,   0.477,   0.207,   1.218,   0.338,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:28:678, 37141218900339,    5.604,   12.000, 3700,  15.709,  31.549,   8.764,  14.322,  22.952,   6.375, 84,  0,   0.169,   1.737,   0.482,   0.206,   1.241,   0.345,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:28:790, 37141419528468,    5.715,   14.000, 3700,  16.536,  33.392,   9.276,  15.028,  24.627,   6.841, 79,  0,   0.176,   1.756,   0.488,   0.202,   1.263,   0.351,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:28:927, 37141667064251,    5.853,   29.000, 3800,  18.950,  35.998,   9.999,  17.592,  27.046,   7.513, 75,  0,   0.222,   1.787,   0.496,   0.221,   1.294,   0.359,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.621
20:25:29:009, 37141814684767,    5.935,   12.000, 3700,  15.711,  37.286,  10.357,  14.219,  28.212,   7.837, 90,  0,   0.199,   1.803,   0.501,   0.210,   1.311,   0.364,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   1.488
20:25:29:117, 37142009429700,    6.043,   17.000, 3700,  17.805,  39.213,  10.892,  16.201,  29.965,   8.324, 80,  0,   0.377,   1.844,   0.512,   0.201,   1.332,   0.370,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:29:227, 37142207397794,    6.153,   21.000, 3700,  19.824,  41.393,  11.498,  18.005,  31.945,   8.874, 85,  0,   0.437,   1.892,   0.525,   0.220,   1.357,   0.377,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.430
20:25:29:337, 37142404150738,    6.262,   19.000, 3700,  18.404,  43.405,  12.057,  16.444,  33.743,   9.373, 79,  0,   0.627,   1.960,   0.545,   0.404,   1.401,   0.389,  51.000,  51.000,  71.000,   0.000,   0.000,   62,  11.815
20:25:29:446, 37142600952162,    6.371,   21.000, 3700,  18.770,  45.457,  12.627,  16.864,  35.586,   9.885, 84,  0,   0.636,   2.030,   0.564,   0.414,   1.446,   0.402,  51.000,  51.000,  71.000,   0.000,   0.000,   64,  12.122
20:25:29:556, 37142799696304,    6.482,   16.000, 3700,  16.735,  47.305,  13.140,  14.871,  37.228,  10.341, 82,  0,   0.485,   2.083,   0.579,   0.384,   1.488,   0.413,  51.000,  51.000,  71.000,   0.000,   0.000,   58,  10.824
20:25:29:667, 37142999072152,    6.593,   16.000, 3700,  17.360,  49.227,  13.674,  15.428,  38.937,  10.816, 79,  0,   0.535,   2.143,   0.595,   0.415,   1.534,   0.426,  51.000,  51.000,  71.000,   0.000,   0.000,   67,  12.697
20:25:29:775, 37143194137599,    6.701,   13.000, 3700,  16.276,  50.991,  14.164,  14.582,  40.518,  11.255, 86,  0,   0.295,   2.175,   0.604,   0.258,   1.562,   0.434,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   3.528
20:25:29:885, 37143390717815,    6.810,   14.000, 3700,  16.859,  52.833,  14.676,  15.301,  42.189,  11.719, 85,  0,   0.176,   2.194,   0.609,   0.191,   1.583,   0.440,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:29:994, 37143587388394,    6.919,   16.000, 3800,  18.104,  54.811,  15.225,  16.623,  44.005,  12.224, 86,  0,   0.246,   2.221,   0.617,   0.229,   1.608,   0.447,  51.000,  51.000,  71.000,   0.000,   0.000,   14,   2.308
20:25:30:104, 37143786110363,    7.030,   13.000, 3700,  15.828,  56.558,  15.711,  14.457,  45.601,  12.667, 87,  0,   0.180,   2.241,   0.622,   0.186,   1.629,   0.452,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:213, 37143982167927,    7.139,   13.000, 3700,  16.387,  58.343,  16.206,  14.899,  47.224,  13.118, 89,  0,   0.232,   2.266,   0.629,   0.190,   1.650,   0.458,  51.000,  51.000,  71.000,   0.000,   0.000,  135,   0.000
20:25:30:324, 37144180709164,    7.249,   12.000, 3700,  15.659,  60.070,  16.686,  14.152,  48.785,  13.551, 88,  0,   0.159,   2.283,   0.634,   0.187,   1.670,   0.464,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:433, 37144377412340,    7.358,   12.000, 3700,  15.528,  61.767,  17.157,  14.183,  50.335,  13.982, 80,  0,   0.157,   2.300,   0.639,   0.187,   1.691,   0.470,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:543, 37144576180315,    7.469,   12.000, 3700,  16.028,  63.537,  17.649,  14.635,  51.951,  14.431, 83,  0,   0.165,   2.319,   0.644,   0.192,   1.712,   0.476,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:655, 37144776743042,    7.580,   13.000, 3700,  16.123,  65.333,  18.148,  14.477,  53.564,  14.879, 79,  0,   0.176,   2.338,   0.650,   0.187,   1.733,   0.481,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:763, 37144971802568,    7.689,   13.000, 3700,  15.911,  67.058,  18.627,  14.535,  55.139,  15.316, 87,  0,   0.177,   2.357,   0.655,   0.188,   1.753,   0.487,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:872, 37145167949555,    7.798,   14.000, 3700,  16.337,  68.838,  19.122,  14.944,  56.767,  15.769, 87,  0,   0.175,   2.377,   0.660,   0.187,   1.773,   0.493,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:30:982, 37145365758455,    7.907,   25.000, 3700,  18.949,  70.920,  19.700,  17.466,  58.687,  16.302, 85,  0,   0.249,   2.404,   0.668,   0.213,   1.797,   0.499,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.741
20:25:31:092, 37145564145202,    8.018,   12.000, 3700,  15.868,  72.669,  20.186,  14.495,  60.284,  16.746, 85,  0,   0.157,   2.421,   0.673,   0.189,   1.818,   0.505,  51.000,  51.000,  71.000,   0.000,   0.000,  174,   0.000
20:25:31:203, 37145762877150,    8.128,   13.000, 3700,  15.930,  74.428,  20.674,  14.376,  61.872,  17.187, 86,  0,   0.218,   2.445,   0.679,   0.191,   1.839,   0.511,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:25:31:312, 37145959859457,    8.237,   12.000, 3700,  15.606,  76.136,  21.149,  14.231,  63.429,  17.619, 87,  0,   0.181,   2.465,   0.685,   0.188,   1.859,   0.516,  51.000,  51.000,  71.000,   0.000,   0.000,  150,   0.000
20:25:31:422, 37146158273397,    8.348,   12.000, 3700,  15.589,  77.854,  21.626,  14.233,  64.998,  18.055, 89,  0,   0.155,   2.482,   0.689,   0.187,   1.880,   0.522,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:31:532, 37146354997873,    8.457,   12.000, 3700,  15.804,  79.581,  22.106,  14.277,  66.558,  18.488, 79,  0,   0.155,   2.499,   0.694,   0.187,   1.900,   0.528,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:31:643, 37146555491178,    8.568,   12.000, 3700,  15.659,  81.325,  22.590,  14.306,  68.152,  18.931, 93,  0,   0.159,   2.517,   0.699,   0.195,   1.922,   0.534,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:31:752, 37146752383689,    8.678,   25.000, 3700,  21.693,  83.698,  23.249,  20.131,  70.354,  19.543, 87,  0,   0.365,   2.557,   0.710,   0.195,   1.943,   0.540,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:31:860, 37146947256617,    8.786,   18.000, 3700,  18.739,  85.727,  23.813,  17.255,  72.222,  20.062, 91,  0,   0.286,   2.588,   0.719,   0.191,   1.964,   0.546,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:31:969, 37147143386956,    8.895,   22.000, 3700,  18.613,  87.755,  24.376,  16.942,  74.068,  20.574, 83,  0,   0.232,   2.613,   0.726,   0.211,   1.987,   0.552,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.535
20:25:32:079, 37147341129879,    9.005,   12.000, 3700,  16.046,  89.518,  24.866,  14.568,  75.668,  21.019, 89,  0,   0.173,   2.632,   0.731,   0.191,   2.008,   0.558,  51.000,  51.000,  71.000,   0.000,   0.000,  143,   0.000
20:25:32:189, 37147537498857,    9.114,   13.000, 3700,  16.145,  91.279,  25.355,  14.523,  77.253,  21.459, 85,  0,   0.237,   2.658,   0.738,   0.189,   2.029,   0.564,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:32:298, 37147734430994,    9.223,   12.000, 3700,  15.557,  92.981,  25.828,  14.196,  78.806,  21.890, 93,  0,   0.176,   2.677,   0.744,   0.195,   2.050,   0.569,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:25:32:406, 37147929077634,    9.331,   12.000, 3700,  15.510,  94.658,  26.294,  14.121,  80.333,  22.315, 91,  0,   0.156,   2.694,   0.748,   0.192,   2.071,   0.575,  51.000,  51.000,  71.000,   0.000,   0.000,  154,   0.000
20:25:32:515, 37148125730037,    9.441,   12.000, 3700,  15.528,  96.355,  26.765,  14.134,  81.877,  22.744, 85,  0,   0.153,   2.711,   0.753,   0.188,   2.091,   0.581,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:32:624, 37148322307141,    9.550,   12.000, 3800,  15.676,  98.067,  27.241,  14.167,  83.424,  23.173, 89,  0,   0.157,   2.728,   0.758,   0.190,   2.112,   0.587,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:32:734, 37148519050791,    9.659,   12.000, 3700,  15.763,  99.790,  27.719,  14.391,  84.997,  23.610, 90,  0,   0.166,   2.746,   0.763,   0.187,   2.133,   0.592,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:32:843, 37148716030652,    9.769,   13.000, 3700,  15.721, 101.510,  28.197,  14.365,  86.569,  24.047, 83,  0,   0.182,   2.766,   0.768,   0.190,   2.153,   0.598,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:25:32:952, 37148911078133,    9.877,   20.000, 3800,  18.477, 103.512,  28.753,  16.920,  88.402,  24.556, 88,  0,   0.228,   2.791,   0.775,   0.208,   2.176,   0.604,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.104
20:25:33:062, 37149109529146,    9.987,   21.000, 3700,  19.690, 105.683,  29.356,  18.125,  90.401,  25.111, 80,  0,   0.251,   2.819,   0.783,   0.192,   2.197,   0.610,  51.000,  51.000,  71.000,   0.000,   0.000,  143,   0.000
20:25:33:172, 37149307449248,   10.097,   12.000, 3700,  15.902, 107.432,  29.842,  14.443,  91.989,  25.552, 84,  0,   0.205,   2.841,   0.789,   0.193,   2.218,   0.616,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:33:280, 37149502507302,   10.206,   12.000, 3700,  15.629, 109.125,  30.313,  14.218,  93.530,  25.980, 83,  0,   0.167,   2.859,   0.794,   0.190,   2.239,   0.622,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:33:388, 37149697450007,   10.314,   12.000, 3700,  16.026, 110.861,  30.795,  14.330,  95.081,  26.412, 90,  0,   0.180,   2.879,   0.800,   0.189,   2.259,   0.628,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:33:498, 37149894302884,   10.423,   12.000, 3800,  15.644, 112.572,  31.270,  14.277,  96.643,  26.845, 85,  0,   0.157,   2.896,   0.804,   0.188,   2.280,   0.633,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:33:607, 37150091036096,   10.533,   12.000, 3700,  16.090, 114.330,  31.758,  14.697,  98.249,  27.291, 89,  0,   0.188,   2.916,   0.810,   0.187,   2.300,   0.639,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:25:33:716, 37150288033123,   10.642,   17.000, 3700,  17.993, 116.299,  32.305,  16.420, 100.046,  27.791, 89,  0,   0.243,   2.943,   0.817,   0.191,   2.321,   0.645,  51.000,  51.000,  71.000,   0.000,   0.000,  151,   0.000
20:25:33:827, 37150486341780,   10.752,   13.000, 3700,  15.857, 118.047,  32.791,  14.459, 101.639,  28.233, 85,  0,   0.201,   2.965,   0.824,   0.191,   2.342,   0.651,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:33:936, 37150683454256,   10.862,   24.000, 3700,  18.756, 120.100,  33.361,  17.330, 103.537,  28.760, 84,  0,   0.245,   2.992,   0.831,   0.205,   2.365,   0.657,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.420
20:25:34:046, 37150881747528,   10.972,   15.000, 3700,  16.482, 121.916,  33.866,  15.042, 105.194,  29.221, 94,  0,   0.187,   3.012,   0.837,   0.199,   2.387,   0.663,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.318
20:25:34:155, 37151076659509,   11.080,   28.000, 3700,  23.446, 124.455,  34.571,  21.440, 107.516,  29.865, 86,  0,   0.462,   3.063,   0.851,   0.196,   2.408,   0.669,  51.000,  51.000,  71.000,   0.000,   0.000,  130,   0.000
20:25:34:263, 37151271754226,   11.189,   15.000, 3700,  17.263, 126.326,  35.091,  15.639, 109.211,  30.336, 89,  0,   0.258,   3.090,   0.858,   0.198,   2.429,   0.675,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:34:371, 37151465777998,   11.296,   14.000, 3700,  16.645, 128.120,  35.589,  15.198, 110.849,  30.791, 90,  0,   0.197,   3.112,   0.864,   0.194,   2.450,   0.681,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:25:34:479, 37151660826378,   11.405,   12.000, 3700,  15.854, 129.838,  36.066,  14.482, 112.418,  31.227, 92,  0,   0.173,   3.130,   0.870,   0.188,   2.470,   0.686,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
