System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:17:48:450, 5764008688989,    1.200,   15.000, 3700,   6.548,   5.847,   1.624,   4.743,   3.838,   1.066, 58,  0,   0.486,   0.681,   0.189,   0.052,   0.223,   0.062,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.683
15:17:48:560, 5764206999928,    1.310,   11.000, 1000,   3.258,   6.206,   1.724,   1.756,   4.031,   1.120, 56,  0,   0.468,   0.732,   0.203,   0.007,   0.224,   0.062,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
15:17:48:670, 5764404917231,    1.420,   13.000, 1000,   2.207,   6.448,   1.791,   0.933,   4.134,   1.148, 56,  0,   0.369,   0.773,   0.215,   0.006,   0.225,   0.062,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:48:777, 5764599214561,    1.528,   17.000, 1000,   2.417,   6.709,   1.864,   1.127,   4.256,   1.182, 56,  0,   0.412,   0.817,   0.227,   0.008,   0.226,   0.063,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:48:887, 5764795807025,    1.637,   21.000, 2600,   3.058,   7.043,   1.956,   1.705,   4.442,   1.234, 56,  0,   0.427,   0.864,   0.240,   0.006,   0.226,   0.063,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:48:996, 5764992802431,    1.746,    7.000, 1000,   5.165,   7.609,   2.113,   3.857,   4.864,   1.351, 56,  0,   0.367,   0.904,   0.251,   0.005,   0.227,   0.063,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:49:106, 5765190353900,    1.856,   11.000, 1000,   2.128,   7.842,   2.178,   0.906,   4.963,   1.379, 56,  0,   0.264,   0.933,   0.259,   0.006,   0.228,   0.063,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:49:232, 5765418073041,    1.982,   17.000, 2500,   5.186,   8.498,   2.361,   3.771,   5.440,   1.511, 60,  0,   0.475,   0.993,   0.276,   0.026,   0.231,   0.064,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.606
15:17:49:323, 5765581389453,    2.073,    3.000, 1200,   2.892,   8.761,   2.433,   1.450,   5.572,   1.548, 56,  0,   0.416,   1.031,   0.286,   0.017,   0.232,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,   39,   2.501
15:17:49:433, 5765778582516,    2.183,   12.000, 1600,   1.950,   8.974,   2.493,   0.704,   5.649,   1.569, 56,  0,   0.333,   1.067,   0.296,   0.002,   0.233,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
15:17:49:542, 5765975657017,    2.292,    6.000,  800,   1.579,   9.147,   2.541,   0.329,   5.685,   1.579, 55,  0,   0.299,   1.100,   0.306,   0.008,   0.234,   0.065,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:49:650, 5766170588191,    2.401,   34.000, 3700,   8.103,  10.025,   2.785,   6.643,   6.405,   1.779, 68,  0,   0.667,   1.172,   0.326,   0.127,   0.247,   0.069,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   3.025
15:17:49:760, 5766368183201,    2.510,    3.000,  800,   3.959,  10.459,   2.905,   2.324,   6.660,   1.850, 56,  0,   0.450,   1.222,   0.339,   0.137,   0.262,   0.073,  51.000,  51.000,  71.000,   0.000,   0.000,  121,  23.232
15:17:49:870, 5766564744638,    2.620,   14.000, 1600,   2.295,  10.710,   2.975,   1.003,   6.769,   1.880, 56,  0,   0.386,   1.264,   0.351,   0.045,   0.267,   0.074,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.190
15:17:49:978, 5766760367742,    2.728,    7.000, 3100,   2.581,  10.990,   3.053,   1.311,   6.912,   1.920, 57,  0,   0.339,   1.301,   0.361,   0.006,   0.268,   0.074,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
15:17:50:088, 5766957565853,    2.838,    5.000,  800,   2.067,  11.217,   3.116,   0.702,   6.989,   1.941, 55,  0,   0.340,   1.338,   0.372,   0.008,   0.269,   0.075,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:50:237, 5767227403420,    2.988,   16.000, 2800,   2.797,  11.636,   3.232,   1.516,   7.216,   2.004, 57,  0,   0.337,   1.388,   0.386,   0.034,   0.274,   0.076,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.701
15:17:50:305, 5767349294951,    3.055,    3.000, 2100,   2.668,  11.817,   3.282,   1.305,   7.304,   2.029, 56,  0,   0.361,   1.413,   0.392,   0.022,   0.275,   0.076,  51.000,  51.000,  71.000,   0.000,   0.000,   32,   1.130
15:17:50:414, 5767545072155,    3.164,    8.000, 3700,   1.804,  12.013,   3.337,   0.561,   7.365,   2.046, 56,  0,   0.290,   1.444,   0.401,   0.010,   0.276,   0.077,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
15:17:50:524, 5767742306313,    3.274,   25.000, 3700,  18.904,  14.084,   3.912,  17.106,   9.240,   2.567, 75,  0,   0.649,   1.516,   0.421,   0.057,   0.283,   0.078,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   1.454
15:17:50:634, 5767940935736,    3.384,   18.000, 3700,  17.316,  15.995,   4.443,  15.760,  10.979,   3.050, 77,  0,   0.492,   1.570,   0.436,   0.169,   0.301,   0.084,  51.000,  51.000,  71.000,   0.000,   0.000,   30,   5.285
15:17:50:744, 5768139378717,    3.494,   13.000, 3700,  16.014,  17.761,   4.933,  14.717,  12.601,   3.500, 91,  0,   0.222,   1.594,   0.443,   0.018,   0.303,   0.084,  51.000,  51.000,  71.000,   0.000,   0.000,   45,   3.454
15:17:50:855, 5768338063618,    3.605,   13.000, 3700,  15.939,  19.520,   5.422,  14.652,  14.218,   3.950, 79,  0,   0.190,   1.615,   0.449,   0.004,   0.304,   0.084,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:50:964, 5768534954481,    3.714,   19.000, 3700,  17.367,  21.420,   5.950,  16.124,  15.982,   4.439, 81,  0,   0.272,   1.645,   0.457,   0.006,   0.304,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:51:074, 5768732806171,    3.824,   12.000, 3700,  15.546,  23.128,   6.425,  14.314,  17.556,   4.877, 77,  0,   0.166,   1.663,   0.462,   0.008,   0.305,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:51:184, 5768931283907,    3.934,   12.000, 3700,  15.555,  24.844,   6.901,  14.344,  19.137,   5.316, 80,  0,   0.177,   1.683,   0.467,   0.010,   0.306,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:51:294, 5769129462164,    4.044,   19.000, 3700,  18.199,  26.847,   7.458,  16.866,  20.994,   5.832, 92,  0,   0.315,   1.717,   0.477,   0.037,   0.310,   0.086,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.009
15:17:51:405, 5769328001383,    4.155,   14.000, 3700,  16.420,  28.658,   7.961,  15.051,  22.654,   6.293, 83,  0,   0.230,   1.743,   0.484,   0.008,   0.311,   0.086,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
15:17:51:515, 5769525726954,    4.265,   18.000, 3700,  18.090,  30.646,   8.513,  16.781,  24.498,   6.805, 78,  0,   0.378,   1.784,   0.496,   0.027,   0.314,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.502
15:17:51:625, 5769724175559,    4.375,   13.000, 3700,  15.770,  32.384,   8.996,  14.410,  26.086,   7.246, 82,  0,   0.185,   1.805,   0.501,   0.006,   0.315,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,   31,   0.000
15:17:51:735, 5769923028634,    4.485,   12.000, 3700,  15.234,  34.067,   9.463,  14.072,  27.641,   7.678, 78,  0,   0.166,   1.823,   0.506,   0.006,   0.316,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:51:845, 5770119668275,    4.594,   12.000, 3700,  15.700,  35.782,   9.940,  14.337,  29.207,   8.113, 87,  0,   0.170,   1.842,   0.512,   0.006,   0.316,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:51:955, 5770318009222,    4.705,   12.000, 3800,  15.476,  37.488,  10.413,  14.218,  30.774,   8.548, 83,  0,   0.181,   1.862,   0.517,   0.004,   0.317,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:52:065, 5770516647798,    4.815,   14.000, 3700,  16.902,  39.353,  10.931,  15.388,  32.472,   9.020, 85,  0,   0.184,   1.882,   0.523,   0.006,   0.317,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:52:174, 5770713373899,    4.924,   13.000, 3700,  15.792,  41.079,  11.411,  14.600,  34.068,   9.463, 83,  0,   0.171,   1.901,   0.528,   0.008,   0.318,   0.088,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:52:284, 5770910610616,    5.034,   17.000, 3700,  17.033,  42.945,  11.929,  15.694,  35.787,   9.941, 88,  0,   0.229,   1.926,   0.535,   0.026,   0.321,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.777
15:17:52:395, 5771110491919,    5.145,   12.000, 3700,  15.312,  44.645,  12.402,  14.098,  37.353,  10.376, 83,  0,   0.167,   1.944,   0.540,   0.004,   0.322,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
15:17:52:489, 5771280182478,    5.239,   17.000, 3700,  17.247,  46.271,  12.853,  16.047,  38.866,  10.796, 82,  0,   0.271,   1.970,   0.547,   0.010,   0.323,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:52:614, 5771505360608,    5.364,   17.000, 3700,  18.047,  48.529,  13.480,  16.611,  40.944,  11.373, 86,  0,   0.221,   1.997,   0.555,   0.009,   0.324,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:52:724, 5771703278899,    5.474,   12.000, 3800,  15.605,  50.245,  13.957,  14.354,  42.522,  11.812, 78,  0,   0.164,   2.015,   0.560,   0.003,   0.324,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:52:836, 5771903909018,    5.586,   12.000, 3700,  15.213,  51.940,  14.428,  14.025,  44.085,  12.246, 82,  0,   0.166,   2.034,   0.565,   0.006,   0.325,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:52:946, 5772101875467,    5.696,   12.000, 3700,  15.672,  53.664,  14.907,  14.336,  45.662,  12.684, 78,  0,   0.164,   2.052,   0.570,   0.004,   0.325,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:53:056, 5772300806835,    5.806,   14.000, 3700,  16.687,  55.508,  15.419,  15.488,  47.373,  13.159, 89,  0,   0.205,   2.075,   0.576,   0.007,   0.326,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:53:167, 5772500172563,    5.917,   13.000, 3700,  15.889,  57.268,  15.908,  14.620,  48.993,  13.609, 88,  0,   0.172,   2.094,   0.582,   0.005,   0.326,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:53:278, 5772700562900,    6.028,   16.000, 3700,  17.320,  59.196,  16.443,  15.904,  50.763,  14.101, 81,  0,   0.237,   2.120,   0.589,   0.028,   0.330,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.614
15:17:53:388, 5772897195924,    6.138,   12.000, 3700,  15.687,  60.910,  16.919,  14.409,  52.337,  14.538, 80,  0,   0.178,   2.140,   0.594,   0.007,   0.330,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
15:17:53:498, 5773095649941,    6.248,   14.000, 3700,  16.005,  62.674,  17.410,  14.444,  53.930,  14.981, 82,  0,   0.262,   2.168,   0.602,   0.007,   0.331,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:53:609, 5773295804955,    6.359,   12.000, 3700,  15.586,  64.408,  17.891,  14.371,  55.528,  15.424, 83,  0,   0.164,   2.187,   0.607,   0.008,   0.332,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:53:720, 5773494446225,    6.469,   12.000, 3700,  15.333,  66.100,  18.361,  14.173,  57.092,  15.859, 83,  0,   0.160,   2.204,   0.612,   0.008,   0.333,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:53:830, 5773693284666,    6.580,   12.000, 3700,  15.527,  67.815,  18.837,  14.208,  58.661,  16.295, 79,  0,   0.157,   2.222,   0.617,   0.007,   0.334,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:53:940, 5773891907780,    6.690,   12.000, 3700,  15.480,  69.523,  19.312,  14.304,  60.240,  16.733, 80,  0,   0.169,   2.240,   0.622,   0.012,   0.335,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:54:050, 5774089898347,    6.800,   14.000, 3700,  16.430,  71.330,  19.814,  15.150,  61.906,  17.196, 83,  0,   0.209,   2.263,   0.629,   0.009,   0.336,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:54:146, 5774261603890,    6.896,   13.000, 3700,  15.450,  72.804,  20.223,  14.318,  63.272,  17.576, 92,  0,   0.170,   2.279,   0.633,   0.004,   0.336,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:54:256, 5774459919247,    7.006,   17.000, 3700,  17.325,  74.713,  20.754,  15.941,  65.028,  18.063, 87,  0,   0.227,   2.304,   0.640,   0.030,   0.340,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.767
15:17:54:367, 5774660236538,    7.117,   13.000, 3700,  15.426,  76.430,  21.230,  14.237,  66.613,  18.504, 85,  0,   0.168,   2.323,   0.645,   0.004,   0.340,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
15:17:54:477, 5774858778772,    7.227,   12.000, 3700,  15.383,  78.126,  21.702,  14.197,  68.179,  18.939, 83,  0,   0.169,   2.342,   0.650,   0.010,   0.341,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:54:588, 5775057608231,    7.338,   17.000, 3700,  17.330,  80.041,  22.233,  15.946,  69.940,  19.428, 81,  0,   0.262,   2.371,   0.659,   0.007,   0.342,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:54:698, 5775255943066,    7.448,   12.000, 3700,  15.631,  81.763,  22.712,  14.431,  71.530,  19.869, 86,  0,   0.161,   2.388,   0.663,   0.004,   0.342,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:54:810, 5775456399162,    7.559,   12.000, 3700,  15.215,  83.457,  23.183,  14.050,  73.095,  20.304, 95,  0,   0.157,   2.406,   0.668,   0.005,   0.343,   0.095,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:54:919, 5775654271599,    7.669,   12.000, 3700,  15.528,  85.164,  23.657,  14.288,  74.666,  20.740, 94,  0,   0.175,   2.425,   0.674,   0.008,   0.344,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:55:029, 5775852247613,    7.779,   12.000, 3800,  15.217,  86.838,  24.122,  13.985,  76.204,  21.168, 79,  0,   0.164,   2.443,   0.679,   0.008,   0.345,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:55:139, 5776050488015,    7.889,   15.000, 3700,  16.865,  88.695,  24.638,  15.642,  77.926,  21.646, 88,  0,   0.197,   2.465,   0.685,   0.010,   0.346,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:55:249, 5776247597963,    7.999,   18.000, 3700,  17.323,  90.592,  25.165,  15.977,  79.676,  22.132, 81,  0,   0.215,   2.488,   0.691,   0.030,   0.349,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.569
15:17:55:360, 5776447535394,    8.110,   12.000, 3700,  15.617,  92.327,  25.646,  14.413,  81.277,  22.577, 82,  0,   0.177,   2.508,   0.697,   0.007,   0.350,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
15:17:55:470, 5776646292342,    8.220,   13.000, 3700,  15.945,  94.088,  26.135,  14.767,  82.907,  23.030, 86,  0,   0.184,   2.528,   0.702,   0.008,   0.351,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:55:581, 5776844455277,    8.330,   13.000, 3700,  16.099,  95.860,  26.628,  14.813,  84.538,  23.483, 92,  0,   0.221,   2.553,   0.709,   0.009,   0.352,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:55:692, 5777044968604,    8.442,   12.000, 3700,  15.432,  97.579,  27.105,  14.128,  86.112,  23.920, 85,  0,   0.173,   2.572,   0.714,   0.009,   0.353,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:55:786, 5777214750245,    8.536,   12.000, 3700,  15.394,  99.031,  27.509,  14.226,  87.454,  24.293, 82,  0,   0.164,   2.588,   0.719,   0.010,   0.354,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:55:896, 5777411562946,    8.646,   12.000, 3700,  15.475, 100.723,  27.979,  14.272,  89.014,  24.726, 85,  0,   0.165,   2.606,   0.724,   0.008,   0.355,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
15:17:56:006, 5777610164037,    8.756,   12.000, 3700,  15.956, 102.484,  28.468,  14.469,  90.611,  25.170, 94,  0,   0.178,   2.625,   0.729,   0.007,   0.355,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:56:116, 5777808765127,    8.866,   14.000, 3700,  16.494, 104.303,  28.973,  15.292,  92.298,  25.638, 87,  0,   0.178,   2.645,   0.735,   0.007,   0.356,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:56:225, 5778004862770,    8.975,   23.000, 3700,  17.116, 106.168,  29.491,  15.831,  94.023,  26.117, 81,  0,   0.229,   2.670,   0.742,   0.032,   0.360,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.638
15:17:56:336, 5778203381858,    9.085,   12.000, 3700,  15.561, 107.884,  29.968,  14.364,  95.607,  26.557, 84,  0,   0.188,   2.690,   0.747,   0.017,   0.362,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,   35,   1.163
15:17:56:446, 5778401826372,    9.196,   12.000, 3700,  15.800, 109.626,  30.452,  14.593,  97.216,  27.004, 85,  0,   0.167,   2.709,   0.752,   0.006,   0.362,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:56:557, 5778602272662,    9.307,   16.000, 3700,  17.606, 111.587,  30.996,  16.015,  98.999,  27.500, 94,  0,   0.291,   2.741,   0.761,   0.006,   0.363,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:56:668, 5778800945000,    9.417,   16.000, 3700,  17.451, 113.513,  31.531,  16.098, 100.776,  27.993, 85,  0,   0.179,   2.761,   0.767,   0.010,   0.364,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:56:777, 5778997391398,    9.527,   12.000, 3700,  16.037, 115.263,  32.018,  14.782, 102.389,  28.441, 88,  0,   0.200,   2.783,   0.773,   0.011,   0.365,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:56:888, 5779197670157,    9.638,   12.000, 3700,  15.517, 116.990,  32.497,  14.162, 103.965,  28.879, 85,  0,   0.160,   2.801,   0.778,   0.007,   0.366,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:56:998, 5779396297518,    9.748,   12.000, 3700,  15.567, 118.708,  32.974,  14.360, 105.549,  29.319, 91,  0,   0.197,   2.822,   0.784,   0.006,   0.367,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:57:109, 5779595200842,    9.859,   15.000, 3700,  16.895, 120.574,  33.493,  15.596, 107.273,  29.798, 95,  0,   0.189,   2.843,   0.790,   0.008,   0.367,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:57:225, 5779806131983,    9.976,   25.000, 3800,  17.272, 122.599,  34.055,  16.017, 109.150,  30.319, 86,  0,   0.233,   2.871,   0.797,   0.023,   0.370,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.359
15:17:57:326, 5779986843366,   10.076,   12.000, 3700,  15.787, 124.183,  34.495,  14.547, 110.610,  30.725, 79,  0,   0.195,   2.890,   0.803,   0.018,   0.372,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,   38,   2.686
15:17:57:436, 5780183300584,   10.185,   12.000, 3700,  15.784, 125.906,  34.974,  14.586, 112.202,  31.167, 96,  0,   0.171,   2.909,   0.808,   0.006,   0.373,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:57:546, 5780381988093,   10.296,   13.000, 3700,  16.186, 127.693,  35.470,  14.807, 113.837,  31.621, 86,  0,   0.233,   2.934,   0.815,   0.009,   0.374,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:57:655, 5780578740079,   10.405,   12.000, 3700,  15.598, 129.398,  35.944,  14.420, 115.413,  32.059, 88,  0,   0.175,   2.954,   0.820,   0.003,   0.374,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
15:17:57:766, 5780777402020,   10.515,   12.000, 3700,  15.473, 131.106,  36.418,  14.297, 116.991,  32.497, 94,  0,   0.174,   2.973,   0.826,   0.012,   0.375,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:57:876, 5780975932364,   10.626,   12.000, 3700,  15.559, 132.822,  36.895,  14.240, 118.561,  32.934, 97,  0,   0.163,   2.991,   0.831,   0.003,   0.375,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:57:985, 5781172667462,   10.735,   12.000, 3800,  15.570, 134.523,  37.368,  14.380, 120.133,  33.370, 85,  0,   0.164,   3.009,   0.836,   0.009,   0.377,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:58:095, 5781371079602,   10.845,   12.000, 3700,  15.992, 136.286,  37.857,  14.785, 121.763,  33.823, 79,  0,   0.166,   3.027,   0.841,   0.008,   0.377,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:58:225, 5781606327648,   10.976,   26.000, 3800,  17.989, 138.637,  38.510,  16.710, 123.947,  34.430, 83,  0,   0.215,   3.055,   0.849,   0.016,   0.380,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.349
15:17:58:313, 5781762779912,   11.063,   13.000, 3700,  15.774, 140.008,  38.891,  14.466, 125.204,  34.779, 89,  0,   0.213,   3.073,   0.854,   0.019,   0.381,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,   35,   2.399
15:17:58:423, 5781961669619,   11.173,   16.000, 3700,  17.564, 141.949,  39.430,  16.167, 126.990,  35.275, 95,  0,   0.251,   3.101,   0.861,   0.007,   0.382,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:58:533, 5782159268336,   11.283,   12.000, 3700,  15.602, 143.662,  39.906,  14.314, 128.562,  35.712, 89,  0,   0.166,   3.119,   0.866,   0.008,   0.383,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
15:17:58:644, 5782357772021,   11.393,   16.000, 3700,  17.558, 145.598,  40.444,  16.306, 130.360,  36.211, 87,  0,   0.235,   3.145,   0.874,   0.004,   0.383,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
