System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:36:39:252, 31868240126933,    4.052,    6.000, 2200,   4.979,  12.874,   3.576,   3.414,   6.712,   1.864, 50,  0,   0.278,   0.805,   0.224,   0.240,   0.881,   0.245,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.135
19:36:39:362, 31868439044588,    4.163,    6.000,  900,   3.476,  13.258,   3.683,   2.024,   6.935,   1.927, 50,  0,   0.195,   0.827,   0.230,   0.197,   0.903,   0.251,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
19:36:39:472, 31868637399241,    4.273,    4.000,  800,   2.327,  13.515,   3.754,   0.832,   7.027,   1.952, 50,  0,   0.165,   0.845,   0.235,   0.255,   0.931,   0.259,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
19:36:39:583, 31868835964288,    4.383,    2.000,  800,   2.343,  13.773,   3.826,   0.824,   7.118,   1.977, 50,  0,   0.166,   0.863,   0.240,   0.255,   0.959,   0.266,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:36:39:708, 31869061347024,    4.508,    2.000,  800,   2.332,  14.065,   3.907,   0.880,   7.228,   2.008, 50,  0,   0.167,   0.884,   0.246,   0.208,   0.985,   0.274,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
19:36:39:817, 31869257980654,    4.618,    7.000, 2700,   8.118,  14.952,   4.153,   6.500,   7.938,   2.205, 51,  0,   0.384,   0.926,   0.257,   0.208,   1.008,   0.280,  51.000,  51.000,  71.000,   0.000,   0.000,  145,   0.000
19:36:39:928, 31869456895907,    4.728,    5.000,  800,   1.970,  15.169,   4.214,   0.517,   7.995,   2.221, 50,  0,   0.171,   0.945,   0.263,   0.196,   1.029,   0.286,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
19:36:40:038, 31869655557801,    4.839,    6.000, 2700,   5.750,  15.804,   4.390,   4.100,   8.448,   2.347, 51,  0,   0.178,   0.965,   0.268,   0.254,   1.058,   0.294,  51.000,  51.000,  71.000,   0.000,   0.000,   90,   0.000
19:36:40:195, 31869939338204,    4.996,   15.000, 3900,   2.875,  16.257,   4.516,   1.368,   8.664,   2.407, 54,  0,   0.205,   0.997,   0.277,   0.208,   1.090,   0.303,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.431
19:36:40:255, 31870046840369,    5.056,    3.000, 3600,   3.993,  16.496,   4.582,   2.506,   8.813,   2.448, 51,  0,   0.459,   1.024,   0.285,   0.027,   1.092,   0.303,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.415
19:36:40:379, 31870269199321,    5.179,    7.000, 2000,   2.101,  16.755,   4.654,   0.827,   8.915,   2.476, 50,  0,   0.284,   1.060,   0.294,   0.005,   1.093,   0.303,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:36:40:487, 31870463580146,    5.287,   10.000,  800,   2.028,  16.974,   4.715,   0.719,   8.993,   2.498, 50,  0,   0.345,   1.097,   0.305,   0.008,   1.093,   0.304,  51.000,  51.000,  71.000,   0.000,   0.000,   17,   0.000
19:36:40:595, 31870657894007,    5.395,    5.000, 2500,   3.894,  17.395,   4.832,   2.483,   9.261,   2.573, 50,  0,   0.353,   1.135,   0.315,   0.068,   1.101,   0.306,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:36:40:703, 31870852521223,    5.504,    6.000,  800,   1.627,  17.571,   4.881,   0.330,   9.297,   2.582, 50,  0,   0.310,   1.168,   0.325,   0.004,   1.101,   0.306,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.000
19:36:40:811, 31871047859689,    5.612,    3.000,  800,   1.897,  17.777,   4.938,   0.545,   9.356,   2.599, 50,  0,   0.285,   1.199,   0.333,   0.080,   1.110,   0.308,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:36:40:922, 31871247773975,    5.723,    6.000,  800,   2.081,  18.008,   5.002,   0.786,   9.443,   2.623, 50,  0,   0.310,   1.234,   0.343,   0.022,   1.112,   0.309,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   0.000
19:36:41:033, 31871446708570,    5.834,    2.000,  800,   2.198,  18.251,   5.070,   0.711,   9.522,   2.645, 50,  0,   0.169,   1.253,   0.348,   0.234,   1.138,   0.316,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
19:36:41:144, 31871646519065,    5.945,    5.000,  800,   2.875,  18.570,   5.158,   1.419,   9.679,   2.689, 50,  0,   0.182,   1.273,   0.354,   0.213,   1.162,   0.323,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:36:41:239, 31871817658371,    6.040,    7.000, 3700,   6.362,  19.175,   5.326,   4.539,  10.111,   2.809, 52,  0,   0.300,   1.301,   0.361,   0.271,   1.188,   0.330,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   1.329
19:36:41:349, 31872015986320,    6.150,    8.000,  800,   2.239,  19.421,   5.395,   0.789,  10.198,   2.833, 50,  0,   0.167,   1.320,   0.367,   0.196,   1.209,   0.336,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:36:41:460, 31872215527562,    6.261,    2.000, 1500,   3.757,  19.838,   5.511,   2.232,  10.445,   2.901, 50,  0,   0.205,   1.342,   0.373,   0.257,   1.238,   0.344,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:36:41:570, 31872413523116,    6.371,    8.000, 3700,   3.560,  20.229,   5.619,   2.091,  10.675,   2.965, 53,  0,   0.242,   1.369,   0.380,   0.196,   1.259,   0.350,  51.000,  51.000,  71.000,   0.000,   0.000,   99,   0.000
19:36:41:680, 31872611953510,    6.481,    2.000,  800,   2.324,  20.486,   5.690,   0.886,  10.773,   2.992, 50,  0,   0.173,   1.388,   0.386,   0.194,   1.281,   0.356,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:36:41:791, 31872810356895,    6.591,    2.000,  800,   2.436,  20.754,   5.765,   0.972,  10.880,   3.022, 50,  0,   0.166,   1.406,   0.391,   0.212,   1.304,   0.362,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:36:41:901, 31873008773943,    6.701,    6.000,  800,   2.576,  21.038,   5.844,   1.097,  11.001,   3.056, 50,  0,   0.185,   1.427,   0.396,   0.212,   1.327,   0.369,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
19:36:42:011, 31873207721236,    6.812,    4.000,  800,   2.327,  21.295,   5.915,   0.839,  11.094,   3.082, 50,  0,   0.175,   1.446,   0.402,   0.245,   1.354,   0.376,  51.000,  51.000,  71.000,   0.000,   0.000,   15,   0.000
19:36:42:121, 31873405623845,    6.922,    5.000, 1100,   6.079,  21.964,   6.101,   4.224,  11.558,   3.211, 50,  0,   0.177,   1.465,   0.407,   0.223,   1.379,   0.383,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:36:42:231, 31873603468635,    7.032,    5.000, 2300,   5.395,  22.557,   6.266,   3.897,  11.986,   3.330, 51,  0,   0.230,   1.491,   0.414,   0.228,   1.404,   0.390,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.081
19:36:42:342, 31873803493824,    7.143,    5.000,  800,   2.306,  22.813,   6.337,   0.800,  12.075,   3.354, 50,  0,   0.218,   1.515,   0.421,   0.199,   1.426,   0.396,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
19:36:42:452, 31874001150640,    7.253,    4.000, 2300,   4.024,  23.255,   6.460,   2.506,  12.350,   3.431, 50,  0,   0.191,   1.536,   0.427,   0.257,   1.454,   0.404,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:36:42:563, 31874199989427,    7.363,    3.000,  800,   2.707,  23.554,   6.543,   1.059,  12.467,   3.463, 50,  0,   0.196,   1.557,   0.433,   0.194,   1.476,   0.410,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:36:42:672, 31874397472734,    7.473,    6.000,  800,   2.739,  23.854,   6.626,   1.252,  12.605,   3.501, 50,  0,   0.196,   1.579,   0.439,   0.218,   1.500,   0.417,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.211
19:36:42:784, 31874597625706,    7.584,    5.000,  800,   2.899,  24.177,   6.716,   1.114,  12.729,   3.536, 50,  0,   0.232,   1.605,   0.446,   0.253,   1.528,   0.424,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.065
19:36:42:816, 31874656550442,    7.617,   16.000, 2400,   3.136,  24.279,   6.744,   1.598,  12.781,   3.550, 51,  0,   0.209,   1.612,   0.448,   0.420,   1.541,   0.428,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.527

Total Elapsed Time (sec) = 7.616854
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 24.279419
Cumulative Processor Energy_0 (mWh) = 6.744283
Average Processor Power_0 (Watt) = 3.187592

Cumulative IA Energy_0 (Joules) = 12.781067
Cumulative IA Energy_0 (mWh) = 3.550296
Average IA Power_0 (Watt) = 1.677998

Cumulative DRAM Energy_0 (Joules) = 1.611572
Cumulative DRAM Energy_0 (mWh) = 0.447659
Average DRAM Power_0 (Watt) = 0.211580

Cumulative GT Energy_0 (Joules) = 1.541382
Cumulative GT Energy_0 (mWh) = 0.428162
Average GT Power_0 (Watt) = 0.202365
