System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:47:39:948, 2508704140060,    2.849,   11.000,  800,   1.963,   8.272,   2.298,   0.715,   4.468,   1.241, 51,  0,   0.347,   1.046,   0.291,   0.004,   0.040,   0.011,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:40:057, 2508900096423,    2.958,   12.000, 2800,   3.156,   8.615,   2.393,   1.834,   4.667,   1.296, 52,  0,   0.383,   1.088,   0.302,   0.011,   0.041,   0.011,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:40:165, 2509093521504,    3.066,    8.000, 1200,   2.250,   8.857,   2.460,   0.912,   4.765,   1.324, 51,  0,   0.404,   1.131,   0.314,   0.007,   0.042,   0.012,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:40:273, 2509288162653,    3.174,    5.000,  800,   1.807,   9.052,   2.515,   0.350,   4.803,   1.334, 50,  0,   0.261,   1.159,   0.322,   0.005,   0.043,   0.012,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:40:381, 2509482189358,    3.281,   29.000, 3200,   4.464,   9.534,   2.648,   3.119,   5.139,   1.428, 56,  0,   0.533,   1.217,   0.338,   0.058,   0.049,   0.014,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.203
14:47:40:492, 2509682905605,    3.393,    6.000, 2600,   8.655,  10.499,   2.916,   6.744,   5.891,   1.636, 52,  0,   0.658,   1.290,   0.358,   0.273,   0.079,   0.022,  51.000,  51.000,  71.000,   0.000,   0.000,   95,  17.427
14:47:40:600, 2509877709342,    3.501,   10.000, 3100,   8.248,  11.391,   3.164,   6.738,   6.621,   1.839, 53,  0,   0.555,   1.350,   0.375,   0.022,   0.082,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.678
14:47:40:709, 2510074216725,    3.610,    5.000,  800,   1.848,  11.593,   3.220,   0.553,   6.681,   1.856, 51,  0,   0.349,   1.388,   0.386,   0.008,   0.083,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,   40,   1.133
14:47:40:818, 2510268960717,    3.719,    6.000, 2300,   1.863,  11.794,   3.276,   0.626,   6.749,   1.875, 51,  0,   0.296,   1.420,   0.395,   0.008,   0.083,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:40:927, 2510466233748,    3.828,    7.000,  800,   1.711,  11.982,   3.328,   0.427,   6.795,   1.888, 51,  0,   0.312,   1.455,   0.404,   0.009,   0.084,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:41:037, 2510662985253,    3.937,    8.000, 3800,   2.575,  12.263,   3.407,   1.460,   6.955,   1.932, 56,  0,   0.300,   1.487,   0.413,   0.009,   0.085,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:41:146, 2510860167152,    4.047,    4.000, 3900,   2.985,  12.590,   3.497,   1.603,   7.131,   1.981, 52,  0,   0.363,   1.527,   0.424,   0.006,   0.086,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:41:255, 2511056385360,    4.156,    6.000, 3700,   2.630,  12.877,   3.577,   1.380,   7.281,   2.023, 52,  0,   0.283,   1.558,   0.433,   0.007,   0.087,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:41:380, 2511280867418,    4.281,    5.000,  800,   2.017,  13.129,   3.647,   0.744,   7.374,   2.048, 51,  0,   0.341,   1.600,   0.445,   0.006,   0.088,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:41:489, 2511477309668,    4.390,   16.000, 3700,  10.061,  14.227,   3.952,   8.697,   8.323,   2.312, 55,  0,   0.391,   1.643,   0.456,   0.017,   0.089,   0.025,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.419
14:47:41:598, 2511673502888,    4.499,    5.000,  800,   2.152,  14.461,   4.017,   0.856,   8.416,   2.338, 51,  0,   0.371,   1.684,   0.468,   0.005,   0.090,   0.025,  51.000,  51.000,  71.000,   0.000,   0.000,   94,   0.000
14:47:41:693, 2511844275346,    4.594,    6.000, 3700,   1.524,  14.606,   4.057,   0.288,   8.443,   2.345, 51,  0,   0.311,   1.713,   0.476,   0.005,   0.090,   0.025,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:41:816, 2512066906753,    4.717,    4.000, 2300,   2.098,  14.865,   4.129,   0.869,   8.551,   2.375, 51,  0,   0.308,   1.751,   0.486,   0.005,   0.091,   0.025,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:41:925, 2512262560425,    4.826,    5.000,  800,   1.688,  15.049,   4.180,   0.293,   8.583,   2.384, 50,  0,   0.316,   1.786,   0.496,   0.007,   0.092,   0.026,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:42:033, 2512456838379,    4.934,   13.000, 3700,   3.642,  15.442,   4.289,   2.316,   8.833,   2.454, 56,  0,   0.337,   1.822,   0.506,   0.006,   0.093,   0.026,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:42:143, 2512654861439,    5.044,   19.000, 3700,  15.622,  17.161,   4.767,  13.798,  10.351,   2.875, 70,  0,   0.550,   1.882,   0.523,   0.053,   0.098,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   1.762
14:47:42:253, 2512851687502,    5.153,   16.000, 3700,  15.894,  18.899,   5.250,  14.386,  11.924,   3.312, 77,  0,   0.337,   1.919,   0.533,   0.056,   0.104,   0.029,  51.000,  51.000,  71.000,   0.000,   0.000,   14,   1.958
14:47:42:362, 2513048680311,    5.263,   15.000, 3900,  15.873,  20.636,   5.732,  14.630,  13.525,   3.757, 74,  0,   0.241,   1.946,   0.540,   0.003,   0.105,   0.029,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:42:475, 2513251608152,    5.376,   29.000, 3700,  15.836,  22.421,   6.228,  14.645,  15.176,   4.216, 71,  0,   0.226,   1.971,   0.548,   0.028,   0.108,   0.030,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.455
14:47:42:579, 2513438936002,    5.480,   14.000, 3700,  14.670,  23.948,   6.652,  13.352,  16.566,   4.602, 79,  0,   0.218,   1.994,   0.554,   0.020,   0.110,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,   38,   2.557
14:47:42:688, 2513635476174,    5.589,   12.000, 3700,  14.610,  25.543,   7.095,  13.396,  18.028,   5.008, 70,  0,   0.168,   2.012,   0.559,   0.008,   0.111,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:42:797, 2513832251450,    5.698,   12.000, 3700,  14.521,  27.130,   7.536,  13.240,  19.476,   5.410, 79,  0,   0.162,   2.030,   0.564,   0.011,   0.112,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:42:907, 2514029163861,    5.808,   12.000, 3700,  14.568,  28.724,   7.979,  13.376,  20.939,   5.816, 73,  0,   0.166,   2.048,   0.569,   0.008,   0.113,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:43:016, 2514225924926,    5.917,   15.000, 3700,  15.671,  30.437,   8.455,  14.094,  22.480,   6.244, 73,  0,   0.270,   2.078,   0.577,   0.007,   0.114,   0.032,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:43:124, 2514421053711,    6.025,   17.000, 3700,  16.137,  32.186,   8.941,  14.900,  24.095,   6.693, 77,  0,   0.267,   2.107,   0.585,   0.029,   0.117,   0.032,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.469
14:47:43:234, 2514617676064,    6.135,   14.000, 3700,  15.090,  33.835,   9.399,  13.853,  25.608,   7.113, 81,  0,   0.250,   2.134,   0.593,   0.004,   0.117,   0.033,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
14:47:43:343, 2514814477049,    6.244,   12.000, 3700,  14.298,  35.398,   9.833,  13.084,  27.039,   7.511, 77,  0,   0.161,   2.151,   0.598,   0.008,   0.118,   0.033,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:43:470, 2515043655636,    6.371,   25.000, 3800,  18.906,  37.805,  10.501,  17.464,  29.262,   8.128, 75,  0,   0.301,   2.190,   0.608,   0.018,   0.121,   0.033,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.318
14:47:43:561, 2515206113259,    6.461,   13.000, 3700,  14.573,  39.121,  10.867,  13.299,  30.462,   8.462, 70,  0,   0.222,   2.210,   0.614,   0.010,   0.121,   0.034,  51.000,  51.000,  71.000,   0.000,   0.000,   30,   1.360
14:47:43:670, 2515402833405,    6.571,   12.000, 3700,  14.115,  40.663,  11.295,  12.936,  31.876,   8.854, 78,  0,   0.167,   2.228,   0.619,   0.006,   0.122,   0.034,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
14:47:43:779, 2515598881370,    6.680,   12.000, 3700,  14.363,  42.228,  11.730,  13.144,  33.308,   9.252, 84,  0,   0.164,   2.246,   0.624,   0.011,   0.123,   0.034,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:43:888, 2515795576204,    6.789,   12.000, 3700,  14.611,  43.824,  12.173,  13.295,  34.760,   9.656, 70,  0,   0.172,   2.265,   0.629,   0.006,   0.124,   0.034,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:43:998, 2515994353467,    6.899,   12.000, 3700,  14.327,  45.406,  12.613,  13.176,  36.216,  10.060, 75,  0,   0.161,   2.282,   0.634,   0.004,   0.124,   0.035,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:44:107, 2516189185657,    7.008,   14.000, 3700,  14.625,  46.989,  13.053,  13.424,  37.669,  10.463, 75,  0,   0.199,   2.304,   0.640,   0.007,   0.125,   0.035,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:44:217, 2516387711801,    7.118,   14.000, 3700,  15.331,  48.680,  13.522,  13.979,  39.210,  10.892, 87,  0,   0.225,   2.329,   0.647,   0.010,   0.126,   0.035,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:44:326, 2516584356559,    7.227,   12.000, 3700,  14.459,  50.260,  13.961,  13.100,  40.641,  11.289, 79,  0,   0.165,   2.347,   0.652,   0.008,   0.127,   0.035,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:44:436, 2516781180978,    7.336,   12.000, 3800,  14.307,  51.824,  14.396,  13.115,  42.076,  11.688, 88,  0,   0.155,   2.364,   0.657,   0.010,   0.128,   0.036,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:44:545, 2516978003994,    7.446,   15.000, 3700,  15.655,  53.536,  14.871,  14.328,  43.642,  12.123, 76,  0,   0.219,   2.388,   0.663,   0.031,   0.132,   0.037,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.688
14:47:44:654, 2517174002355,    7.555,   13.000, 3700,  14.722,  55.139,  15.316,  13.605,  45.124,  12.534, 80,  0,   0.191,   2.409,   0.669,   0.008,   0.133,   0.037,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
14:47:44:762, 2517369283388,    7.663,   12.000, 3700,  14.335,  56.694,  15.748,  13.064,  46.541,  12.928, 80,  0,   0.163,   2.426,   0.674,   0.003,   0.133,   0.037,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:44:872, 2517566187087,    7.773,   13.000, 3700,  14.419,  58.272,  16.187,  13.255,  47.991,  13.331, 80,  0,   0.165,   2.444,   0.679,   0.006,   0.134,   0.037,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:44:980, 2517761659674,    7.881,   12.000, 3700,  14.266,  59.821,  16.617,  12.997,  49.402,  13.723, 80,  0,   0.165,   2.462,   0.684,   0.004,   0.134,   0.037,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:45:090, 2517958656066,    7.991,   12.000, 3700,  14.025,  61.356,  17.043,  12.875,  50.811,  14.114, 86,  0,   0.162,   2.480,   0.689,   0.005,   0.135,   0.037,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:45:199, 2518155131339,    8.100,   15.000, 3700,  16.075,  63.111,  17.531,  14.701,  52.416,  14.560, 79,  0,   0.258,   2.508,   0.697,   0.008,   0.135,   0.038,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:45:308, 2518351738875,    8.209,   12.000, 3700,  14.382,  64.681,  17.967,  13.174,  53.855,  14.960, 81,  0,   0.159,   2.526,   0.702,   0.007,   0.136,   0.038,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:45:418, 2518548789018,    8.318,   13.000, 3700,  14.560,  66.275,  18.410,  13.392,  55.321,  15.367, 79,  0,   0.176,   2.545,   0.707,   0.003,   0.137,   0.038,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:45:527, 2518745647303,    8.428,   21.000, 3700,  17.599,  68.200,  18.944,  16.283,  57.102,  15.862, 80,  0,   0.237,   2.571,   0.714,   0.022,   0.139,   0.039,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.583
14:47:45:636, 2518942134827,    8.537,   12.000, 3700,  14.610,  69.795,  19.387,  13.207,  58.544,  16.262, 76,  0,   0.161,   2.588,   0.719,   0.006,   0.140,   0.039,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
14:47:45:746, 2519139086102,    8.646,   13.000, 3700,  14.525,  71.384,  19.829,  13.364,  60.006,  16.668, 79,  0,   0.185,   2.608,   0.725,   0.009,   0.141,   0.039,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:45:855, 2519335706331,    8.756,   12.000, 3700,  14.216,  72.937,  20.260,  13.015,  61.427,  17.063, 78,  0,   0.165,   2.626,   0.730,   0.004,   0.141,   0.039,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:45:963, 2519530826279,    8.864,   12.000, 3800,  14.569,  74.516,  20.699,  13.281,  62.867,  17.463, 87,  0,   0.167,   2.645,   0.735,   0.006,   0.142,   0.039,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:46:073, 2519728772348,    8.974,   12.000, 3700,  14.300,  76.089,  21.136,  13.060,  64.303,  17.862, 77,  0,   0.161,   2.662,   0.740,   0.008,   0.143,   0.040,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:46:182, 2519924122007,    9.083,   14.000, 3700,  15.193,  77.738,  21.594,  14.125,  65.836,  18.288, 77,  0,   0.190,   2.683,   0.745,   0.007,   0.143,   0.040,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:46:291, 2520121009672,    9.192,   13.000, 3800,  14.991,  79.377,  22.049,  13.540,  67.317,  18.699, 78,  0,   0.243,   2.709,   0.753,   0.007,   0.144,   0.040,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:46:400, 2520317765294,    9.301,   12.000, 3700,  14.257,  80.936,  22.482,  13.083,  68.747,  19.096, 80,  0,   0.160,   2.727,   0.757,   0.006,   0.145,   0.040,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:46:509, 2520512442721,    9.409,   25.000, 3700,  17.808,  82.862,  23.017,  16.472,  70.529,  19.591, 80,  0,   0.270,   2.756,   0.766,   0.039,   0.149,   0.041,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.752
14:47:46:619, 2520710845872,    9.520,   12.000, 3700,  14.408,  84.450,  23.458,  13.081,  71.971,  19.992, 81,  0,   0.163,   2.774,   0.771,   0.007,   0.150,   0.042,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   0.000
14:47:46:728, 2520907749768,    9.629,   13.000, 3800,  14.766,  86.065,  23.907,  13.467,  73.444,  20.401, 75,  0,   0.182,   2.794,   0.776,   0.009,   0.151,   0.042,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:46:837, 2521104381326,    9.738,   13.000, 3700,  14.649,  87.665,  24.352,  13.417,  74.910,  20.808, 80,  0,   0.202,   2.816,   0.782,   0.008,   0.152,   0.042,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:46:947, 2521301194027,    9.848,   12.000, 3800,  14.498,  89.251,  24.792,  13.310,  76.365,  21.212, 75,  0,   0.167,   2.834,   0.787,   0.007,   0.152,   0.042,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:47:056, 2521497666911,    9.957,   12.000, 3700,  14.633,  90.848,  25.236,  13.217,  77.808,  21.613, 83,  0,   0.184,   2.854,   0.793,   0.008,   0.153,   0.043,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:47:165, 2521694083982,   10.066,   12.000, 3700,  14.429,  92.422,  25.673,  13.125,  79.240,  22.011, 89,  0,   0.162,   2.872,   0.798,   0.008,   0.154,   0.043,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:47:274, 2521891258102,   10.175,   15.000, 3700,  15.279,  94.096,  26.138,  14.058,  80.780,  22.439, 78,  0,   0.254,   2.900,   0.806,   0.004,   0.155,   0.043,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:47:384, 2522088775250,   10.285,   12.000, 3700,  14.307,  95.666,  26.574,  13.055,  82.212,  22.837, 74,  0,   0.166,   2.918,   0.811,   0.005,   0.155,   0.043,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:47:495, 2522288983479,   10.396,   18.000, 3700,  17.172,  97.576,  27.104,  15.902,  83.981,  23.328, 80,  0,   0.324,   2.954,   0.821,   0.021,   0.157,   0.044,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.570
14:47:47:605, 2522485612262,   10.506,   16.000, 3900,  16.508,  99.379,  27.605,  15.271,  85.649,  23.791, 81,  0,   0.180,   2.974,   0.826,   0.008,   0.158,   0.044,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
14:47:47:714, 2522682443136,   10.615,   12.000, 3800,  14.863, 101.005,  28.057,  13.363,  87.110,  24.197, 74,  0,   0.166,   2.992,   0.831,   0.007,   0.159,   0.044,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:47:822, 2522877202836,   10.723,   13.000, 3800,  14.868, 102.613,  28.504,  13.673,  88.590,  24.608, 82,  0,   0.190,   3.013,   0.837,   0.008,   0.160,   0.044,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:47:932, 2523074001593,   10.832,   12.000, 3800,  14.215, 104.168,  28.935,  13.045,  90.016,  25.004, 79,  0,   0.157,   3.030,   0.842,   0.009,   0.161,   0.045,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:48:040, 2523269033884,   10.941,   14.000, 3700,  15.168, 105.811,  29.392,  13.810,  91.512,  25.420, 82,  0,   0.213,   3.053,   0.848,   0.007,   0.162,   0.045,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:48:148, 2523464156430,   11.049,   13.000, 3700,  14.997, 107.437,  29.844,  13.810,  93.009,  25.836, 79,  0,   0.209,   3.075,   0.854,   0.003,   0.162,   0.045,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:47:48:258, 2523660872096,   11.159,   15.000, 3800,  15.487, 109.129,  30.314,  14.059,  94.546,  26.263, 75,  0,   0.240,   3.102,   0.862,   0.007,   0.163,   0.045,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:48:367, 2523857633412,   11.268,   13.000, 3700,  14.621, 110.728,  30.758,  13.385,  96.009,  26.669, 89,  0,   0.185,   3.122,   0.867,   0.007,   0.164,   0.045,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:47:48:476, 2524054387410,   11.377,   20.000, 3800,  15.766, 112.451,  31.236,  14.463,  97.590,  27.108, 76,  0,   0.206,   3.144,   0.873,   0.032,   0.167,   0.046,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.637
