System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:46:58:840, 32983501487819,    1.212,    6.000,  800,   2.428,   3.628,   1.008,   0.972,   1.894,   0.526, 53,  0,   0.177,   0.260,   0.072,   0.259,   0.238,   0.066,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:46:58:949, 32983697077184,    1.321,    3.000,  800,   2.194,   3.866,   1.074,   0.750,   1.976,   0.549, 53,  0,   0.158,   0.277,   0.077,   0.244,   0.265,   0.074,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:46:59:057, 32983891511954,    1.429,    6.000, 2800,   7.650,   4.692,   1.303,   5.984,   2.622,   0.728, 53,  0,   0.246,   0.303,   0.084,   0.218,   0.289,   0.080,  51.000,  51.000,  71.000,   0.000,   0.000,  132,   0.000
19:46:59:166, 32984088716116,    1.538,    4.000,  800,   2.860,   5.006,   1.390,   1.429,   2.779,   0.772, 53,  0,   0.167,   0.322,   0.089,   0.202,   0.311,   0.086,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:46:59:274, 32984285444623,    1.648,    3.000,  800,   2.506,   5.279,   1.467,   1.092,   2.898,   0.805, 53,  0,   0.161,   0.339,   0.094,   0.220,   0.335,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,   18,   0.000
19:46:59:383, 32984478748196,    1.755,    5.000,  800,   2.294,   5.526,   1.535,   0.822,   2.986,   0.830, 53,  0,   0.170,   0.357,   0.099,   0.248,   0.361,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:46:59:524, 32984732788720,    1.896,   14.000, 3400,   3.016,   5.952,   1.653,   1.557,   3.206,   0.891, 55,  0,   0.196,   0.385,   0.107,   0.254,   0.397,   0.110,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.833
19:46:59:601, 32984871167164,    1.973,    1.000, 1800,   3.011,   6.183,   1.717,   1.586,   3.328,   0.924, 53,  0,   0.190,   0.400,   0.111,   0.210,   0.413,   0.115,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.537
19:46:59:710, 32985067550279,    2.082,    3.000,  800,   1.836,   6.383,   1.773,   0.432,   3.375,   0.938, 53,  0,   0.157,   0.417,   0.116,   0.202,   0.435,   0.121,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:46:59:819, 32985263662210,    2.191,    3.000,  800,   2.639,   6.671,   1.853,   1.220,   3.508,   0.974, 52,  0,   0.162,   0.435,   0.121,   0.217,   0.459,   0.127,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:46:59:927, 32985457053936,    2.298,    4.000, 3500,   4.583,   7.163,   1.990,   3.061,   3.837,   1.066, 53,  0,   0.297,   0.466,   0.130,   0.215,   0.482,   0.134,  51.000,  51.000,  71.000,   0.000,   0.000,  130,   0.000
19:47:00:036, 32985654596589,    2.408,    8.000, 3700,   4.011,   7.603,   2.112,   2.330,   4.093,   1.137, 54,  0,   0.326,   0.502,   0.139,   0.205,   0.505,   0.140,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.030
19:47:00:146, 32985851982865,    2.518,    7.000, 1200,   2.669,   7.896,   2.193,   1.206,   4.225,   1.174, 53,  0,   0.183,   0.522,   0.145,   0.205,   0.527,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
19:47:00:255, 32986049487599,    2.628,    6.000,  800,   1.753,   8.088,   2.247,   0.421,   4.271,   1.186, 52,  0,   0.213,   0.546,   0.152,   0.127,   0.541,   0.150,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:47:00:364, 32986245349009,    2.736,    5.000,  800,   1.787,   8.283,   2.301,   0.477,   4.323,   1.201, 52,  0,   0.262,   0.574,   0.159,   0.089,   0.551,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:47:00:534, 32986552005404,    2.907,   15.000, 3900,   3.224,   8.832,   2.453,   1.758,   4.622,   1.284, 58,  0,   0.208,   0.610,   0.169,   0.248,   0.593,   0.165,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.754
19:47:00:584, 32986641029592,    2.956,    1.000, 3000,   3.696,   9.015,   2.504,   2.279,   4.735,   1.315, 53,  0,   0.217,   0.620,   0.172,   0.210,   0.603,   0.168,  51.000,  51.000,  71.000,   0.000,   0.000,   41,   4.087
19:47:00:694, 32986839177073,    3.066,    4.000,  800,   1.938,   9.228,   2.563,   0.548,   4.796,   1.332, 53,  0,   0.153,   0.637,   0.177,   0.202,   0.625,   0.174,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   0.000
19:47:00:804, 32987037225073,    3.176,    5.000,  800,   2.444,   9.497,   2.638,   0.987,   4.904,   1.362, 52,  0,   0.159,   0.655,   0.182,   0.256,   0.654,   0.182,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:47:00:914, 32987235246038,    3.286,    5.000,  800,   2.329,   9.753,   2.709,   0.862,   4.999,   1.389, 52,  0,   0.160,   0.672,   0.187,   0.260,   0.682,   0.190,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:47:01:024, 32987433449630,    3.396,    3.000, 2200,   2.789,  10.060,   2.795,   1.279,   5.140,   1.428, 53,  0,   0.226,   0.697,   0.194,   0.261,   0.711,   0.197,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:47:01:135, 32987633005932,    3.507,   14.000,  800,   8.102,  10.959,   3.044,   6.456,   5.856,   1.627, 53,  0,   0.237,   0.723,   0.201,   0.205,   0.734,   0.204,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
19:47:01:245, 32987830996346,    3.617,    4.000,  800,   3.089,  11.298,   3.138,   1.628,   6.035,   1.676, 53,  0,   0.186,   0.744,   0.207,   0.255,   0.762,   0.212,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
19:47:01:355, 32988029218254,    3.727,    2.000,  800,   2.331,  11.555,   3.210,   0.919,   6.136,   1.704, 53,  0,   0.154,   0.761,   0.211,   0.221,   0.786,   0.218,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:47:01:465, 32988227464662,    3.838,    6.000,  800,   2.843,  11.868,   3.297,   1.226,   6.271,   1.742, 53,  0,   0.169,   0.779,   0.217,   0.219,   0.810,   0.225,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:47:01:575, 32988424717666,    3.947,    5.000, 2600,   4.464,  12.357,   3.433,   2.964,   6.596,   1.832, 53,  0,   0.224,   0.804,   0.223,   0.272,   0.840,   0.233,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.156
19:47:01:686, 32988624003660,    4.058,    5.000,  800,   1.946,  12.573,   3.492,   0.524,   6.654,   1.848, 53,  0,   0.159,   0.822,   0.228,   0.204,   0.863,   0.240,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
19:47:01:795, 32988820078221,    4.167,    2.000, 3300,   2.841,  12.882,   3.578,   1.365,   6.802,   1.890, 53,  0,   0.169,   0.840,   0.233,   0.251,   0.890,   0.247,  51.000,  51.000,  71.000,   0.000,   0.000,   90,   0.000
19:47:01:904, 32989016683538,    4.276,    3.000,  800,   1.969,  13.097,   3.638,   0.568,   6.865,   1.907, 52,  0,   0.155,   0.857,   0.238,   0.202,   0.912,   0.253,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:47:02:014, 32989214339463,    4.386,    3.000, 2400,   4.033,  13.540,   3.761,   2.600,   7.150,   1.986, 53,  0,   0.187,   0.878,   0.244,   0.218,   0.936,   0.260,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:47:02:125, 32989414236050,    4.497,    5.000,  800,   2.409,  13.808,   3.835,   0.958,   7.256,   2.016, 53,  0,   0.215,   0.901,   0.250,   0.202,   0.958,   0.266,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:47:02:235, 32989611880713,    4.607,    4.000, 3100,   3.887,  14.234,   3.954,   2.439,   7.524,   2.090, 53,  0,   0.183,   0.921,   0.256,   0.258,   0.987,   0.274,  51.000,  51.000,  71.000,   0.000,   0.000,   91,   0.000
19:47:02:345, 32989810013405,    4.717,    3.000,  900,   2.001,  14.455,   4.015,   0.582,   7.588,   2.108, 52,  0,   0.155,   0.939,   0.261,   0.202,   1.009,   0.280,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:47:02:456, 32990009857913,    4.828,    2.000,  900,   2.339,  14.714,   4.087,   0.927,   7.691,   2.136, 52,  0,   0.153,   0.956,   0.265,   0.217,   1.033,   0.287,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:47:02:566, 32990208154189,    4.938,    5.000, 2300,   5.598,  15.331,   4.259,   4.133,   8.147,   2.263, 53,  0,   0.238,   0.982,   0.273,   0.240,   1.060,   0.294,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.329
19:47:02:676, 32990406089668,    5.048,    3.000,  800,   1.915,  15.542,   4.317,   0.515,   8.203,   2.279, 53,  0,   0.154,   0.999,   0.277,   0.203,   1.082,   0.301,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:47:02:770, 32990575679968,    5.142,    5.000,  800,   2.466,  15.774,   4.382,   1.048,   8.302,   2.306, 52,  0,   0.158,   1.014,   0.282,   0.219,   1.103,   0.306,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:47:02:895, 32990800662948,    5.267,    2.000,  900,   2.151,  16.043,   4.456,   0.702,   8.390,   2.330, 52,  0,   0.155,   1.033,   0.287,   0.252,   1.134,   0.315,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:47:02:991, 32990972831570,    5.363,    4.000,  800,   2.481,  16.280,   4.522,   1.057,   8.491,   2.359, 52,  0,   0.158,   1.048,   0.291,   0.218,   1.155,   0.321,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:47:03:102, 32991172230016,    5.473,    3.000, 1500,   3.608,  16.680,   4.633,   2.110,   8.724,   2.423, 53,  0,   0.238,   1.074,   0.298,   0.253,   1.183,   0.329,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:47:03:214, 32991373984846,    5.586,   10.000,  800,   5.305,  17.274,   4.798,   3.914,   9.163,   2.545, 53,  0,   0.162,   1.093,   0.303,   0.201,   1.206,   0.335,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   0.000
19:47:03:326, 32991575722295,    5.698,    4.000, 1200,   3.987,  17.721,   4.923,   2.492,   9.443,   2.623, 53,  0,   0.183,   1.113,   0.309,   0.270,   1.236,   0.343,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:47:03:436, 32991773845692,    5.808,    4.000,  800,   2.221,  17.966,   4.990,   0.766,   9.527,   2.646, 52,  0,   0.155,   1.130,   0.314,   0.253,   1.264,   0.351,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.000
19:47:03:546, 32991972032620,    5.918,    7.000, 3800,   4.977,  18.514,   5.143,   3.454,   9.907,   2.752, 54,  0,   0.256,   1.158,   0.322,   0.268,   1.293,   0.359,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   1.490
19:47:03:657, 32992171269534,    6.029,    4.000,  800,   2.296,  18.768,   5.213,   0.898,  10.006,   2.780, 53,  0,   0.173,   1.178,   0.327,   0.205,   1.316,   0.365,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:47:03:767, 32992369553604,    6.139,    4.000,  800,   2.518,  19.045,   5.290,   1.080,  10.125,   2.813, 52,  0,   0.181,   1.197,   0.333,   0.219,   1.340,   0.372,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:47:03:878, 32992569603246,    6.250,    5.000,  800,   2.623,  19.337,   5.371,   1.223,  10.261,   2.850, 52,  0,   0.158,   1.215,   0.337,   0.216,   1.364,   0.379,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
19:47:03:987, 32992765776859,    6.359,    2.000,  800,   2.472,  19.606,   5.446,   1.003,  10.371,   2.881, 52,  0,   0.158,   1.232,   0.342,   0.265,   1.393,   0.387,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:47:04:098, 32992965445152,    6.470,    2.000,  800,   2.681,  19.904,   5.529,   1.211,  10.505,   2.918, 52,  0,   0.208,   1.255,   0.349,   0.220,   1.417,   0.394,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
19:47:04:192, 32993135147086,    6.564,    5.000,  800,   2.903,  20.177,   5.605,   1.488,  10.645,   2.957, 52,  0,   0.172,   1.271,   0.353,   0.217,   1.438,   0.399,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
19:47:04:302, 32993332876303,    6.674,    4.000, 2200,   3.348,  20.545,   5.707,   1.881,  10.852,   3.014, 52,  0,   0.174,   1.291,   0.358,   0.264,   1.467,   0.407,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:47:04:413, 32993532645790,    6.785,    3.000,  800,   1.862,  20.752,   5.764,   0.464,  10.903,   3.029, 52,  0,   0.154,   1.308,   0.363,   0.203,   1.489,   0.414,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
19:47:04:524, 32993733318298,    6.896,   11.000, 3800,   4.165,  21.216,   5.893,   2.736,  11.208,   3.113, 54,  0,   0.207,   1.331,   0.370,   0.232,   1.515,   0.421,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.068
19:47:04:635, 32993932059853,    7.007,    5.000, 3700,   4.263,  21.687,   6.024,   2.820,  11.520,   3.200, 58,  0,   0.240,   1.357,   0.377,   0.206,   1.538,   0.427,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.188
19:47:04:745, 32994130207935,    7.117,    4.000,  800,   2.725,  21.987,   6.107,   1.321,  11.665,   3.240, 53,  0,   0.176,   1.377,   0.382,   0.201,   1.560,   0.433,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   0.000
19:47:04:856, 32994330060626,    7.228,    5.000,  900,   2.432,  22.257,   6.182,   0.973,  11.773,   3.270, 52,  0,   0.159,   1.394,   0.387,   0.255,   1.588,   0.441,  51.000,  51.000,  71.000,   0.000,   0.000,   29,   0.000
19:47:04:967, 32994530798029,    7.339,    5.000,  800,   2.797,  22.569,   6.269,   1.048,  11.890,   3.303, 52,  0,   0.170,   1.413,   0.393,   0.270,   1.618,   0.450,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.000
19:47:05:079, 32994731668888,    7.451,    3.000, 3200,   3.329,  22.940,   6.372,   1.740,  12.084,   3.357, 52,  0,   0.228,   1.439,   0.400,   0.263,   1.648,   0.458,  51.000,  51.000,  71.000,   0.000,   0.000,   92,   0.000
19:47:05:189, 32994930271287,    7.561,    6.000, 3700,   4.217,  23.406,   6.502,   2.863,  12.400,   3.444, 59,  0,   0.178,   1.458,   0.405,   0.203,   1.670,   0.464,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
19:47:05:300, 32995129258746,    7.672,    6.000,  800,   4.063,  23.855,   6.626,   2.611,  12.689,   3.525, 53,  0,   0.177,   1.478,   0.411,   0.199,   1.692,   0.470,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
19:47:05:411, 32995329150670,    7.783,    5.000,  800,   3.140,  24.203,   6.723,   1.721,  12.880,   3.578, 52,  0,   0.169,   1.497,   0.416,   0.221,   1.717,   0.477,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
19:47:05:535, 32995552104018,    7.907,    8.000, 3700,   4.752,  24.792,   6.887,   3.120,  13.266,   3.685, 53,  0,   0.211,   1.523,   0.423,   0.276,   1.751,   0.486,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.095
19:47:05:631, 32995725107121,    8.003,    2.000,  800,   2.422,  25.025,   6.951,   0.968,  13.359,   3.711, 52,  0,   0.168,   1.539,   0.428,   0.204,   1.770,   0.492,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
19:47:05:740, 32995921380824,    8.112,    5.000,  800,   2.385,  25.285,   7.024,   0.960,  13.464,   3.740, 52,  0,   0.174,   1.558,   0.433,   0.217,   1.794,   0.498,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
19:47:05:848, 32996116655652,    8.220,    6.000,  900,   2.285,  25.533,   7.092,   0.839,  13.555,   3.765, 52,  0,   0.159,   1.575,   0.438,   0.259,   1.822,   0.506,  51.000,  51.000,  71.000,   0.000,   0.000,   26,   0.000
19:47:05:958, 32996313997674,    8.330,    3.000,  800,   2.552,  25.812,   7.170,   1.069,  13.672,   3.798, 52,  0,   0.181,   1.595,   0.443,   0.265,   1.851,   0.514,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.177
19:47:06:081, 32996535702172,    8.453,    4.000, 3800,   3.026,  26.185,   7.274,   1.565,  13.865,   3.851, 54,  0,   0.237,   1.624,   0.451,   0.218,   1.878,   0.522,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.168
19:47:06:164, 32996685216504,    8.536,    5.000,  800,   2.479,  26.391,   7.331,   1.037,  13.951,   3.875, 52,  0,   0.205,   1.641,   0.456,   0.205,   1.895,   0.526,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.072

Total Elapsed Time (sec) = 8.536261
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 26.391113
Cumulative Processor Energy_0 (mWh) = 7.330865
Average Processor Power_0 (Watt) = 3.091648

Cumulative IA Energy_0 (Joules) = 13.951111
Cumulative IA Energy_0 (mWh) = 3.875309
Average IA Power_0 (Watt) = 1.634335

Cumulative DRAM Energy_0 (Joules) = 1.641296
Cumulative DRAM Energy_0 (mWh) = 0.455916
Average DRAM Power_0 (Watt) = 0.192273

Cumulative GT Energy_0 (Joules) = 1.895081
Cumulative GT Energy_0 (mWh) = 0.526411
Average GT Power_0 (Watt) = 0.222004
