System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:39:06:334, 1584198209800,    3.087,    9.000,  800,   1.686,  14.112,   3.920,   0.459,   9.149,   2.541, 54,  0,   0.300,   1.699,   0.472,   0.008,   0.452,   0.126,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:06:443, 1584394474045,    3.196,    4.000,  800,   1.418,  14.267,   3.963,   0.198,   9.171,   2.547, 54,  0,   0.291,   1.731,   0.481,   0.003,   0.453,   0.126,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:06:553, 1584592004629,    3.306,    7.000,  800,   1.635,  14.446,   4.013,   0.387,   9.213,   2.559, 54,  0,   0.309,   1.765,   0.490,   0.006,   0.453,   0.126,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:06:662, 1584788485503,    3.415,    3.000,  800,   1.673,  14.629,   4.064,   0.438,   9.261,   2.572, 54,  0,   0.303,   1.798,   0.499,   0.007,   0.454,   0.126,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:06:771, 1584984886573,    3.524,    6.000, 2900,   2.480,  14.899,   4.139,   1.193,   9.391,   2.609, 54,  0,   0.340,   1.835,   0.510,   0.007,   0.455,   0.126,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:06:881, 1585182192430,    3.634,   11.000, 3700,   3.177,  15.248,   4.235,   1.917,   9.601,   2.667, 56,  0,   0.332,   1.872,   0.520,   0.026,   0.458,   0.127,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.513
14:39:06:992, 1585382351835,    3.745,    4.000,  800,   3.521,  15.639,   4.344,   2.129,   9.838,   2.733, 54,  0,   0.403,   1.916,   0.532,   0.011,   0.459,   0.127,  51.000,  51.000,  71.000,   0.000,   0.000,   33,   1.538
14:39:07:100, 1585576630670,    3.853,   10.000, 3700,   4.410,  16.115,   4.476,   3.034,  10.165,   2.824, 57,  0,   0.420,   1.962,   0.545,   0.043,   0.463,   0.129,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.934
14:39:07:210, 1585775310667,    3.963,    4.000,  800,   2.907,  16.436,   4.566,   1.523,  10.333,   2.870, 54,  0,   0.394,   2.005,   0.557,   0.024,   0.466,   0.129,  51.000,  51.000,  71.000,   0.000,   0.000,   78,   5.085
14:39:07:319, 1585971685601,    4.072,    6.000,  800,   1.531,  16.603,   4.612,   0.307,  10.367,   2.880, 54,  0,   0.301,   2.038,   0.566,   0.011,   0.467,   0.130,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:07:429, 1586169298323,    4.182,    5.000,  800,   1.536,  16.772,   4.659,   0.311,  10.401,   2.889, 54,  0,   0.302,   2.071,   0.575,   0.002,   0.467,   0.130,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:07:538, 1586365107709,    4.291,    6.000,  800,   1.566,  16.942,   4.706,   0.323,  10.436,   2.899, 54,  0,   0.294,   2.103,   0.584,   0.007,   0.468,   0.130,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:07:649, 1586564923764,    4.402,    5.000,  800,   1.565,  17.116,   4.754,   0.253,  10.464,   2.907, 53,  0,   0.296,   2.136,   0.593,   0.009,   0.469,   0.130,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:07:758, 1586761522798,    4.511,    6.000, 1200,   3.020,  17.446,   4.846,   1.596,  10.639,   2.955, 54,  0,   0.364,   2.176,   0.604,   0.008,   0.470,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:07:881, 1586982583050,    4.634,   16.000, 3800,   2.438,  17.745,   4.929,   1.234,  10.790,   2.997, 62,  0,   0.301,   2.213,   0.615,   0.016,   0.472,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.417
14:39:07:976, 1587154095835,    4.729,    4.000, 1100,   3.856,  18.113,   5.031,   2.375,  11.016,   3.060, 54,  0,   0.423,   2.253,   0.626,   0.016,   0.474,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,   44,   4.044
14:39:08:085, 1587349720570,    4.838,   10.000, 3700,   4.616,  18.614,   5.171,   3.256,  11.370,   3.158, 56,  0,   0.326,   2.289,   0.636,   0.006,   0.474,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
14:39:08:194, 1587546631618,    4.947,    5.000,  900,   5.392,  19.204,   5.334,   3.900,  11.797,   3.277, 55,  0,   0.363,   2.328,   0.647,   0.009,   0.475,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:08:305, 1587746164568,    5.058,    4.000, 2000,   1.655,  19.387,   5.385,   0.439,  11.846,   3.290, 54,  0,   0.285,   2.360,   0.656,   0.008,   0.476,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:08:415, 1587942668730,    5.167,   13.000, 3700,   7.922,  20.252,   5.626,   6.540,  12.560,   3.489, 66,  0,   0.501,   2.414,   0.671,   0.040,   0.481,   0.133,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.817
14:39:08:525, 1588140781893,    5.277,   17.000, 3700,  17.053,  22.129,   6.147,  15.450,  14.260,   3.961, 75,  0,   0.464,   2.466,   0.685,   0.023,   0.483,   0.134,  51.000,  51.000,  71.000,   0.000,   0.000,   66,   5.939
14:39:08:635, 1588339028434,    5.388,   15.000, 3700,  16.315,  23.926,   6.646,  14.957,  15.907,   4.419, 76,  0,   0.302,   2.499,   0.694,   0.056,   0.489,   0.136,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   1.512
14:39:08:745, 1588537525019,    5.498,   13.000, 3700,  15.716,  25.659,   7.128,  14.553,  17.512,   4.865, 80,  0,   0.175,   2.518,   0.699,   0.002,   0.489,   0.136,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
14:39:08:870, 1588762902259,    5.623,   26.000, 3800,  16.184,  27.686,   7.690,  15.022,  19.393,   5.387, 74,  0,   0.194,   2.542,   0.706,   0.026,   0.493,   0.137,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.438
14:39:08:965, 1588934193070,    5.718,   13.000, 3700,  15.995,  29.208,   8.113,  14.674,  20.789,   5.775, 79,  0,   0.258,   2.567,   0.713,   0.017,   0.494,   0.137,  51.000,  51.000,  71.000,   0.000,   0.000,   36,   1.472
14:39:09:076, 1589132467840,    5.828,   17.000, 3800,  17.396,  31.124,   8.646,  15.774,  22.527,   6.258, 87,  0,   0.314,   2.602,   0.723,   0.006,   0.495,   0.137,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:09:187, 1589333003547,    5.940,   20.000, 3700,  18.920,  33.232,   9.231,  17.525,  24.479,   6.800, 81,  0,   0.429,   2.649,   0.736,   0.009,   0.496,   0.138,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:09:296, 1589529496538,    6.049,   12.000, 3700,  15.552,  34.930,   9.703,  14.354,  26.046,   7.235, 76,  0,   0.171,   2.668,   0.741,   0.007,   0.497,   0.138,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:09:406, 1589726299092,    6.158,   19.000, 3700,  18.766,  36.981,  10.273,  17.221,  27.929,   7.758, 83,  0,   0.420,   2.714,   0.754,   0.006,   0.497,   0.138,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:09:515, 1589923059351,    6.268,   13.000, 3700,  15.974,  38.728,  10.758,  14.630,  29.529,   8.202, 80,  0,   0.239,   2.740,   0.761,   0.020,   0.499,   0.139,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.193
14:39:09:625, 1590121696759,    6.378,   13.000, 3800,  15.539,  40.442,  11.234,  14.350,  31.112,   8.642, 81,  0,   0.174,   2.759,   0.766,   0.006,   0.500,   0.139,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
14:39:09:736, 1590320379261,    6.488,   18.000, 3700,  18.148,  42.445,  11.790,  16.781,  32.964,   9.157, 77,  0,   0.301,   2.793,   0.776,   0.007,   0.501,   0.139,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:09:846, 1590518925059,    6.599,   13.000, 3700,  15.466,  44.151,  12.264,  14.283,  34.540,   9.594, 82,  0,   0.180,   2.812,   0.781,   0.006,   0.502,   0.139,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:09:957, 1590718510818,    6.709,   16.000, 3700,  16.907,  46.026,  12.785,  15.586,  36.268,  10.074, 83,  0,   0.261,   2.841,   0.789,   0.033,   0.505,   0.140,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.868
14:39:10:067, 1590917313519,    6.820,   14.000, 3700,  15.680,  47.758,  13.266,  14.514,  37.871,  10.520, 83,  0,   0.186,   2.862,   0.795,   0.008,   0.506,   0.141,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
14:39:10:161, 1591087078534,    6.914,   18.000, 3700,  18.760,  49.527,  13.758,  17.560,  39.527,  10.980, 78,  0,   0.250,   2.886,   0.802,   0.010,   0.507,   0.141,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:10:271, 1591283784171,    7.024,   12.000, 3700,  15.597,  51.232,  14.231,  14.246,  41.084,  11.412, 85,  0,   0.165,   2.904,   0.807,   0.007,   0.508,   0.141,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:10:395, 1591507627893,    7.148,   13.000, 3700,  15.795,  53.196,  14.777,  14.479,  42.885,  11.912, 83,  0,   0.181,   2.926,   0.813,   0.006,   0.509,   0.141,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:10:489, 1591677397806,    7.242,   13.000, 3700,  15.624,  54.669,  15.186,  14.485,  44.251,  12.292, 78,  0,   0.173,   2.942,   0.817,   0.011,   0.510,   0.142,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:10:600, 1591875916647,    7.352,   12.000, 3700,  15.509,  56.380,  15.661,  14.079,  45.804,  12.723, 79,  0,   0.174,   2.961,   0.823,   0.007,   0.510,   0.142,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:10:711, 1592075611159,    7.463,   12.000, 3700,  15.670,  58.118,  16.144,  14.476,  47.410,  13.169, 85,  0,   0.158,   2.979,   0.828,   0.004,   0.511,   0.142,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:10:820, 1592272108449,    7.573,   13.000, 3700,  15.877,  59.852,  16.625,  14.651,  49.009,  13.614, 86,  0,   0.182,   2.999,   0.833,   0.007,   0.512,   0.142,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:10:929, 1592469108699,    7.682,   14.000, 3700,  16.183,  61.623,  17.117,  15.023,  50.653,  14.070, 83,  0,   0.212,   3.022,   0.839,   0.018,   0.514,   0.143,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.531
14:39:11:040, 1592667663490,    7.792,   13.000, 3700,  15.898,  63.376,  17.605,  14.568,  52.260,  14.517, 86,  0,   0.179,   3.042,   0.845,   0.003,   0.514,   0.143,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
14:39:11:150, 1592866046614,    7.903,   13.000, 3700,  15.393,  65.073,  18.076,  14.166,  53.821,  14.950, 76,  0,   0.218,   3.066,   0.852,   0.009,   0.515,   0.143,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:11:261, 1593065764544,    8.014,   14.000, 3800,  16.328,  66.885,  18.579,  15.090,  55.496,  15.415, 80,  0,   0.177,   3.086,   0.857,   0.006,   0.516,   0.143,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:11:371, 1593264324346,    8.124,   13.000, 3700,  15.619,  68.608,  19.058,  14.451,  57.090,  15.858, 82,  0,   0.180,   3.105,   0.863,   0.008,   0.516,   0.143,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:11:479, 1593459155111,    8.232,   13.000, 3700,  15.460,  70.281,  19.522,  14.221,  58.629,  16.286, 76,  0,   0.174,   3.124,   0.868,   0.007,   0.517,   0.144,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:11:590, 1593657742170,    8.342,   14.000, 3700,  15.919,  72.037,  20.010,  14.628,  60.243,  16.734, 83,  0,   0.178,   3.144,   0.873,   0.006,   0.518,   0.144,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:11:701, 1593858071929,    8.454,   12.000, 3700,  15.473,  73.759,  20.489,  14.289,  61.833,  17.176, 83,  0,   0.169,   3.163,   0.879,   0.009,   0.519,   0.144,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:11:810, 1594054928160,    8.563,   13.000, 3700,  15.849,  75.493,  20.970,  14.649,  63.435,  17.621, 85,  0,   0.191,   3.184,   0.884,   0.011,   0.520,   0.144,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:11:921, 1594253320780,    8.673,   15.000, 3700,  16.658,  77.329,  21.480,  15.319,  65.124,  18.090, 82,  0,   0.231,   3.209,   0.891,   0.030,   0.523,   0.145,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.642
14:39:12:032, 1594453559539,    8.785,   12.000, 3700,  15.294,  79.030,  21.953,  14.102,  66.693,  18.526, 83,  0,   0.158,   3.227,   0.896,   0.004,   0.524,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
14:39:12:142, 1594652074703,    8.895,   16.000, 3700,  17.023,  80.907,  22.474,  15.838,  68.439,  19.011, 93,  0,   0.236,   3.253,   0.904,   0.008,   0.525,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:12:252, 1594850714953,    9.005,   15.000, 3700,  17.301,  82.817,  23.005,  15.921,  70.196,  19.499, 93,  0,   0.181,   3.273,   0.909,   0.007,   0.525,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:12:362, 1595048447189,    9.115,   12.000, 3700,  15.423,  84.511,  23.475,  14.123,  71.748,  19.930, 93,  0,   0.160,   3.290,   0.914,   0.007,   0.526,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:12:472, 1595245301803,    9.224,   12.000, 3700,  15.620,  86.219,  23.950,  14.322,  73.314,  20.365, 84,  0,   0.179,   3.310,   0.919,   0.006,   0.527,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:12:582, 1595443935949,    9.335,   12.000, 3700,  15.295,  87.907,  24.419,  14.114,  74.871,  20.798, 81,  0,   0.158,   3.327,   0.924,   0.010,   0.528,   0.147,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:12:692, 1595642500697,    9.445,   13.000, 3700,  15.563,  89.624,  24.896,  14.372,  76.457,  21.238, 85,  0,   0.178,   3.347,   0.930,   0.011,   0.529,   0.147,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:12:787, 1595812357601,    9.539,   12.000, 3700,  15.897,  91.124,  25.312,  14.576,  77.832,  21.620, 85,  0,   0.169,   3.363,   0.934,   0.010,   0.530,   0.147,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:12:910, 1596034297854,    9.663,   16.000, 3700,  16.514,  93.160,  25.878,  15.300,  79.719,  22.144, 84,  0,   0.213,   3.389,   0.941,   0.025,   0.533,   0.148,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.589
14:39:13:020, 1596232066455,    9.773,   23.000, 3700,  20.546,  95.418,  26.505,  18.769,  81.781,  22.717, 83,  0,   0.528,   3.447,   0.958,   0.004,   0.534,   0.148,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   0.000
14:39:13:128, 1596427206719,    9.881,   24.000, 3700,  20.824,  97.675,  27.132,  18.856,  83.825,  23.285, 79,  0,   0.543,   3.506,   0.974,   0.006,   0.534,   0.148,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:13:236, 1596621986377,    9.989,   24.000, 3700,  21.216,  99.971,  27.770,  19.245,  85.908,  23.863, 90,  0,   0.548,   3.565,   0.990,   0.007,   0.535,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:13:346, 1596818664721,   10.098,   16.000, 3700,  18.209, 101.961,  28.322,  16.042,  87.660,  24.350, 86,  0,   0.344,   3.603,   1.001,   0.007,   0.536,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:13:455, 1597015253732,   10.208,   15.000, 3700,  16.792, 103.795,  28.832,  15.530,  89.357,  24.821, 84,  0,   0.234,   3.628,   1.008,   0.010,   0.537,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:13:563, 1597209122185,   10.315,   13.000, 3700,  15.661, 105.481,  29.300,  14.377,  90.905,  25.251, 86,  0,   0.176,   3.647,   1.013,   0.006,   0.537,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:13:674, 1597409685458,   10.427,   12.000, 3700,  15.623, 107.222,  29.784,  14.450,  92.515,  25.699, 82,  0,   0.169,   3.666,   1.018,   0.009,   0.538,   0.150,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:13:783, 1597606337385,   10.536,   13.000, 3700,  15.885, 108.958,  30.266,  14.653,  94.116,  26.143, 79,  0,   0.193,   3.687,   1.024,   0.008,   0.539,   0.150,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:13:892, 1597801710363,   10.645,   21.000, 3700,  16.875, 110.789,  30.775,  15.591,  95.808,  26.613, 82,  0,   0.214,   3.711,   1.031,   0.038,   0.543,   0.151,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.681
14:39:14:000, 1597996417195,   10.753,   12.000, 3700,  15.762, 112.494,  31.248,  14.308,  97.356,  27.043, 85,  0,   0.183,   3.730,   1.036,   0.008,   0.544,   0.151,  51.000,  51.000,  71.000,   0.000,   0.000,   45,   0.000
14:39:14:108, 1598191280689,   10.861,   13.000, 3700,  15.905, 114.216,  31.727,  14.688,  98.946,  27.485, 80,  0,   0.169,   3.749,   1.041,   0.011,   0.546,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:14:218, 1598388055913,   10.970,   17.000, 3700,  18.015, 116.185,  32.274,  16.607, 100.761,  27.989, 80,  0,   0.239,   3.775,   1.049,   0.004,   0.546,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:14:327, 1598584770492,   11.080,   15.000, 3700,  16.899, 118.032,  32.787,  15.527, 102.458,  28.461, 84,  0,   0.210,   3.798,   1.055,   0.012,   0.547,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:14:435, 1598780578469,   11.188,   13.000, 3700,  15.848, 119.756,  33.266,  14.531, 104.039,  28.900, 89,  0,   0.194,   3.819,   1.061,   0.005,   0.548,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
14:39:14:544, 1598975183039,   11.297,   13.000, 3700,  16.055, 121.492,  33.748,  14.645, 105.622,  29.340, 86,  0,   0.181,   3.839,   1.066,   0.009,   0.549,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
14:39:14:656, 1599177191507,   11.409,   12.000, 3800,  15.700, 123.254,  34.237,  14.462, 107.245,  29.790, 79,  0,   0.189,   3.860,   1.072,   0.007,   0.550,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
