System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:30:29:499, 357115695414702,    1.325,   14.000, 3500,   5.500,   5.522,   1.534,   3.927,   3.429,   0.952, 63,  0,   0.253,   0.565,   0.157,   0.248,   0.231,   0.064,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.988
13:30:29:608, 357115892143465,    1.434,    4.000,  900,   3.194,   5.871,   1.631,   1.606,   3.604,   1.001, 57,  0,   0.208,   0.588,   0.163,   0.211,   0.254,   0.071,  51.000,  51.000,  71.000,   0.000,   0.000,   23,   0.294
13:30:29:718, 357116090302112,    1.544,    3.000,  900,   2.472,   6.143,   1.706,   0.998,   3.714,   1.032, 57,  0,   0.162,   0.606,   0.168,   0.258,   0.283,   0.079,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
13:30:29:829, 357116289198075,    1.655,    5.000,  800,   2.622,   6.433,   1.787,   1.197,   3.847,   1.069, 57,  0,   0.178,   0.626,   0.174,   0.221,   0.307,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.157
13:30:29:937, 357116485268871,    1.764,    7.000, 1100,   3.307,   6.793,   1.887,   1.878,   4.051,   1.125, 57,  0,   0.230,   0.651,   0.181,   0.219,   0.331,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.110
13:30:30:047, 357116681358637,    1.873,    9.000,  800,   2.270,   7.040,   1.956,   0.819,   4.140,   1.150, 57,  0,   0.235,   0.676,   0.188,   0.209,   0.354,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.138
13:30:30:154, 357116873731223,    1.980,    4.000,  900,   3.272,   7.390,   2.053,   1.839,   4.337,   1.205, 57,  0,   0.200,   0.698,   0.194,   0.217,   0.377,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.071
13:30:30:262, 357117068108177,    2.088,    5.000, 3700,   3.739,   7.794,   2.165,   2.315,   4.587,   1.274, 63,  0,   0.190,   0.718,   0.199,   0.217,   0.400,   0.111,  51.000,  51.000,  71.000,   0.000,   0.000,  131,   0.000
13:30:30:371, 357117265113716,    2.197,    8.000, 1600,   8.202,   8.691,   2.414,   6.502,   5.299,   1.472, 58,  0,   0.287,   0.750,   0.208,   0.199,   0.422,   0.117,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:30:499, 357117496194131,    2.325,   19.000, 3800,   4.057,   9.212,   2.559,   2.580,   5.630,   1.564, 67,  0,   0.265,   0.784,   0.218,   0.213,   0.449,   0.125,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.411
13:30:30:592, 357117661904386,    2.418,    7.000, 2300,   5.983,   9.763,   2.712,   4.389,   6.034,   1.676, 59,  0,   0.382,   0.819,   0.227,   0.249,   0.472,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,   15,   2.237
13:30:30:701, 357117858580346,    2.527,    8.000, 1100,   2.859,  10.075,   2.799,   1.442,   6.191,   1.720, 58,  0,   0.227,   0.844,   0.234,   0.208,   0.495,   0.138,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
13:30:30:810, 357118055152611,    2.636,   13.000, 1100,   2.691,  10.369,   2.880,   1.226,   6.325,   1.757, 58,  0,   0.283,   0.875,   0.243,   0.230,   0.520,   0.145,  51.000,  51.000,  71.000,   0.000,   0.000,   11,   1.504
13:30:30:918, 357118250252672,    2.744,   15.000, 1100,   2.620,  10.653,   2.959,   1.061,   6.440,   1.789, 57,  0,   0.395,   0.917,   0.255,   0.039,   0.524,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
13:30:31:042, 357118473512422,    2.868,   13.000, 1100,   2.396,  10.950,   3.042,   1.088,   6.575,   1.826, 58,  0,   0.392,   0.966,   0.268,   0.011,   0.526,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:31:151, 357118669460150,    2.977,    9.000, 1100,   2.020,  11.170,   3.103,   0.816,   6.664,   1.851, 57,  0,   0.358,   1.005,   0.279,   0.007,   0.527,   0.146,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
13:30:31:247, 357118841383236,    3.073,   12.000, 3100,   2.930,  11.450,   3.181,   1.743,   6.831,   1.897, 57,  0,   0.356,   1.039,   0.289,   0.010,   0.527,   0.147,  51.000,  51.000,  71.000,   0.000,   0.000,   77,   0.000
13:30:31:355, 357119037373001,    3.182,   14.000,  800,   2.389,  11.710,   3.253,   1.001,   6.940,   1.928, 57,  0,   0.355,   1.078,   0.299,   0.007,   0.528,   0.147,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
13:30:31:494, 357119286331333,    3.320,   17.000, 3800,   4.183,  12.289,   3.414,   2.933,   7.345,   2.040, 64,  0,   0.340,   1.125,   0.312,   0.057,   0.536,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   1.038
13:30:31:574, 357119431272201,    3.401,    6.000,  800,   3.747,  12.590,   3.497,   2.299,   7.530,   2.092, 58,  0,   0.397,   1.156,   0.321,   0.015,   0.537,   0.149,  51.000,  51.000,  71.000,   0.000,   0.000,   33,   0.302
13:30:31:686, 357119631877084,    3.512,   14.000, 3700,   3.479,  12.978,   3.605,   2.305,   7.787,   2.163, 61,  0,   0.315,   1.192,   0.331,   0.099,   0.548,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:31:794, 357119826184873,    3.620,   22.000, 2500,  12.938,  14.375,   3.993,  10.566,   8.928,   2.480, 59,  0,   0.809,   1.279,   0.355,   0.416,   0.593,   0.165,  51.000,  51.000,  71.000,   0.000,   0.000,   70,  13.170
13:30:31:903, 357120023475695,    3.730,   12.000,  900,   3.112,  14.716,   4.088,   1.639,   9.107,   2.530, 58,  0,   0.233,   1.304,   0.362,   0.200,   0.615,   0.171,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
13:30:32:013, 357120220205574,    3.839,    8.000, 1200,   3.740,  15.125,   4.201,   2.245,   9.353,   2.598, 58,  0,   0.273,   1.334,   0.371,   0.260,   0.644,   0.179,  51.000,  51.000,  71.000,   0.000,   0.000,   28,   0.454
13:30:32:123, 357120418527140,    3.949,    2.000,  900,   2.593,  15.410,   4.281,   1.138,   9.478,   2.633, 57,  0,   0.191,   1.355,   0.376,   0.251,   0.671,   0.186,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
13:30:32:233, 357120616337396,    4.059,    7.000,  900,   2.550,  15.690,   4.358,   1.116,   9.601,   2.667, 57,  0,   0.171,   1.374,   0.382,   0.214,   0.695,   0.193,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
13:30:32:343, 357120814854410,    4.169,    7.000, 3500,   7.065,  16.470,   4.575,   5.627,  10.221,   2.839, 65,  0,   0.213,   1.397,   0.388,   0.262,   0.724,   0.201,  51.000,  51.000,  71.000,   0.000,   0.000,  166,   0.000
13:30:32:453, 357121012435039,    4.279,    4.000,  900,   2.975,  16.796,   4.666,   1.264,  10.360,   2.878, 57,  0,   0.160,   1.415,   0.393,   0.197,   0.745,   0.207,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
13:30:32:564, 357121212759189,    4.390,    6.000, 2000,   5.793,  17.441,   4.845,   4.312,  10.840,   3.011, 58,  0,   0.237,   1.441,   0.400,   0.271,   0.776,   0.215,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.469
13:30:32:674, 357121410706193,    4.500,   15.000, 3700,  10.208,  18.563,   5.156,   8.591,  11.785,   3.274, 68,  0,   0.441,   1.490,   0.414,   0.226,   0.800,   0.222,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.287
13:30:32:786, 357121611600834,    4.612,   15.000, 3700,  16.532,  20.409,   5.669,  14.417,  13.394,   3.721, 89,  0,   0.395,   1.534,   0.426,   0.224,   0.825,   0.229,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.122
13:30:32:896, 357121810028751,    4.722,   12.000, 3700,  14.925,  22.054,   6.126,  13.432,  14.875,   4.132, 93,  0,   0.156,   1.551,   0.431,   0.213,   0.849,   0.236,  51.000,  51.000,  71.000,   0.000,   0.000,  152,   0.000
13:30:33:005, 357122006713658,    4.831,   13.000, 3700,  14.970,  23.690,   6.580,  13.571,  16.358,   4.544, 92,  0,   0.165,   1.569,   0.436,   0.203,   0.871,   0.242,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:33:116, 357122205286238,    4.942,   12.000, 3700,  14.949,  25.339,   7.039,  13.467,  17.843,   4.956, 82,  0,   0.174,   1.588,   0.441,   0.201,   0.893,   0.248,  51.000,  51.000,  71.000,   0.000,   0.000,  161,   0.000
13:30:33:227, 357122405379450,    5.053,   12.000, 3700,  14.917,  26.997,   7.499,  13.524,  19.347,   5.374, 93,  0,   0.155,   1.606,   0.446,   0.206,   0.916,   0.254,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:33:335, 357122600666503,    5.161,   13.000, 3700,  15.146,  28.640,   7.956,  13.776,  20.841,   5.789, 83,  0,   0.185,   1.626,   0.452,   0.200,   0.938,   0.261,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:33:444, 357122795479807,    5.270,   12.000, 3700,  14.884,  30.251,   8.403,  13.391,  22.291,   6.192, 81,  0,   0.161,   1.643,   0.456,   0.192,   0.959,   0.266,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:33:554, 357122994301630,    5.380,   18.000, 3700,  16.096,  32.029,   8.897,  14.695,  23.914,   6.643, 80,  0,   0.240,   1.670,   0.464,   0.208,   0.982,   0.273,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.525
13:30:33:664, 357123192738989,    5.490,   15.000, 3700,  16.400,  33.837,   9.399,  14.678,  25.532,   7.092, 83,  0,   0.305,   1.703,   0.473,   0.194,   1.003,   0.279,  51.000,  51.000,  71.000,   0.000,   0.000,  159,   0.000
13:30:33:773, 357123389270182,    5.599,   13.000, 3700,  15.600,  35.540,   9.872,  14.076,  27.069,   7.519, 94,  0,   0.211,   1.726,   0.480,   0.212,   1.026,   0.285,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.436
13:30:33:882, 357123584475752,    5.708,   13.000, 3700,  14.893,  37.155,  10.321,  13.518,  28.535,   7.926, 85,  0,   0.168,   1.745,   0.485,   0.199,   1.048,   0.291,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:33:991, 357123780058735,    5.817,   12.000, 3700,  14.635,  38.746,  10.763,  13.186,  29.967,   8.324, 93,  0,   0.157,   1.762,   0.489,   0.193,   1.069,   0.297,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:34:100, 357123976985840,    5.926,   13.000, 3700,  14.883,  40.374,  11.215,  13.533,  31.448,   8.736, 81,  0,   0.171,   1.780,   0.495,   0.191,   1.090,   0.303,  51.000,  51.000,  71.000,   0.000,   0.000,  172,   0.000
13:30:34:209, 357124173999543,    6.035,   12.000, 3700,  14.951,  42.010,  11.670,  13.492,  32.925,   9.146, 84,  0,   0.168,   1.799,   0.500,   0.191,   1.111,   0.308,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:34:320, 357124372496589,    6.146,   13.000, 3700,  14.870,  43.650,  12.125,  13.503,  34.414,   9.559, 79,  0,   0.169,   1.817,   0.505,   0.192,   1.132,   0.314,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:34:429, 357124568889967,    6.255,   20.000, 3700,  18.475,  45.666,  12.685,  17.071,  36.276,  10.077, 91,  0,   0.197,   1.839,   0.511,   0.191,   1.153,   0.320,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:34:540, 357124769264248,    6.366,   17.000, 3700,  16.081,  47.456,  13.182,  14.669,  37.909,  10.530, 83,  0,   0.209,   1.862,   0.517,   0.206,   1.175,   0.327,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   1.705
13:30:34:648, 357124964283112,    6.474,   12.000, 3700,  15.262,  49.109,  13.642,  13.784,  39.403,  10.945, 93,  0,   0.163,   1.880,   0.522,   0.195,   1.197,   0.332,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
13:30:34:759, 357125162451300,    6.585,   13.000, 3700,  15.491,  50.815,  14.115,  14.077,  40.953,  11.376, 95,  0,   0.186,   1.900,   0.528,   0.196,   1.218,   0.338,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:34:868, 357125359290983,    6.694,   12.000, 3700,  14.865,  52.441,  14.567,  13.513,  42.430,  11.786, 93,  0,   0.158,   1.918,   0.533,   0.194,   1.239,   0.344,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:34:977, 357125555654696,    6.803,   12.000, 3700,  15.031,  54.080,  15.022,  13.452,  43.898,  12.194, 85,  0,   0.161,   1.935,   0.538,   0.192,   1.260,   0.350,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:085, 357125750701159,    6.911,   13.000, 3700,  15.000,  55.706,  15.474,  13.612,  45.373,  12.604, 83,  0,   0.163,   1.953,   0.542,   0.190,   1.281,   0.356,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:194, 357125946834228,    7.020,   11.000, 3700,  14.555,  57.292,  15.914,  13.139,  46.805,  13.001, 78,  0,   0.156,   1.970,   0.547,   0.185,   1.301,   0.361,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:304, 357126143342655,    7.129,   13.000, 3700,  15.429,  58.976,  16.382,  13.931,  48.325,  13.424, 94,  0,   0.181,   1.989,   0.553,   0.191,   1.322,   0.367,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:414, 357126341887791,    7.240,   13.000, 3700,  14.660,  60.593,  16.831,  13.300,  49.792,  13.831, 92,  0,   0.162,   2.007,   0.558,   0.191,   1.343,   0.373,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:523, 357126538802518,    7.349,   18.000, 3700,  16.505,  62.399,  17.333,  15.116,  51.446,  14.291, 79,  0,   0.210,   2.030,   0.564,   0.208,   1.366,   0.379,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.605
13:30:35:632, 357126733753749,    7.457,   12.000, 3700,  15.177,  64.043,  17.790,  13.674,  52.927,  14.702, 85,  0,   0.180,   2.050,   0.569,   0.189,   1.386,   0.385,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
13:30:35:742, 357126932043673,    7.568,   13.000, 3800,  15.339,  65.732,  18.259,  13.915,  54.460,  15.128, 93,  0,   0.206,   2.073,   0.576,   0.192,   1.407,   0.391,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:852, 357127130599421,    7.678,   12.000, 3700,  15.053,  67.393,  18.720,  13.692,  55.970,  15.547, 91,  0,   0.172,   2.091,   0.581,   0.190,   1.428,   0.397,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:35:961, 357127327263390,    7.787,   13.000, 3700,  15.148,  69.048,  19.180,  13.720,  57.469,  15.964, 91,  0,   0.211,   2.115,   0.587,   0.192,   1.449,   0.403,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:36:071, 357127524104893,    7.897,   13.000, 3700,  15.061,  70.695,  19.637,  13.590,  58.956,  16.377, 80,  0,   0.167,   2.133,   0.592,   0.191,   1.470,   0.408,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:36:181, 357127722828433,    8.007,   16.000, 3700,  17.545,  72.632,  20.175,  16.057,  60.728,  16.869, 86,  0,   0.219,   2.157,   0.599,   0.185,   1.491,   0.414,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:36:291, 357127920455545,    8.117,   24.000, 3700,  22.091,  75.057,  20.849,  19.962,  62.920,  17.478, 81,  0,   0.372,   2.198,   0.611,   0.188,   1.511,   0.420,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:36:400, 357128117018692,    8.226,   12.000, 3700,  15.232,  76.721,  21.311,  13.536,  64.398,  17.888, 95,  0,   0.160,   2.215,   0.615,   0.193,   1.532,   0.426,  51.000,  51.000,  71.000,   0.000,   0.000,  165,   0.000
13:30:36:510, 357128315665508,    8.336,   21.000, 3700,  18.579,  78.771,  21.881,  16.974,  66.272,  18.409, 84,  0,   0.214,   2.239,   0.622,   0.214,   1.556,   0.432,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.615
13:30:36:620, 357128512434166,    8.446,   12.000, 3700,  14.759,  80.384,  22.329,  13.278,  67.723,  18.812, 82,  0,   0.167,   2.257,   0.627,   0.188,   1.577,   0.438,  51.000,  51.000,  71.000,   0.000,   0.000,  162,   0.000
13:30:36:729, 357128708944573,    8.555,   12.000, 3700,  14.952,  82.017,  22.782,  13.558,  69.203,  19.223, 94,  0,   0.156,   2.274,   0.632,   0.192,   1.598,   0.444,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:36:839, 357128907820003,    8.665,   12.000, 3700,  15.006,  83.675,  23.243,  13.660,  70.713,  19.642, 80,  0,   0.167,   2.293,   0.637,   0.195,   1.619,   0.450,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:36:933, 357129076998438,    8.759,   12.000, 3700,  15.248,  85.108,  23.641,  13.820,  72.011,  20.003, 97,  0,   0.160,   2.308,   0.641,   0.193,   1.637,   0.455,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:37:058, 357129300670725,    8.884,   12.000, 3700,  15.470,  87.030,  24.175,  13.977,  73.748,  20.486, 97,  0,   0.161,   2.328,   0.647,   0.196,   1.662,   0.462,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:37:167, 357129497395616,    8.993,   13.000, 3700,  14.997,  88.669,  24.630,  13.633,  75.238,  20.900, 94,  0,   0.164,   2.346,   0.652,   0.195,   1.683,   0.467,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:37:261, 357129667424396,    9.087,   12.000, 3700,  14.877,  90.075,  25.021,  13.535,  76.517,  21.255, 93,  0,   0.171,   2.362,   0.656,   0.195,   1.701,   0.473,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:37:385, 357129890889689,    9.211,   13.000, 3700,  15.248,  91.968,  25.547,  13.842,  78.235,  21.732, 86,  0,   0.179,   2.384,   0.662,   0.190,   1.725,   0.479,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:37:503, 357130104309452,    9.330,   25.000, 3700,  16.332,  93.904,  26.084,  14.898,  80.002,  22.223, 80,  0,   0.184,   2.406,   0.668,   0.205,   1.749,   0.486,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.306
13:30:37:590, 357130259254091,    9.416,   14.000, 3700,  15.486,  95.237,  26.455,  14.011,  81.208,  22.558, 80,  0,   0.234,   2.426,   0.674,   0.206,   1.767,   0.491,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.858
13:30:37:701, 357130458826314,    9.527,   17.000, 3700,  17.546,  97.182,  26.995,  15.855,  82.966,  23.046, 91,  0,   0.231,   2.452,   0.681,   0.190,   1.788,   0.497,  51.000,  51.000,  71.000,   0.000,   0.000,  149,   0.000
13:30:37:812, 357130658714313,    9.638,   12.000, 3700,  14.976,  98.846,  27.457,  13.519,  84.467,  23.463, 93,  0,   0.153,   2.469,   0.686,   0.191,   1.809,   0.503,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:37:923, 357130858942349,    9.749,   13.000, 3700,  15.110, 100.526,  27.924,  13.716,  85.993,  23.887, 93,  0,   0.174,   2.488,   0.691,   0.192,   1.831,   0.509,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:035, 357131059692923,    9.861,   12.000, 3700,  15.368, 102.240,  28.400,  13.734,  87.524,  24.312, 84,  0,   0.165,   2.506,   0.696,   0.191,   1.852,   0.514,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:142, 357131252582764,    9.968,   13.000, 3700,  15.171, 103.866,  28.852,  13.745,  88.997,  24.721, 86,  0,   0.180,   2.526,   0.702,   0.190,   1.872,   0.520,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:253, 357131452634073,   10.079,   12.000, 3700,  15.131, 105.548,  29.319,  13.749,  90.525,  25.146, 95,  0,   0.166,   2.544,   0.707,   0.191,   1.893,   0.526,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:363, 357131651203350,   10.189,   12.000, 3700,  15.088, 107.212,  29.781,  13.573,  92.023,  25.562, 92,  0,   0.159,   2.562,   0.712,   0.191,   1.915,   0.532,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:495, 357131889901007,   10.322,   25.000, 3800,  17.951, 109.593,  30.442,  16.557,  94.218,  26.172, 94,  0,   0.198,   2.588,   0.719,   0.201,   1.941,   0.539,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.320
13:30:38:583, 357132046478105,   10.409,   13.000, 3700,  15.668, 110.956,  30.821,  14.018,  95.438,  26.510, 95,  0,   0.201,   2.605,   0.724,   0.204,   1.959,   0.544,  51.000,  51.000,  71.000,   0.000,   0.000,   25,   2.665
13:30:38:695, 357132247851665,   10.521,   13.000, 3700,  15.303, 112.668,  31.297,  13.839,  96.986,  26.941, 84,  0,   0.208,   2.629,   0.730,   0.189,   1.980,   0.550,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:806, 357132448039872,   10.632,   12.000, 3700,  15.285, 114.368,  31.769,  13.914,  98.533,  27.370, 97,  0,   0.164,   2.647,   0.735,   0.195,   2.002,   0.556,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:38:917, 357132648346475,   10.743,   12.000, 3700,  15.082, 116.046,  32.235,  13.669, 100.055,  27.793, 97,  0,   0.157,   2.664,   0.740,   0.193,   2.023,   0.562,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:39:028, 357132846626757,   10.854,   12.000, 3700,  15.534, 117.757,  32.710,  14.002, 101.597,  28.221, 97,  0,   0.171,   2.683,   0.745,   0.199,   2.045,   0.568,  51.000,  51.000,  71.000,   0.000,   0.000,  148,   0.000
13:30:39:151, 357133068694046,   10.977,   13.000, 3700,  15.641, 119.687,  33.246,  14.111, 103.338,  28.705, 97,  0,   0.174,   2.705,   0.751,   0.199,   2.070,   0.575,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:39:246, 357133240764603,   11.072,   12.000, 3700,  14.869, 121.108,  33.641,  13.390, 104.618,  29.060, 84,  0,   0.155,   2.720,   0.755,   0.190,   2.088,   0.580,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:39:370, 357133462626183,   11.196,   15.000, 3700,  15.645, 123.037,  34.177,  14.275, 106.377,  29.549, 82,  0,   0.190,   2.743,   0.762,   0.189,   2.111,   0.587,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:39:504, 357133703925045,   11.330,   25.000, 3700,  17.350, 125.362,  34.823,  15.858, 108.503,  30.140, 83,  0,   0.244,   2.776,   0.771,   0.207,   2.139,   0.594,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.970
13:30:39:587, 357133854277645,   11.413,   16.000, 3700,  16.464, 126.738,  35.205,  15.198, 109.772,  30.492, 87,  0,   0.235,   2.795,   0.776,   0.198,   2.156,   0.599,  51.000,  51.000,  71.000,   0.000,   0.000,   21,   1.330
