System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:22:28:884, 36817589945978,    1.423,   10.000, 3400,   8.532,  10.088,   2.802,   6.831,   7.437,   2.066, 57,  0,   0.765,   1.037,   0.288,   0.234,   0.364,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,   56,  10.437
20:22:28:993, 36817785783350,    1.532,    9.000, 1900,   5.677,  10.706,   2.974,   3.790,   7.849,   2.180, 54,  0,   0.724,   1.116,   0.310,   0.205,   0.386,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,   54,   9.975
20:22:29:101, 36817980123278,    1.640,   17.000, 2000,   3.442,  11.077,   3.077,   1.892,   8.054,   2.237, 54,  0,   0.592,   1.180,   0.328,   0.060,   0.393,   0.109,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   2.125
20:22:29:209, 36818175167534,    1.748,    6.000,  800,   1.765,  11.268,   3.130,   0.491,   8.107,   2.252, 53,  0,   0.332,   1.216,   0.338,   0.007,   0.393,   0.109,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
20:22:29:320, 36818374104374,    1.859,    3.000,  800,   1.995,  11.489,   3.191,   0.570,   8.170,   2.269, 52,  0,   0.288,   1.247,   0.347,   0.022,   0.396,   0.110,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
20:22:29:454, 36818614751728,    1.993,   16.000, 1200,   2.449,  11.816,   3.282,   1.187,   8.328,   2.313, 52,  0,   0.315,   1.290,   0.358,   0.024,   0.399,   0.111,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.004
20:22:29:541, 36818771913219,    2.080,   22.000, 3500,   9.757,  12.668,   3.519,   7.926,   9.021,   2.506, 53,  0,   0.837,   1.363,   0.379,   0.200,   0.417,   0.116,  51.000,  51.000,  71.000,   0.000,   0.000,   53,  10.761
20:22:29:650, 36818969777221,    2.190,   11.000,  800,   2.380,  12.930,   3.592,   1.102,   9.142,   2.539, 53,  0,   0.344,   1.401,   0.389,   0.004,   0.417,   0.116,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   0.000
20:22:29:766, 36819177860863,    2.305,   15.000, 3800,   4.130,  13.407,   3.724,   2.657,   9.449,   2.625, 59,  0,   0.403,   1.447,   0.402,   0.117,   0.431,   0.120,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   4.284
20:22:29:868, 36819359895040,    2.407,    3.000, 3700,   4.303,  13.842,   3.845,   3.035,   9.756,   2.710, 53,  0,   0.298,   1.477,   0.410,   0.010,   0.432,   0.120,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.224
20:22:29:977, 36819557302307,    2.516,    8.000,  800,   1.999,  14.062,   3.906,   0.753,   9.838,   2.733, 52,  0,   0.309,   1.511,   0.420,   0.003,   0.432,   0.120,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   0.000
20:22:30:086, 36819752235399,    2.625,    4.000,  800,   2.063,  14.285,   3.968,   0.731,   9.918,   2.755, 52,  0,   0.296,   1.543,   0.429,   0.091,   0.442,   0.123,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
20:22:30:195, 36819948772907,    2.734,    7.000, 2200,   7.982,  15.157,   4.210,   6.459,  10.623,   2.951, 53,  0,   0.333,   1.580,   0.439,   0.206,   0.464,   0.129,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:30:305, 36820147731902,    2.844,    3.000,  900,   1.861,  15.362,   4.267,   0.483,  10.676,   2.966, 52,  0,   0.154,   1.597,   0.444,   0.194,   0.486,   0.135,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
20:22:30:417, 36820347297168,    2.955,   10.000, 3700,   7.655,  16.211,   4.503,   6.199,  11.363,   3.157, 60,  0,   0.361,   1.637,   0.455,   0.230,   0.511,   0.142,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.336
20:22:30:526, 36820544142912,    3.064,   16.000, 3700,  15.541,  17.911,   4.975,  13.891,  12.883,   3.578, 73,  0,   0.521,   1.694,   0.470,   0.204,   0.534,   0.148,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.626
20:22:30:634, 36820739393877,    3.173,   19.000, 3700,  18.608,  19.929,   5.536,  16.653,  14.689,   4.080, 75,  0,   0.339,   1.730,   0.481,   0.231,   0.559,   0.155,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   1.987
20:22:30:754, 36820956486919,    3.294,   25.000, 3700,  18.022,  22.103,   6.140,  16.448,  16.673,   4.631, 76,  0,   0.246,   1.760,   0.489,   0.206,   0.584,   0.162,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.872
20:22:30:852, 36821130618439,    3.390,   12.000, 3700,  15.654,  23.617,   6.560,  14.342,  18.060,   5.017, 82,  0,   0.193,   1.779,   0.494,   0.196,   0.603,   0.167,  51.000,  51.000,  71.000,   0.000,   0.000,   22,   2.383
20:22:30:961, 36821327516588,    3.500,   14.000, 3700,  16.123,  25.381,   7.050,  14.620,  19.659,   5.461, 81,  0,   0.179,   1.798,   0.500,   0.192,   0.624,   0.173,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:31:070, 36821524214814,    3.609,   13.000, 3700,  15.749,  27.102,   7.528,  14.385,  21.231,   5.898, 82,  0,   0.184,   1.818,   0.505,   0.190,   0.644,   0.179,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:31:179, 36821719272991,    3.717,   12.000, 3800,  15.312,  28.761,   7.989,  13.973,  22.745,   6.318, 82,  0,   0.163,   1.836,   0.510,   0.190,   0.665,   0.185,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:31:288, 36821915936027,    3.827,   12.000, 3700,  15.604,  30.466,   8.463,  14.108,  24.287,   6.746, 83,  0,   0.155,   1.853,   0.515,   0.190,   0.686,   0.191,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:31:397, 36822112201971,    3.936,   14.000, 3800,  15.686,  32.176,   8.938,  14.365,  25.853,   7.181, 74,  0,   0.218,   1.877,   0.521,   0.189,   0.706,   0.196,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:31:506, 36822308733862,    4.045,   15.000, 3700,  16.173,  33.942,   9.428,  14.613,  27.449,   7.625, 73,  0,   0.239,   1.903,   0.529,   0.196,   0.728,   0.202,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.244
20:22:31:616, 36822506853363,    4.155,   13.000, 3700,  15.986,  35.701,   9.917,  14.498,  29.044,   8.068, 75,  0,   0.255,   1.931,   0.536,   0.186,   0.748,   0.208,  51.000,  51.000,  71.000,   0.000,   0.000,  161,   0.000
20:22:31:752, 36822753230296,    4.292,   27.000, 3800,  17.390,  38.082,  10.578,  15.937,  31.226,   8.674, 72,  0,   0.202,   1.959,   0.544,   0.197,   0.775,   0.215,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.438
20:22:31:837, 36822903754110,    4.375,   12.000, 3700,  15.367,  39.367,  10.935,  14.087,  32.404,   9.001, 76,  0,   0.190,   1.974,   0.548,   0.193,   0.791,   0.220,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   2.346
20:22:31:946, 36823100592841,    4.485,   14.000, 3700,  16.801,  41.204,  11.445,  15.108,  34.056,   9.460, 76,  0,   0.190,   1.995,   0.554,   0.184,   0.812,   0.225,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:32:055, 36823297259177,    4.594,   12.000, 3700,  15.141,  42.858,  11.905,  13.779,  35.562,   9.878, 79,  0,   0.155,   2.012,   0.559,   0.185,   0.832,   0.231,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:32:165, 36823493976062,    4.703,   13.000, 3700,  15.765,  44.581,  12.384,  14.388,  37.134,  10.315, 80,  0,   0.175,   2.031,   0.564,   0.187,   0.852,   0.237,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:32:274, 36823690829970,    4.813,   12.000, 3700,  15.483,  46.274,  12.854,  14.150,  38.681,  10.745, 84,  0,   0.152,   2.048,   0.569,   0.188,   0.873,   0.242,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:32:383, 36823887806112,    4.922,   12.000, 3800,  15.431,  47.963,  13.323,  13.978,  40.211,  11.170, 78,  0,   0.158,   2.065,   0.574,   0.185,   0.893,   0.248,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:32:492, 36824083712719,    5.031,   12.000, 3700,  15.330,  49.631,  13.787,  13.920,  41.726,  11.591, 88,  0,   0.162,   2.083,   0.579,   0.186,   0.913,   0.254,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:32:601, 36824278896142,    5.139,   13.000, 3700,  15.905,  51.356,  14.266,  14.531,  43.302,  12.028, 85,  0,   0.220,   2.107,   0.585,   0.186,   0.933,   0.259,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:22:32:710, 36824475991023,    5.249,   17.000, 3700,  18.049,  53.332,  14.815,  16.532,  45.112,  12.531, 82,  0,   0.205,   2.129,   0.591,   0.188,   0.954,   0.265,  51.000,  51.000,  71.000,   0.000,   0.000,  180,   0.000
20:22:32:819, 36824672287798,    5.358,   18.000, 3700,  17.893,  55.284,  15.357,  16.462,  46.907,  13.030, 87,  0,   0.237,   2.155,   0.599,   0.208,   0.977,   0.271,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.730
20:22:32:929, 36824869324065,    5.467,   14.000, 3700,  16.112,  57.047,  15.847,  14.764,  48.523,  13.479, 79,  0,   0.172,   2.174,   0.604,   0.187,   0.997,   0.277,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:33:039, 36825067676882,    5.578,   12.000, 3700,  15.481,  58.753,  16.320,  14.119,  50.079,  13.911, 83,  0,   0.163,   2.192,   0.609,   0.184,   1.017,   0.283,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:33:148, 36825264699604,    5.687,   12.000, 3700,  15.551,  60.456,  16.793,  14.095,  51.622,  14.339, 84,  0,   0.173,   2.211,   0.614,   0.186,   1.038,   0.288,  51.000,  51.000,  71.000,   0.000,   0.000,  139,   0.000
20:22:33:257, 36825459690293,    5.795,   12.000, 3700,  15.160,  62.098,  17.249,  13.779,  53.114,  14.754, 82,  0,   0.164,   2.228,   0.619,   0.183,   1.058,   0.294,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:33:366, 36825656542706,    5.905,   12.000, 3700,  15.448,  63.787,  17.719,  13.999,  54.645,  15.179, 83,  0,   0.154,   2.245,   0.624,   0.185,   1.078,   0.299,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:33:475, 36825853056373,    6.014,   11.000, 3700,  15.402,  65.469,  18.186,  14.046,  56.179,  15.605, 84,  0,   0.153,   2.262,   0.628,   0.183,   1.098,   0.305,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:33:585, 36826049955640,    6.123,   13.000, 3700,  15.741,  67.191,  18.664,  14.336,  57.747,  16.041, 77,  0,   0.211,   2.285,   0.635,   0.185,   1.118,   0.311,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:33:693, 36826244987943,    6.232,   13.000, 3700,  15.399,  68.859,  19.128,  14.028,  59.267,  16.463, 87,  0,   0.175,   2.304,   0.640,   0.183,   1.138,   0.316,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:22:33:802, 36826441926655,    6.341,   20.000, 3700,  17.309,  70.753,  19.654,  15.773,  60.993,  16.942, 87,  0,   0.283,   2.335,   0.649,   0.211,   1.161,   0.322,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.445
20:22:33:914, 36826642317382,    6.452,   12.000, 3700,  15.314,  72.458,  20.127,  13.962,  62.547,  17.374, 80,  0,   0.155,   2.352,   0.653,   0.186,   1.181,   0.328,  51.000,  51.000,  71.000,   0.000,   0.000,  166,   0.000
20:22:34:023, 36826839205319,    6.562,   16.000, 3700,  17.342,  74.355,  20.654,  15.786,  64.274,  17.854, 81,  0,   0.243,   2.379,   0.661,   0.187,   1.202,   0.334,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:22:34:132, 36827035966071,    6.671,   15.000, 3700,  16.528,  76.161,  21.156,  15.163,  65.931,  18.314, 81,  0,   0.226,   2.404,   0.668,   0.188,   1.222,   0.340,  51.000,  51.000,  71.000,   0.000,   0.000,  174,   0.000
20:22:34:241, 36827231067699,    6.779,   12.000, 3700,  15.547,  77.846,  21.624,  14.212,  67.472,  18.742, 84,  0,   0.179,   2.423,   0.673,   0.184,   1.242,   0.345,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:34:349, 36827425987269,    6.888,   12.000, 3700,  15.537,  79.529,  22.091,  13.853,  68.972,  19.159, 83,  0,   0.163,   2.441,   0.678,   0.185,   1.262,   0.351,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:34:459, 36827622982750,    6.997,   12.000, 3700,  15.286,  81.202,  22.556,  13.940,  70.498,  19.583, 81,  0,   0.155,   2.458,   0.683,   0.186,   1.283,   0.356,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:34:568, 36827819588667,    7.106,   12.000, 3700,  15.473,  82.892,  23.026,  14.072,  72.035,  20.010, 79,  0,   0.207,   2.480,   0.689,   0.184,   1.303,   0.362,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:34:678, 36828018719232,    7.217,   16.000, 3700,  17.263,  84.802,  23.556,  15.781,  73.780,  20.495, 85,  0,   0.175,   2.500,   0.694,   0.183,   1.323,   0.368,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:34:787, 36828213930936,    7.325,   19.000, 3700,  18.102,  86.765,  24.101,  16.377,  75.557,  20.988, 84,  0,   0.270,   2.529,   0.702,   0.210,   1.346,   0.374,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.752
20:22:34:896, 36828409509342,    7.434,   12.000, 3700,  15.569,  88.456,  24.571,  14.105,  77.089,  21.414, 77,  0,   0.167,   2.547,   0.707,   0.185,   1.366,   0.379,  51.000,  51.000,  71.000,   0.000,   0.000,  138,   0.000
20:22:35:005, 36828606640953,    7.544,   14.000, 3700,  16.514,  90.265,  25.074,  15.055,  78.738,  21.872, 82,  0,   0.174,   2.566,   0.713,   0.186,   1.386,   0.385,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:114, 36828803077929,    7.653,   16.000, 3700,  16.753,  92.093,  25.581,  15.348,  80.413,  22.337, 84,  0,   0.171,   2.585,   0.718,   0.185,   1.406,   0.391,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:224, 36829001463583,    7.763,   12.000, 3700,  15.312,  93.781,  26.050,  13.960,  81.952,  22.764, 83,  0,   0.154,   2.602,   0.723,   0.183,   1.427,   0.396,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:335, 36829200180254,    7.873,   12.000, 3800,  15.428,  95.484,  26.523,  14.073,  83.505,  23.196, 77,  0,   0.174,   2.621,   0.728,   0.185,   1.447,   0.402,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:445, 36829398690413,    7.984,   12.000, 3700,  15.481,  97.191,  26.998,  13.984,  85.047,  23.624, 85,  0,   0.154,   2.638,   0.733,   0.182,   1.467,   0.408,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:555, 36829597193827,    8.094,   12.000, 3700,  15.545,  98.906,  27.474,  14.178,  86.611,  24.059, 79,  0,   0.152,   2.655,   0.737,   0.185,   1.487,   0.413,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:666, 36829795923582,    8.204,   13.000, 3700,  15.731, 100.643,  27.956,  14.322,  88.192,  24.498, 80,  0,   0.213,   2.678,   0.744,   0.184,   1.508,   0.419,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:22:35:776, 36829994448308,    8.315,   21.000, 3700,  16.928, 102.510,  28.475,  15.547,  89.907,  24.974, 78,  0,   0.208,   2.701,   0.750,   0.203,   1.530,   0.425,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.555
20:22:35:887, 36830194825891,    8.426,   14.000, 3700,  16.315, 104.326,  28.979,  14.822,  91.557,  25.432, 75,  0,   0.195,   2.723,   0.756,   0.187,   1.551,   0.431,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:35:998, 36830394527110,    8.537,   14.000, 3700,  16.264, 106.130,  29.481,  14.837,  93.203,  25.890, 79,  0,   0.173,   2.742,   0.762,   0.186,   1.572,   0.437,  51.000,  51.000,  71.000,   0.000,   0.000,  186,   0.000
20:22:36:109, 36830592966918,    8.647,   12.000, 3700,  15.074, 107.792,  29.942,  13.671,  94.710,  26.308, 79,  0,   0.159,   2.760,   0.767,   0.186,   1.592,   0.442,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:36:219, 36830791421099,    8.757,   11.000, 3700,  15.278, 109.476,  30.410,  13.921,  96.245,  26.735, 87,  0,   0.154,   2.777,   0.771,   0.185,   1.612,   0.448,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:36:330, 36830991838693,    8.869,   12.000, 3700,  15.408, 111.192,  30.887,  13.904,  97.793,  27.165, 79,  0,   0.169,   2.795,   0.776,   0.186,   1.633,   0.454,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:36:441, 36831192154775,    8.980,   13.000, 3700,  15.932, 112.965,  31.379,  14.551,  99.412,  27.614, 77,  0,   0.200,   2.818,   0.783,   0.182,   1.654,   0.459,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:36:536, 36831361924737,    9.074,   12.000, 3700,  15.130, 114.392,  31.776,  13.768, 100.711,  27.975, 85,  0,   0.158,   2.832,   0.787,   0.185,   1.671,   0.464,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:36:647, 36831562171739,    9.186,   13.000, 3700,  15.750, 116.144,  32.262,  14.209, 102.291,  28.414, 84,  0,   0.213,   2.856,   0.793,   0.184,   1.691,   0.470,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:36:757, 36831760759437,    9.296,   26.000, 3700,  19.704, 118.318,  32.866,  18.288, 104.309,  28.975, 85,  0,   0.252,   2.884,   0.801,   0.205,   1.714,   0.476,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.612
20:22:36:868, 36831959424872,    9.406,   14.000, 3700,  16.701, 120.161,  33.378,  15.219, 105.989,  29.441, 80,  0,   0.231,   2.909,   0.808,   0.189,   1.735,   0.482,  51.000,  51.000,  71.000,   0.000,   0.000,   38,   2.557
20:22:36:978, 36832157734433,    9.516,   12.000, 3700,  15.618, 121.882,  33.856,  14.043, 107.536,  29.871, 75,  0,   0.168,   2.928,   0.813,   0.186,   1.755,   0.488,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:088, 36832356555405,    9.627,   14.000, 3700,  16.374, 123.691,  34.359,  14.925, 109.184,  30.329, 75,  0,   0.175,   2.947,   0.819,   0.187,   1.776,   0.493,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:198, 36832554272682,    9.737,   12.000, 3700,  15.625, 125.407,  34.835,  13.960, 110.718,  30.755, 85,  0,   0.160,   2.965,   0.824,   0.185,   1.796,   0.499,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:309, 36832752863552,    9.847,   12.000, 3700,  15.215, 127.086,  35.302,  13.879, 112.249,  31.180, 81,  0,   0.155,   2.982,   0.828,   0.186,   1.817,   0.505,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:420, 36832953398080,    9.958,   12.000, 3700,  15.477, 128.810,  35.781,  14.104, 113.820,  31.617, 86,  0,   0.175,   3.002,   0.834,   0.188,   1.838,   0.511,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:531, 36833153554565,   10.070,   12.000, 3700,  15.731, 130.559,  36.266,  14.219, 115.402,  32.056, 89,  0,   0.159,   3.019,   0.839,   0.189,   1.859,   0.516,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:643, 36833354058450,   10.181,   12.000, 3700,  15.788, 132.318,  36.755,  14.403, 117.006,  32.502, 83,  0,   0.203,   3.042,   0.845,   0.186,   1.880,   0.522,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:37:763, 36833571085184,   10.302,   25.000, 3700,  17.183, 134.390,  37.330,  15.696, 118.898,  33.027, 76,  0,   0.203,   3.066,   0.852,   0.197,   1.903,   0.529,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.359
20:22:37:862, 36833749327715,   10.401,   12.000, 3700,  15.711, 135.945,  37.763,  14.289, 120.313,  33.420, 85,  0,   0.184,   3.085,   0.857,   0.193,   1.922,   0.534,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.617
20:22:37:973, 36833949789565,   10.512,   13.000, 3700,  15.908, 137.717,  38.255,  14.566, 121.936,  33.871, 86,  0,   0.180,   3.105,   0.862,   0.186,   1.943,   0.540,  51.000,  51.000,  71.000,   0.000,   0.000,  152,   0.000
20:22:38:084, 36834148254396,   10.622,   14.000, 3700,  16.710, 139.559,  38.766,  15.320, 123.625,  34.340, 86,  0,   0.180,   3.124,   0.868,   0.186,   1.964,   0.545,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:38:194, 36834346734490,   10.733,   12.000, 3700,  15.490, 141.267,  39.241,  14.105, 125.180,  34.772, 85,  0,   0.157,   3.142,   0.873,   0.186,   1.984,   0.551,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:38:302, 36834541087015,   10.841,   12.000, 3700,  15.658, 142.958,  39.711,  14.125, 126.705,  35.196, 86,  0,   0.157,   3.159,   0.877,   0.183,   2.004,   0.557,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:38:414, 36834743297296,   10.953,   11.000, 3700,  15.275, 144.674,  40.187,  13.898, 128.266,  35.630, 89,  0,   0.155,   3.176,   0.882,   0.184,   2.025,   0.562,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:38:526, 36834943860274,   11.064,   13.000, 3800,  15.051, 146.351,  40.653,  13.703, 129.793,  36.054, 90,  0,   0.178,   3.196,   0.888,   0.187,   2.045,   0.568,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:38:637, 36835143883054,   11.175,   13.000, 3700,  15.768, 148.103,  41.140,  14.356, 131.388,  36.497, 88,  0,   0.206,   3.219,   0.894,   0.190,   2.067,   0.574,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:22:38:759, 36835364902152,   11.298,   33.000, 3700,  18.157, 150.333,  41.759,  16.711, 133.440,  37.067, 80,  0,   0.241,   3.248,   0.902,   0.196,   2.091,   0.581,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.310
20:22:38:857, 36835539373318,   11.395,   15.000, 3700,  17.207, 152.000,  42.222,  15.467, 134.940,  37.483, 84,  0,   0.198,   3.268,   0.908,   0.193,   2.109,   0.586,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.508
